product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
7hhpU4dSXEu1,toys,12650.0,54.0,54.0,18.0
PDe3P201h6Q5,fashion_bags_accessories,100.0,17.0,3.0,12.0
W6lXkVSI9mPq,toys,9900.0,30.0,39.0,38.0
zqWnMMFxAkTG,toys,8000.0,53.0,74.0,18.0
DAiLlNnCYTlc,sports_leisure,250.0,16.0,17.0,22.0
4Fjkp9XUjKPP,fashion_bags_accessories,200.0,16.0,2.0,20.0
JrkE4pJwPbpq,toys,12275.0,40.0,54.0,38.0
DBmH2l4ASQQo,toys,150.0,20.0,10.0,20.0
HJMDAQAIiql7,toys,4200.0,56.0,37.0,49.0
o2ZpzmziYkuL,toys,317.0,19.0,15.0,17.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
GEteoECKnq9S,toys,575.0,26.0,20.0,32.0
gvOYflTBN5J8,toys,125.0,16.0,14.0,14.0
B9cuONxeuaPR,toys,4750.0,102.0,10.0,22.0
gPFT8Wz2aRX9,toys,300.0,29.0,7.0,16.0
NGzG5QCYutGn,toys,300.0,18.0,11.0,16.0
nX29LYpDzOZ4,toys,150.0,22.0,3.0,15.0
qQk8IBCQAoIU,health_beauty,775.0,28.0,15.0,16.0
WQeverTtsKx9,toys,1450.0,42.0,25.0,15.0
9xv5TRs3XoVg,toys,1000.0,18.0,17.0,25.0
7lyNHihNsXjn,toys,650.0,22.0,12.0,22.0
iAO1eeHGftpb,health_beauty,150.0,22.0,3.0,15.0
09Tc6Sr9098k,toys,200.0,29.0,7.0,16.0
UDr7LQKxDCo8,toys,1100.0,42.0,10.0,20.0
SDt1NArxp9zQ,toys,250.0,23.0,7.0,15.0
TUNb0J5qnXFJ,toys,350.0,67.0,15.0,15.0
mcgPLTNMXj6I,toys,500.0,23.0,15.0,19.0
mNDLujHDaJkK,toys,450.0,16.0,12.0,22.0
EWUacsMkuA5U,toys,100.0,21.0,9.0,14.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
QkmWaHPC1Fms,toys,3650.0,14.0,16.0,12.0
6dDEOApVOORt,toys,500.0,23.0,8.0,15.0
L50D9aqWiSQR,toys,50.0,17.0,4.0,13.0
mitsY7CDe3a6,toys,750.0,22.0,12.0,33.0
XA2tB2uzE2ht,toys,620.0,14.0,8.0,12.0
7nvjGButlGhi,health_beauty,300.0,16.0,20.0,15.0
D8PkTUKh8xKW,sports_leisure,200.0,20.0,18.0,18.0
N0eYVpz6WtEq,sports_leisure,1500.0,80.0,14.0,16.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
jzigH6qtRXDe,toys,1550.0,27.0,9.0,18.0
1VSNKpJBi2wA,toys,600.0,20.0,5.0,15.0
3XUUoSaib7VO,toys,300.0,30.0,11.0,15.0
6Pva1xPmHzTF,toys,258.0,23.0,15.0,18.0
h1LtLi6yHSQA,toys,490.0,19.0,15.0,15.0
rymjv5HRykTB,perfumery,249.0,19.0,13.0,15.0
NsttWa7y8Uxz,toys,50.0,16.0,3.0,11.0
2H4WpZ0EIw4e,perfumery,550.0,19.0,13.0,18.0
6xT8oFGarMm4,baby,23033.0,49.0,84.0,49.0
EirWMTJC8Mbo,housewares,1450.0,21.0,17.0,22.0
BQemhJc57q6K,sports_leisure,8700.0,25.0,60.0,40.0
emGXel58GpPI,toys,1150.0,42.0,11.0,12.0
kTigHqVNgNGf,toys,150.0,16.0,16.0,16.0
oFfTnHNn2hCT,toys,500.0,20.0,10.0,17.0
lMviqyW62imh,health_beauty,367.0,24.0,14.0,23.0
AbbjrYVbmQvK,toys,450.0,30.0,30.0,30.0
7gaWSxoMXdVI,toys,341.0,20.0,18.0,16.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
McG27Thw91t0,cool_stuff,600.0,32.0,4.0,29.0
Y3eayqO8aOXQ,toys,850.0,38.0,10.0,38.0
2xSuTILP3YTm,toys,300.0,24.0,7.0,14.0
gQ5jgu2GcMEX,toys,200.0,16.0,2.0,20.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
MZrKuH8VAtaO,toys,1400.0,55.0,5.0,24.0
3PAEQKgrEiNU,toys,967.0,21.0,24.0,19.0
M0KgYecDt7UV,sports_leisure,5000.0,64.0,48.0,22.0
uCR6pap50Hmx,watches_gifts,250.0,20.0,12.0,20.0
gCcVSdlEOuof,toys,17550.0,73.0,20.0,47.0
8Azy7EB8aDpe,musical_instruments,6600.0,30.0,30.0,30.0
ItUEMsARYsuL,toys,150.0,16.0,16.0,16.0
hn7szEJHw5LE,toys,792.0,19.0,14.0,16.0
70Z9j4yIHZh9,toys,563.0,16.0,16.0,14.0
ova0qDj5EByh,bed_bath_table,350.0,47.0,4.0,35.0
2PZSI83twUgp,toys,185.0,18.0,12.0,18.0
mJO9I11nUYNR,toys,1350.0,36.0,14.0,26.0
ZTsfMadzXGDu,sports_leisure,2500.0,20.0,11.0,11.0
g6q3JidloEfW,toys,5850.0,60.0,20.0,29.0
kgQwlCvosubE,toys,350.0,20.0,7.0,14.0
Cx2c80Dwyfdn,toys,1600.0,58.0,60.0,16.0
iJLQdDbQFO6k,perfumery,400.0,21.0,11.0,17.0
UpkPZOtKeMqX,sports_leisure,3350.0,66.0,6.0,43.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0
wGeVS277GIME,toys,250.0,16.0,5.0,20.0
jkF9uiOYSJQv,toys,650.0,28.0,9.0,14.0
JCj80kzJiLm1,toys,1100.0,21.0,17.0,30.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
HPOCq8vZi22U,office_furniture,13350.0,57.0,56.0,22.0
ThCFYPEJpJyK,toys,5350.0,55.0,15.0,43.0
emGXel58GpPI,toys,1150.0,42.0,11.0,12.0
ssjczhV0JDts,toys,350.0,19.0,10.0,15.0
8w3oRfORXEGR,watches_gifts,300.0,16.0,11.0,11.0
oiNCSYKjXspL,toys,436.0,20.0,13.0,15.0
SDjXtdg4jIfX,toys,950.0,26.0,10.0,15.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
lepcGOw7tFNo,toys,1840.0,90.0,4.0,43.0
heA9dIUKbSPM,toys,7550.0,28.0,40.0,40.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
SitPMWGsmpa4,toys,450.0,20.0,20.0,20.0
1NPpfRuxHxBw,health_beauty,550.0,20.0,20.0,20.0
tqh7gYti9grC,toys,100.0,16.0,3.0,11.0
aBpYjaBcwz6e,toys,383.0,20.0,9.0,14.0
1Shu25hw8jmU,sports_leisure,150.0,16.0,16.0,11.0
0fsWDnjwAfID,toys,6833.0,52.0,52.0,17.0
gGSqLvPGbqH1,toys,1181.0,30.0,17.0,24.0
dZ6u5cz2coF6,toys,425.0,28.0,16.0,16.0
vrSk3ZeOoUcS,baby,500.0,23.0,23.0,23.0
SeNDEiakzH8h,health_beauty,300.0,18.0,10.0,14.0
1wuAqgxWh8jW,toys,300.0,35.0,13.0,22.0
ktHbaUWLPcUG,toys,150.0,16.0,16.0,11.0
K8CuR0KpQIq7,toys,1200.0,20.0,30.0,25.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
97I7i6BQRjqd,toys,200.0,28.0,10.0,13.0
ItUEMsARYsuL,toys,150.0,16.0,16.0,16.0
XJ5jAdzCylxg,toys,1600.0,24.0,13.0,16.0
tHPavTpCiXx0,health_beauty,200.0,16.0,4.0,16.0
8LSjPRcU4ZuM,toys,300.0,20.0,20.0,20.0
6Pva1xPmHzTF,toys,258.0,23.0,15.0,18.0
cNapBd6r1XiK,toys,367.0,21.0,15.0,21.0
bHvtgTPpDhWc,toys,700.0,30.0,30.0,30.0
hCELRX1Q3nlo,toys,400.0,16.0,13.0,14.0
rIOgtNVEOuNY,sports_leisure,476.0,17.0,14.0,14.0
FVcUvpU4Fmrd,health_beauty,350.0,20.0,15.0,15.0
axMGaMyLtkHP,sports_leisure,1600.0,42.0,10.0,22.0
i17vysEB0n1w,toys,2300.0,53.0,40.0,22.0
WjvX0ggZUsde,toys,1150.0,60.0,15.0,15.0
vpc5c9cPZtpQ,toys,250.0,16.0,6.0,13.0
4gtu337X5xr5,toys,5400.0,16.0,50.0,16.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
7UO1XCqeUaPD,toys,600.0,28.0,11.0,26.0
1NYZcmVRoVB3,toys,200.0,20.0,4.0,20.0
j1Gzs4f1aa1f,fashion_bags_accessories,50.0,17.0,3.0,12.0
0u38oFMGwwFa,toys,400.0,23.0,8.0,15.0
iRfmqpDKq7k7,toys,1700.0,34.0,7.0,32.0
NSfUnfk91LWY,toys,7417.0,102.0,46.0,11.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
hAJy1Se1FEKg,toys,200.0,18.0,8.0,14.0
ljxT8gh1Xcw4,toys,10075.0,55.0,64.0,26.0
Oyy1QLZrEbJh,toys,14550.0,29.0,69.0,48.0
3H7nJ3Wp12et,toys,350.0,17.0,17.0,17.0
JKV3slbdoXRc,toys,200.0,26.0,10.0,22.0
biVQkXWdtJ7A,toys,10750.0,60.0,34.0,31.0
AcNTDCToH3cj,toys,450.0,30.0,20.0,11.0
Sl8akfmdlZc4,toys,200.0,16.0,3.0,15.0
D17vdmfXOzaW,toys,175.0,21.0,3.0,15.0
oPwiPW9jKy5n,toys,467.0,45.0,4.0,35.0
TrZG1PgzBhlH,toys,290.0,19.0,13.0,19.0
2paV3lZEUZ7b,toys,250.0,24.0,26.0,11.0
Itwt63xh9hK6,toys,500.0,20.0,20.0,20.0
Qb4f5sY5uTlj,sports_leisure,270.0,19.0,8.0,10.0
c9wlmVkRcooH,toys,400.0,27.0,14.0,23.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
ElumZdd4gX8i,toys,650.0,20.0,2.0,15.0
HyPqtrPp5uqc,toys,450.0,23.0,12.0,20.0
5Y4XsZ6xKrRQ,toys,625.0,19.0,16.0,16.0
tVtGVjkwOAiP,toys,1350.0,34.0,7.0,32.0
V5xjUk7cvLoR,health_beauty,400.0,20.0,5.0,11.0
DbJLVgVGQ9Mh,fashion_bags_accessories,14900.0,27.0,60.0,41.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
KgM2jmlkkymm,toys,5300.0,30.0,24.0,38.0
GZzjjfHOALrW,toys,2500.0,19.0,28.0,17.0
Hcm5dbB6EOxN,toys,700.0,40.0,45.0,25.0
xTRnkIY5M3rW,toys,150.0,16.0,6.0,22.0
fWeFzsBik0Jf,home_construction,1250.0,25.0,43.0,17.0
uC52KFrEqcSm,cool_stuff,550.0,17.0,7.0,23.0
wVLbe8PeIv6M,toys,6950.0,24.0,7.0,11.0
efKBoqt0sbkK,toys,1850.0,36.0,37.0,16.0
zG0p3Sx3sBZd,toys,400.0,22.0,18.0,12.0
iHbwF8U9eOMl,stationery,158.0,16.0,5.0,16.0
p5pY2S6t2FJh,sports_leisure,525.0,29.0,16.0,20.0
YwMklGKzHpuK,toys,500.0,19.0,9.0,15.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0
wCmsgKTmHq16,toys,13388.0,54.0,47.0,28.0
R5i3YvP5lEMg,housewares,5275.0,30.0,65.0,30.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
bGn3U6OmHm7a,sports_leisure,4350.0,20.0,20.0,20.0
tk5jaxynSXF9,toys,1400.0,46.0,2.0,36.0
ljxT8gh1Xcw4,toys,10075.0,55.0,64.0,26.0
2lJN29bNCYDP,health_beauty,1650.0,31.0,26.0,29.0
Rugpsd6wUZpm,watches_gifts,757.0,19.0,14.0,15.0
WuxzNVZdhuE1,bed_bath_table,200.0,20.0,2.0,15.0
DqUglAyQWTmm,toys,225.0,45.0,10.0,14.0
gvOYflTBN5J8,toys,125.0,16.0,14.0,14.0
lHdgtY5OnysE,toys,1200.0,40.0,10.0,30.0
SeNDEiakzH8h,health_beauty,300.0,18.0,10.0,14.0
NSfUnfk91LWY,toys,7417.0,102.0,46.0,11.0
GR4hjj8p8gwr,stationery,10100.0,28.0,55.0,37.0
GZ9C7LQC8a1q,toys,1800.0,34.0,4.0,34.0
AkbNSMnEKQtI,toys,277.0,23.0,15.0,23.0
oZ0vdy76LOkl,toys,400.0,18.0,19.0,14.0
NKwegDeidMNq,sports_leisure,400.0,16.0,10.0,11.0
m2wlS2lFIell,toys,1125.0,46.0,37.0,23.0
Itwt63xh9hK6,toys,500.0,20.0,20.0,20.0
XHd6jyRubltc,toys,400.0,50.0,10.0,25.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
tXqgrykebHOm,sports_leisure,1338.0,23.0,12.0,14.0
a7rwsWtNSS8T,toys,458.0,18.0,11.0,14.0
5p5SFlWRdguH,toys,5700.0,39.0,30.0,29.0
G4640SQ4F6gN,toys,459.0,18.0,13.0,14.0
GCJr2zmsbZjT,housewares,250.0,20.0,5.0,16.0
kHzyrEJfcZAl,toys,200.0,20.0,7.0,20.0
oJ0Rv2t4N6jz,toys,1700.0,46.0,3.0,34.0
H6EbpVsFlm5M,toys,200.0,19.0,19.0,19.0
x2473gHktSB1,toys,900.0,25.0,12.0,38.0
64BtsPgRoRNu,health_beauty,100.0,28.0,13.0,12.0
Gg1Mp26z7B2n,toys,2750.0,30.0,20.0,26.0
E2e06ABe4gD0,toys,400.0,18.0,18.0,18.0
gQBkX8knBvak,toys,9600.0,51.0,28.0,28.0
EqIw8kl2PXCO,sports_leisure,300.0,25.0,12.0,18.0
VDnPmlHGFYAm,toys,203.0,26.0,10.0,18.0
tTr26GAZcmf6,toys,150.0,16.0,6.0,11.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
0IjTTPekYrA6,toys,23250.0,23.0,50.0,84.0
B8iWSRXDu1Tp,toys,150.0,20.0,3.0,20.0
gYEIuDQkIKZp,toys,450.0,16.0,18.0,16.0
S8lrBeMcsmWE,toys,500.0,22.0,15.0,22.0
JEsusMLO6bxC,toys,300.0,20.0,6.0,13.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
fcUjSNzG0zCd,toys,400.0,20.0,10.0,15.0
PhoZNz7iV9Zg,auto,4350.0,78.0,4.0,47.0
mHqlKitAQOYw,toys,450.0,18.0,11.0,16.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
Po6npyf3kZfg,health_beauty,200.0,16.0,2.0,11.0
CCrvoBA46CNs,office_furniture,2600.0,40.0,45.0,39.0
iRjxfQWKSoLu,toys,433.0,19.0,14.0,15.0
yifYVWda6kIz,toys,147.0,14.0,10.0,12.0
NbN4oQ45U3u6,stationery,2400.0,28.0,55.0,37.0
ANT4x2GMiSmp,toys,400.0,18.0,12.0,14.0
jjhnDXuDIsmS,toys,700.0,22.0,52.0,25.0
kDApijp4n4hT,toys,1800.0,26.0,26.0,35.0
MJ77jyTmMIRj,toys,1037.0,25.0,24.0,20.0
QrRnrmnhUxN3,toys,12300.0,56.0,28.0,40.0
SZUR4vGN7hDo,toys,800.0,21.0,20.0,16.0
6VFkStUmR839,sports_leisure,274.0,18.0,12.0,15.0
ddJxso6insOc,health_beauty,667.0,30.0,16.0,16.0
Rn5aw8TtmKRf,toys,3276.0,24.0,25.0,24.0
zc3Kr0vGb4YN,toys,1100.0,41.0,9.0,31.0
FN1eSHJXYdaO,toys,375.0,17.0,17.0,14.0
LUecRzZyAvEO,toys,600.0,27.0,13.0,27.0
Z27ofccRWVpQ,toys,1250.0,19.0,12.0,12.0
1slxdgbgWFax,toys,50.0,16.0,5.0,11.0
nsEfZAqagKkc,toys,7480.0,53.0,48.0,26.0
OyNjP3ysqnRA,health_beauty,1250.0,42.0,11.0,12.0
joJL5tsKMBt3,toys,1100.0,37.0,23.0,35.0
sDiRdnCZMwRY,toys,550.0,27.0,10.0,15.0
NUxzGW2QEKGf,toys,1300.0,27.0,12.0,49.0
5XyF6Al83MtA,sports_leisure,150.0,16.0,16.0,11.0
dn18tMpCwvDH,toys,2450.0,32.0,22.0,22.0
az3hhOBHpWT0,toys,250.0,16.0,11.0,11.0
80V2ttH32BUe,toys,450.0,16.0,11.0,12.0
tlSfKMKqTWbN,toys,1350.0,30.0,20.0,20.0
oAoGuqlgd0rr,toys,600.0,43.0,16.0,27.0
BB2msPoMO73n,toys,250.0,16.0,11.0,11.0
YK3wFjVLoSR8,perfumery,500.0,16.0,17.0,15.0
wRi55V2S4LeS,toys,500.0,50.0,11.0,40.0
r0YGuNU1uijS,sports_leisure,1563.0,20.0,16.0,17.0
0MiDMaYR85J0,toys,400.0,18.0,14.0,12.0
BLPv8inNEiHl,toys,200.0,16.0,16.0,11.0
oEgIscKk9dhn,baby,2350.0,16.0,50.0,40.0
cJapvLHOnFcl,toys,150.0,16.0,2.0,11.0
VlZ2bqCok040,toys,4267.0,46.0,39.0,22.0
LaDJSHV469G8,health_beauty,138.0,12.0,9.0,18.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
OuC7p6XnXRPX,sports_leisure,1136.0,24.0,21.0,18.0
EwadD1Y3PrwV,toys,460.0,36.0,10.0,16.0
8KlodTjqdwXQ,toys,950.0,16.0,2.0,11.0
8McdNazQCq39,toys,1600.0,20.0,20.0,20.0
3HyH5MzfjTxy,toys,525.0,17.0,14.0,16.0
K2b36rl3VZBc,toys,1400.0,20.0,20.0,20.0
hpFcwfaGMKse,toys,600.0,20.0,13.0,13.0
3HJhCNA27Yuv,toys,400.0,30.0,15.0,15.0
0fxH6rLjYtwq,toys,1650.0,30.0,18.0,50.0
vw892o2RlNGu,toys,1250.0,38.0,30.0,28.0
wVL2trJ5YvD4,cool_stuff,2000.0,45.0,30.0,20.0
r0YGuNU1uijS,sports_leisure,1563.0,20.0,16.0,17.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
cTCcoBdw6VGA,toys,600.0,80.0,8.0,15.0
K1rGuyqwRVmS,toys,2450.0,72.0,4.0,44.0
EsYkHPPJvhZ4,health_beauty,450.0,20.0,12.0,12.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
NSfUnfk91LWY,toys,7417.0,102.0,46.0,11.0
zDWjN8RJdJrh,toys,100.0,20.0,7.0,15.0
ULlopeM6z9gn,sports_leisure,6150.0,20.0,20.0,20.0
glDjr8YctLs7,toys,50.0,16.0,5.0,16.0
qm47j05AvkeB,toys,150.0,16.0,5.0,11.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
i9mLMXhZpaBH,health_beauty,150.0,22.0,3.0,15.0
1VSNKpJBi2wA,toys,600.0,20.0,5.0,15.0
UQsvuy70YsNL,toys,150.0,25.0,10.0,25.0
HVcc15dwu9N0,toys,350.0,19.0,12.0,13.0
DrtGFfnYickt,toys,700.0,20.0,20.0,20.0
jp8juftTE7PI,toys,333.0,18.0,12.0,17.0
bdh10WCoHGS9,fashion_bags_accessories,1100.0,42.0,13.0,43.0
13H9NTB4GXeM,sports_leisure,750.0,25.0,7.0,25.0
13Cnsb8C7SPG,health_beauty,738.0,17.0,19.0,15.0
mUoemn20n7Nv,toys,2700.0,20.0,15.0,15.0
BexYLpCx6BwK,toys,532.0,19.0,17.0,17.0
QGPCvKaj8eC4,toys,200.0,25.0,20.0,20.0
Tbeoj0npax8N,toys,850.0,30.0,6.0,26.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
ln0WrInIXHAQ,sports_leisure,2775.0,31.0,13.0,30.0
F9y752WWlpir,toys,1000.0,40.0,10.0,30.0
sDiRdnCZMwRY,toys,550.0,27.0,10.0,15.0
zcNrJlYHG4iL,toys,175.0,16.0,12.0,12.0
WINk1CnfEUHy,sports_leisure,5100.0,60.0,30.0,30.0
nYVWv1l5dh55,toys,343.0,19.0,18.0,18.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
pWCXDcQGpaWS,toys,200.0,16.0,5.0,11.0
TyDgB4dvXPuU,toys,431.0,19.0,17.0,15.0
o0MwTdgo3fSK,toys,900.0,16.0,25.0,13.0
hpFcwfaGMKse,toys,600.0,20.0,13.0,13.0
RPaw2wcPhepO,toys,4600.0,34.0,9.0,34.0
6HojXlPlHyIz,fashion_bags_accessories,400.0,20.0,20.0,20.0
gytiHCk1h8bB,toys,150.0,18.0,18.0,18.0
gQKvxiNkKtAa,toys,633.0,36.0,6.0,26.0
6DqxyRfaLCsD,toys,929.0,24.0,16.0,20.0
FZKmRAY3nmo9,toys,117.0,16.0,14.0,16.0
kuUbPNBMgk7o,toys,2150.0,30.0,19.0,25.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
FNKIqU40hVPa,sports_leisure,900.0,50.0,6.0,20.0
4w9WhqTgT6uL,toys,150.0,20.0,10.0,15.0
MLHXid4TX74N,toys,400.0,20.0,20.0,20.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
vq0FjVgneMay,toys,900.0,32.0,13.0,17.0
1LqpeLhu0ICw,toys,1650.0,25.0,25.0,20.0
zvn2wo7ja8VG,toys,2083.0,28.0,23.0,21.0
C4VJD0JKG6o6,toys,870.0,25.0,20.0,18.0
IDeqztomp8uW,toys,925.0,65.0,8.0,30.0
2CCYYdUAvvAq,toys,800.0,20.0,20.0,20.0
QoAS9Gg767Co,toys,1197.0,24.0,36.0,29.0
zWPIjhCbLFvF,toys,10750.0,40.0,46.0,35.0
xJ9DeBqzQpbW,furniture_decor,5070.0,56.0,38.0,48.0
PpriIQHhiwpR,toys,450.0,18.0,13.0,13.0
zc3Kr0vGb4YN,toys,1100.0,41.0,9.0,31.0
bweStO4dx0bP,toys,258.0,18.0,16.0,14.0
f66egzM0NeWB,toys,10025.0,57.0,55.0,22.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
LXBkjgE9utdM,toys,1500.0,25.0,50.0,35.0
3n7TfF0E1SNc,toys,1875.0,43.0,45.0,40.0
IptUbI7vV4yh,watches_gifts,3900.0,16.0,4.0,16.0
o1uq2uBiQeUU,toys,650.0,25.0,20.0,25.0
9SmuYvgVrsw6,toys,600.0,30.0,25.0,20.0
4L05KvVQntYq,toys,200.0,16.0,3.0,12.0
We90zEqnJ5kf,toys,800.0,50.0,15.0,25.0
W52WtPMyBxpP,toys,850.0,40.0,15.0,37.0
8RhAqRz3T1ah,toys,150.0,20.0,10.0,20.0
9gUhBfAc8cyb,sports_leisure,1600.0,23.0,24.0,18.0
LZuA6Wfv8WN5,toys,200.0,22.0,3.0,15.0
3QxGh3vECO3x,fashion_bags_accessories,50.0,18.0,18.0,12.0
HmFEW8qUl36x,toys,150.0,17.0,5.0,18.0
upUeRFdNZyMp,toys,300.0,36.0,6.0,26.0
24CCyfxQA7J9,toys,16150.0,81.0,7.0,80.0
NRNtLaiYzA0k,toys,235.0,19.0,13.0,16.0
PkYaNjfdtrVr,sports_leisure,600.0,38.0,12.0,25.0
9GQoFcKJHapK,watches_gifts,269.0,17.0,11.0,13.0
Jyyc6kLfcvFR,toys,91.0,17.0,9.0,16.0
PgKeDZ3n9bbe,toys,250.0,28.0,20.0,16.0
o6Na5dqQ8W2g,watches_gifts,314.0,18.0,11.0,14.0
hpBMfFS8mq6X,sports_leisure,300.0,20.0,20.0,11.0
88ngBsMfYM8p,toys,17050.0,63.0,62.0,24.0
Vyrbz6yeZnIN,toys,350.0,20.0,10.0,15.0
6B0J4CcJ9fkf,toys,300.0,18.0,8.0,14.0
l0Q038BC2u3G,health_beauty,4200.0,30.0,10.0,20.0
qVnI4T0UQLDR,sports_leisure,6450.0,51.0,31.0,31.0
H6EbpVsFlm5M,toys,200.0,19.0,19.0,19.0
JPfbQRZtMSNr,toys,12000.0,65.0,44.0,25.0
wfbsW9cgT84R,health_beauty,1600.0,20.0,20.0,20.0
29FDw0sEJjzn,toys,1800.0,60.0,25.0,25.0
BsaldsH3x07P,sports_leisure,920.0,19.0,20.0,17.0
8fRjXkjSGjFo,toys,4350.0,20.0,20.0,20.0
RN4reA9KwOXf,toys,600.0,20.0,13.0,20.0
8YvRXlveaq7m,sports_leisure,367.0,19.0,14.0,17.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0
7lyNHihNsXjn,toys,650.0,22.0,12.0,22.0
qgIqJrmEKyDl,sports_leisure,4800.0,58.0,10.0,50.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
CLEWRJ0lbmI5,toys,8683.0,54.0,64.0,31.0
SqC2AqEPH9YK,toys,150.0,20.0,6.0,11.0
tuYTyfvaNIst,toys,1525.0,20.0,16.0,21.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
kI0d7iq3ecnh,toys,481.0,19.0,18.0,19.0
66J6cELX1Thx,perfumery,422.0,21.0,16.0,18.0
UUcKekhTuImv,toys,1870.0,27.0,20.0,29.0
Q0pkzQwaGc0u,toys,9850.0,30.0,19.0,60.0
ggC7I2MUYd9d,toys,250.0,25.0,17.0,19.0
9ouNDAZPKapa,toys,2200.0,16.0,11.0,11.0
IfiF3xz32fhG,toys,1650.0,40.0,45.0,25.0
IxjQaHUvE0dy,auto,2750.0,35.0,20.0,20.0
Oz6odJeci1Dj,toys,100.0,20.0,7.0,20.0
ronaFSyRDCrW,toys,1250.0,26.0,21.0,20.0
0lGw6wcb0jSi,sports_leisure,2000.0,22.0,20.0,22.0
9ouNDAZPKapa,toys,2200.0,16.0,11.0,11.0
wRi55V2S4LeS,toys,500.0,50.0,11.0,40.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
HT8FeR7FeCIk,stationery,1500.0,38.0,30.0,28.0
rLSaGSFxW9Fq,toys,550.0,20.0,20.0,20.0
ej3mrbFslBCP,toys,11700.0,36.0,54.0,35.0
BoZVeCBWU2gy,musical_instruments,1400.0,55.0,18.0,45.0
ysc3rMkaHDg3,toys,250.0,40.0,10.0,25.0
3seN6AWryhWS,toys,888.0,25.0,9.0,30.0
5XyF6Al83MtA,sports_leisure,150.0,16.0,16.0,11.0
Cr4758ZpNUkL,furniture_decor,600.0,30.0,3.0,20.0
gdE5JoTfnrse,toys,150.0,21.0,7.0,14.0
OXtLyD0Rquqm,toys,250.0,17.0,11.0,13.0
23A7htX4Zj8y,toys,600.0,30.0,3.0,20.0
tMk61dgWIJy2,toys,1500.0,42.0,25.0,15.0
XtN2Uz49qAIc,furniture_decor,700.0,21.0,12.0,16.0
6nKFtA29fAzh,watches_gifts,500.0,16.0,2.0,11.0
gmrfzLthrkNh,toys,10050.0,100.0,45.0,20.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
G6QsRYZ1YsAN,toys,117.0,15.0,4.0,12.0
vgWxxs3UCQKT,toys,1100.0,32.0,14.0,32.0
G6QsRYZ1YsAN,toys,117.0,15.0,4.0,12.0
GdlCKlqWlniA,toys,1080.0,19.0,20.0,16.0
OC0OzjmplmGc,toys,400.0,19.0,13.0,19.0
7gaWSxoMXdVI,toys,341.0,20.0,18.0,16.0
JyZ2lz9d7fe7,toys,8600.0,60.0,20.0,29.0
ysc3rMkaHDg3,toys,250.0,40.0,10.0,25.0
V2XI2qJlQyVA,industry_commerce_and_business,7225.0,16.0,103.0,25.0
ri5gTOamPWMr,baby,517.0,25.0,26.0,26.0
3H7nJ3Wp12et,toys,350.0,17.0,17.0,17.0
UKBb9fB0AfG6,sports_leisure,3775.0,18.0,13.0,16.0
lrFRwkrUD8M0,toys,400.0,20.0,31.0,30.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
o6Na5dqQ8W2g,watches_gifts,314.0,18.0,11.0,14.0
QP3bck0s6nwD,toys,185.0,23.0,24.0,22.0
