order_id,payment_sequential,payment_type,payment_installments,payment_value
nRZf2qRNX7C8,1,credit_card,6,862.07
apox53hvIvsB,1,credit_card,2,1575.05
eyMr14hPVTLQ,2,voucher,1,1843.85
emlVbSNB3FzV,1,credit_card,2,116.65
xvkAbE3cmwyA,1,credit_card,1,222.86
wimfYBrL9eXx,1,debit_card,1,49.66
Yx6hreQuMlzO,1,credit_card,9,39.52
9lY6OhkiHqbp,1,credit_card,1,353.67
HDpyimZhExL9,1,wallet,1,123.5
QqWIrgsVi4Nw,1,credit_card,2,108.08
NaAlq2I2WxSU,1,credit_card,1,16.22
5Wa28CWXcbEk,1,wallet,1,161.25
8ITSTawGjTvH,1,credit_card,8,69.47
qz3MZGe28qUL,1,credit_card,10,91.08
m4XwMFkgJMSZ,1,wallet,1,79.86
oH3VYnuGMm0L,1,credit_card,10,43.77
1uruihUV1HN3,1,credit_card,10,238.36
n8WK73aCnOV5,1,credit_card,10,54.64
c62rAs7qN8N1,1,credit_card,3,347.08
UIWgzfTEFK1F,1,credit_card,8,187.06
zXrfBmpXhNRS,1,wallet,1,508.18
C6GOSVbknIqc,1,credit_card,6,164.35
jfQwFQg6Ikp1,1,credit_card,1,142.79
F5iDHjgIL9V9,1,credit_card,8,128.86
41JJFMaJrBDS,1,credit_card,4,3.05
fGCrq74JUngN,1,wallet,1,234.46
iYV9wC13Qu3W,1,credit_card,5,639.77
aYFZ5swgwVAg,1,credit_card,4,241.35
hU6lSgMWxg6v,1,credit_card,2,84.24
zr01W3fPotNA,1,wallet,1,20.83
GNZncg54c7Qj,1,credit_card,2,42.64
y0Yi5tq5kw5Y,1,credit_card,10,44.19
vdWleuLh7VPq,1,wallet,1,87.73
lN1Uu4JXSxsu,1,credit_card,1,5.78
5XitOQLDujgq,1,credit_card,2,213.62
AazcdEoVnLBe,1,credit_card,6,1.87
IEeZW53IdeOe,1,credit_card,1,469.89
GrrTznoBbhK5,1,credit_card,2,325.37
kjq0I5Dw3v4g,1,credit_card,3,790.65
Iqgt4KtIQagt,1,credit_card,2,8.24
60foLFV6MWGA,1,credit_card,3,251.98
dtpUTZxjJJU0,1,wallet,1,2065.77
H6m9QSBbm3H9,1,credit_card,1,36.78
H1b1TkVCJ6Uf,1,credit_card,1,312.7
HNTXekfvqea6,1,credit_card,8,896.28
Ok2I6RGwHCYD,1,credit_card,10,593.73
vm5x39TI2jLH,1,credit_card,3,192.81
AtS4d4m5ViwC,1,credit_card,2,119.72
2OaI1Y1jmL3Q,1,credit_card,8,165.28
DreAdOaJXi9B,1,credit_card,1,223.69
SX1L6z1wE2yO,1,credit_card,1,97.93
Nk10ptH8GbSp,1,wallet,1,38.48
rpqDYSo2SS24,1,credit_card,4,119.17
YGJ4Ipqo4STA,1,wallet,1,293.26
EnzS8fSkPLmA,1,credit_card,5,428.19
WLvEZpPHSsyO,1,credit_card,6,734.14
3irK7vXXfkeO,1,wallet,1,0.85
2CmxfE5wuuKe,1,wallet,1,203.34
FsloRziARlxE,1,credit_card,1,80.35
PxXirpep9Q08,1,credit_card,3,52.45
kZ7wlJNXQiVA,1,credit_card,4,228.86
DgHS6tqXI2pr,1,credit_card,1,3.81
eirt8gVaikAq,1,credit_card,2,136.42
WHqWhLUaDB09,1,credit_card,1,32.09
ko4r9P02JOMg,1,credit_card,4,1229.19
zw7lXyk26DS3,1,credit_card,1,215.86
UNXfJBES1ZIA,1,credit_card,2,291.37
W6rUFqUYVLuP,1,wallet,1,281.32
f4fAFRMoQumR,1,credit_card,1,148.36
peJPXIolRocW,1,wallet,1,144.34
4cP6y6NgtLjG,1,credit_card,3,285.34
hJFeZUPNGJ1D,1,credit_card,2,105.98
4rCpk4ONQkhl,1,credit_card,10,208.66
oaRmKfQyIFWw,1,credit_card,1,57.38
BmvgH0GuAjRh,1,wallet,1,250.58
uXvQ2p93FeqC,1,credit_card,1,143.73
pQ2j6i8l9Yi0,1,credit_card,2,126.04
wzaQqvSwWSJp,1,credit_card,2,205.42
HTfGA8cFO5bz,1,credit_card,8,258.86
xE0IKryrUmRo,1,credit_card,6,222.64
RQQcSqLgqplk,1,credit_card,2,2.61
cmRQweygzlvS,1,credit_card,1,89.24
D0rR8Uu0Y4V1,1,credit_card,3,5.34
ay6leyxvTuDQ,1,wallet,1,63.96
c5gqvdYKUpJO,1,credit_card,1,2183.6
J73Y0Q7vijwZ,1,credit_card,3,68.02
l2InKajvyQ5Q,1,wallet,1,235.75
UP85E8S2oQBY,1,credit_card,2,5.03
jX4RnI8juOUP,1,credit_card,15,329.97
JYQF2gOdeb9N,1,wallet,1,764.07
LLr3UJj9gkKB,1,credit_card,1,398.12
8JIxNHrfb0Rs,1,wallet,1,183.72
skX9apNAWbR3,1,credit_card,5,215.27
rBcga0v9GrmA,1,credit_card,3,82.45
kaxMzUw0A1Dd,1,credit_card,10,233.84
COBizat7Yzj9,1,credit_card,1,362.48
zfG1PsAGeHKq,1,credit_card,8,95.85
lvpC2emP5JAE,1,credit_card,3,639.43
Z5rLmo0itam4,1,wallet,1,81.38
ZvVVQgo5y0sQ,1,credit_card,1,120.22
J1gbFW0zgKev,1,credit_card,2,518.59
bSAjm5dZ1QjR,1,credit_card,1,13.41
g80rwtxTIpCN,1,credit_card,1,63.25
oWYCWWKaoIgK,1,credit_card,1,184.92
Y0Wdaf3jiwig,1,credit_card,1,622.64
n16l1nsOa2uu,1,credit_card,9,144.18
t4Gua2n2Ydha,1,wallet,1,108.75
XMaupPtHodij,1,wallet,1,1246.97
ZGhTOaXFOVoH,1,credit_card,6,392.6
Zg6pOl3BdGl2,1,wallet,1,483.09
MGQTpxtMn7C2,1,wallet,1,780.05
Xi6cKJMzPlTI,1,wallet,1,95.83
ivXyAhRRzARd,1,credit_card,1,151.08
ZdFepngRX1PX,1,credit_card,3,166.86
YSaAcJQTAw7S,1,credit_card,1,142.53
aGBx0wm7XcpU,1,credit_card,2,96.34
itcZElQgYeMx,1,credit_card,3,489.99
YsaIYYu1b4Rt,1,credit_card,1,98.6
H4pQbzVXujz8,1,wallet,1,1269.5
ZcPyofrm4lSu,1,credit_card,1,369.89
qTzJCLCvPtpQ,1,credit_card,1,3.75
NBbPLtFCC02D,1,credit_card,2,138.84
QM34daGcJESl,1,credit_card,1,284.99
colnkkkuCDe6,1,credit_card,2,948.98
VlY2PGAEQKxi,1,credit_card,2,299.6
78BPKb8ZnBxf,1,credit_card,3,378.04
nUgOEKZ0fGxY,1,credit_card,4,18.23
FIWw8wXQTK8A,1,credit_card,5,58.64
JZM48p5CrDL1,1,credit_card,1,162.27
HFfweYTTlwhf,1,credit_card,4,200.37
vQ1xlIq4rwQx,1,credit_card,2,23.52
PuayLfeAw08N,1,credit_card,1,1025.24
YqjYa9MxRVgr,1,credit_card,10,110.17
ssxlXFFzoTvl,2,voucher,1,33.48
BJ1RXUwTyVxI,2,voucher,1,194.88
uZwz4Bfi9oDw,1,credit_card,2,212.01
IOVlNjxfGHuu,1,credit_card,5,306.33
9cQ1QibfJB2y,1,credit_card,3,151.8
QwP3brY6jFLb,1,wallet,1,112.15
MF88ReCjuFs2,1,credit_card,2,97.45
CMzzOMSagAYM,1,credit_card,1,195.29
3Oxj6DhpA95K,1,credit_card,1,98.23
axZ8IdbMx2tg,1,credit_card,1,34.43
bXaQ6p6JmOCl,1,wallet,1,52.16
LjD1hoXyn1bj,1,credit_card,1,588.06
lEiURMpDFxLq,1,credit_card,3,120.0
eZiBnsm4SxVX,1,credit_card,2,231.38
AI0QB6RdcnOm,1,credit_card,6,64.33
F0hxvkeAmAhM,1,wallet,1,98.25
k2HedCPlWczJ,1,credit_card,2,176.82
6KJwvCiNG247,1,credit_card,5,123.4
j99DOSSRjulH,2,voucher,1,107.22
jdsV9APhd0q0,1,credit_card,3,58.22
83Mw7iDVg53F,1,credit_card,5,46.34
Flt3cvDwhQ6F,1,wallet,1,239.39
E6AMrFeyHsuQ,1,credit_card,2,61.64
FQZlHt0hBkVN,1,credit_card,1,174.05
r5jRyFloKIR4,1,wallet,1,172.66
6jyWhnzlbvsm,1,credit_card,3,134.72
QnKgnTagQ3lA,1,credit_card,1,8.99
Gd6zhFWr6tqs,1,credit_card,3,0.94
L2RhJJdkg5DS,1,wallet,1,905.93
amfkeqyOEmQz,1,wallet,1,282.01
NxxG0t5lXlsq,1,credit_card,1,754.27
HlqEpd2AqnZz,1,credit_card,3,94.3
X4NAkgBASmgG,1,credit_card,1,141.12
iwGkl6YxYHDx,1,credit_card,3,216.32
lkyNaPbeQxFn,1,credit_card,1,494.55
oFG4OXAQQDY0,1,wallet,1,12.47
Ichn925tRX9i,1,wallet,1,102.59
U2wkEzZjoO36,1,credit_card,5,165.46
Fh6ZCqBBIjrW,1,wallet,1,11.66
lXCcEVPAHW0L,1,credit_card,10,134.85
Y71UiXdaKRU8,4,voucher,1,25.58
wlSvsbvM09X0,1,credit_card,1,199.09
1ilrCZvADwyR,1,wallet,1,96.4
vlPMPBkhnYzm,1,credit_card,3,184.22
Kmwvt2Yhe63g,1,credit_card,1,92.76
m4e3bYalz3oz,1,wallet,1,82.11
VIEjQKV44OXp,1,wallet,1,103.68
dcjCJxiKjduu,1,wallet,1,72.39
HwrW50wPLO9m,1,credit_card,1,343.54
xFolszdudDnD,1,credit_card,2,92.61
ZsqYPMvSDeMg,1,credit_card,6,174.39
OBsT7YtsEAFy,1,wallet,1,125.8
reyBIdqfZlnB,1,credit_card,10,139.75
JdKupQ8N6QkC,1,credit_card,1,406.6
LGOgBBPgs0tg,1,credit_card,3,87.46
tKUpQiiJDpCb,1,credit_card,3,50.29
ldIMKk9Fx3Zd,1,credit_card,2,69.88
QsRmeg7n93Q2,3,voucher,1,443.17
yqr6ZzjZHaFA,1,credit_card,1,70.25
hzM6qJ2hIB0L,1,credit_card,10,266.77
vzcynhzWUu3m,1,credit_card,3,375.0
SWv5EbUNZeSD,1,credit_card,3,396.52
j5LFLhehxPpN,1,credit_card,1,417.76
ne9VBxdHTHru,1,credit_card,4,551.25
nuhmYtQkeg2W,1,credit_card,1,32.88
sc8hAdVyuvJA,1,credit_card,2,174.8
4eewK7TzzxIs,1,debit_card,1,273.0
6p8uYxzSWSgl,1,credit_card,2,308.79
b98bsGdstRxL,1,credit_card,4,78.7
UtAGpYAS9Ee5,1,wallet,1,10.07
ezE7ST2jXcB4,1,voucher,1,343.64
RtY4T9k7mKvi,1,credit_card,4,421.12
6isjIGNiYiVQ,1,credit_card,2,197.11
L4esMRsistCi,1,credit_card,10,185.74
hWHBLNimCDL9,1,credit_card,4,168.37
2fzsGbg9RwEa,1,wallet,1,164.6
WGoaM1MLKXg7,1,wallet,1,301.76
ph0UZam3pO77,1,credit_card,1,23.45
DRQYKzFFUL7w,1,credit_card,6,96.47
PkSyqGm89PC9,1,credit_card,3,256.6
a5GjuKixES9V,1,credit_card,10,281.63
V7243aa0hOLA,1,credit_card,1,228.24
VTarfnyWZhV9,1,credit_card,6,68.91
V58jg0X66Nl8,1,credit_card,9,77.8
rluc3GDKg4Lq,1,credit_card,10,134.49
01OZQ3R0MsoH,1,wallet,1,179.19
vSOgFZOTTimc,2,voucher,1,61.63
BST4xI8fArfJ,1,credit_card,6,122.77
Vp4x4qvgbjCy,1,credit_card,1,210.09
T0XRGZQQvkJM,1,credit_card,7,405.57
ic9P2xQ12LK6,1,credit_card,1,266.66
rTtieJcT1fGN,1,credit_card,5,304.5
e7VXpuxLZQnA,1,credit_card,4,94.6
WUUu9OWRUfOY,1,credit_card,1,155.77
OZFKSqdRAXfy,1,credit_card,1,419.94
DftHMF8iaEPs,1,credit_card,5,265.14
ZiyXE2QiUsgq,1,wallet,1,477.71
Af25pA0VKse2,1,wallet,1,328.54
74DaBjqXWqIB,1,wallet,1,9.81
tNyB4GLnizKZ,1,credit_card,4,145.62
8njOTla1JgO5,1,credit_card,2,167.72
NCR92L94LfpP,1,credit_card,1,168.0
NNbQ7XUaiAe2,1,credit_card,2,598.96
7KLDmRoiPox5,1,wallet,1,140.5
uu6SZiA06Y5A,1,wallet,1,36.55
OsRBG9VqOKrk,1,credit_card,2,248.1
PVyYbolH5ETf,1,credit_card,2,257.19
n86CGfR0vF5t,1,credit_card,6,54.21
v8eNLjfU7tfT,1,credit_card,8,89.24
ixiHiaHiRkNr,1,credit_card,2,222.63
4pTOyQLQyEYy,1,wallet,1,431.15
qPZJLYVVrgNH,1,credit_card,3,317.97
s4gQdwJgMfbq,1,credit_card,7,51.33
OXvRvgrB5o5e,1,credit_card,1,73.09
7ScmBnsPfRVZ,1,credit_card,8,257.29
bWDyCpdAMr72,1,credit_card,2,334.01
FgRqym2S5hR5,1,credit_card,3,157.31
ZDU8le738b7P,1,credit_card,1,395.5
NzuADOCmzwen,1,credit_card,4,313.93
izG8HI8P4N1h,1,credit_card,2,176.37
CNM8FUTPvRIc,1,credit_card,5,51.25
6QWFsbSy9TZu,1,credit_card,1,474.37
KmCQrh9x2CRt,1,credit_card,2,49.75
NlXd6De1k4Xi,1,credit_card,2,471.03
UdkMiW3PpEp8,1,credit_card,10,1351.44
LEMpYZ7V2IAU,1,credit_card,1,556.24
aYKr4haDqU1i,1,credit_card,4,18.62
IkPqTSulLUTQ,1,credit_card,1,198.73
vF3RnZenbDU4,1,credit_card,1,665.87
idBNHKSMNKEX,1,wallet,1,83.4
UuRiXcWB5dm4,1,credit_card,3,139.33
hwS5KEgVR4KT,1,credit_card,5,266.85
6MP5x4Kp1jS5,1,credit_card,5,312.61
pGOglSZnlKDc,1,credit_card,3,190.04
xfvAm80hTcso,1,wallet,1,66.8
pnV2YP7wgEyn,1,credit_card,5,588.78
ykgUMcBuaLQa,1,credit_card,1,207.79
d9RB5YIzR6y0,1,credit_card,7,113.24
QTAxrZLefZ5v,1,credit_card,1,252.66
1GULagdm6yGe,1,credit_card,1,411.76
Wa8Ja8qP8bKs,1,credit_card,4,257.9
lMfM6n2yXHLp,1,credit_card,1,112.35
3vrmVZVNADRi,1,credit_card,2,522.73
XIKJNSDbYTBi,1,credit_card,2,235.32
M4eAithqiMgm,1,wallet,1,783.26
nC8KQEAIc1lO,1,credit_card,1,37.1
DfFrZNmG2ODk,1,wallet,1,99.62
5Bi9u2meXWXu,1,wallet,1,41.17
uSz5zo8drNEd,1,credit_card,4,213.59
FXyCHCfOVxOe,1,credit_card,10,153.93
MLVTVwTtHeUb,1,credit_card,2,145.45
v6WSURSNOIcP,1,credit_card,8,112.82
9yDdWEVIo4lc,1,credit_card,10,99.01
KSibAjHIbHLL,1,credit_card,6,12.25
KqM76DLAQG4J,1,credit_card,6,139.8
tFxMQ9Fj9W5V,1,credit_card,6,14.41
KQIlJAICLFYO,1,credit_card,5,35.73
1cHjdinEwXOD,1,credit_card,10,154.78
9pSuQuToMYSo,1,credit_card,7,49.41
0PGSi4egNJ1b,1,credit_card,1,108.17
TjrcJoq7vljb,1,credit_card,2,84.79
Dy7dkaEyxoSn,1,credit_card,1,139.68
PqeIGcDcBPfP,1,wallet,1,34.76
zKAfWAxrGmWl,1,credit_card,8,21.6
MH5CoPQtb7hI,1,wallet,1,210.54
MDAr815qSodI,1,credit_card,2,403.24
KyzJ8R5W2mdZ,1,wallet,1,141.83
rPbmVyBoNlPh,1,credit_card,1,1.99
qOVAp0M9mARL,1,credit_card,1,171.55
heoN56abVJfD,1,wallet,1,78.87
WRE9CXmqw3c0,1,credit_card,8,125.65
x5scwQmIQ1Nh,1,credit_card,1,29.89
InXyV2SwTpRz,1,credit_card,6,828.65
4ejwGEvhX6ra,1,wallet,1,47.87
qYGiMr1VX9W5,1,credit_card,8,144.04
kXuJeIWbcLNw,1,credit_card,2,96.6
kD461UtqGLEf,1,credit_card,10,1629.33
Cgju7kimy1DC,1,credit_card,6,123.51
sxSvqxtYiRi4,1,credit_card,1,197.05
sxnw32UjmBEX,1,wallet,1,369.92
jBzxibC5Xaur,1,credit_card,2,781.88
4cCkdBFtXSf3,1,credit_card,3,47.74
yZUrZeRF0yeB,1,credit_card,1,199.09
egRWqdOgWvaB,1,credit_card,1,59.01
MAuwNDEyLomd,1,credit_card,6,10.66
5BPPVvlNwuce,2,voucher,1,272.01
3yidXpyeppNu,1,wallet,1,375.0
M7S0VvqdQ3Yn,1,credit_card,4,666.71
hQ9JC3AXa81H,1,credit_card,3,98.95
5m9lKTdiZKiF,1,wallet,1,6.03
zdDM81DtXCo5,1,credit_card,2,126.88
WEUllmOH1MdK,1,credit_card,1,33.09
pIXiv2nWDDSf,1,credit_card,1,173.77
hhEM7YNxwRBZ,1,voucher,1,187.65
oDS9R4EmKa88,1,credit_card,1,245.94
EHXHMDXlt5Y7,1,credit_card,4,18.6
b3o9jZ9JJDfJ,1,credit_card,1,164.48
TC8gBHdsXjeC,1,credit_card,10,99.55
NWN70oQJmSVw,1,credit_card,3,66.75
F3uRKUqHNmT0,1,wallet,1,53.0
J4vK5YHEVB1S,1,credit_card,3,219.27
9vytH74WZcrl,1,credit_card,2,152.43
FBj0hJoVdOvP,1,credit_card,1,325.58
NXmzwZzZAhkT,1,wallet,1,41.78
faOiKWhOWVwR,1,credit_card,6,555.09
6JaBwIm7FJok,1,credit_card,7,43.79
c8qu7W3X7Wo4,1,wallet,1,5.09
aBSsyI78W2Xu,1,credit_card,2,227.74
Pt6ywA9t3GNx,1,credit_card,1,469.89
CN9HQWwryAx2,1,credit_card,2,369.69
bMlS5v5OThPq,1,credit_card,3,598.17
sgHotZvDUsM1,1,credit_card,6,129.0
v0ZP9Mqvmeig,2,voucher,1,127.26
D0QJ5F81jhqz,1,credit_card,1,15.86
GJKohis1LZbv,1,credit_card,4,139.59
vx7kTQjmZAcn,1,credit_card,4,39.1
Oi6E1XLBVYGo,1,wallet,1,403.62
KQ22aYETwoG1,1,credit_card,1,32.78
m2zi31LIF0H5,1,credit_card,3,629.27
owJPiGiDItBP,1,credit_card,1,84.79
gmb3AHQL7dgk,1,wallet,1,245.82
mVazQ09ILBfI,1,credit_card,1,152.27
kPSidtecApHb,1,credit_card,5,46.18
3aj3g9ZthiBz,1,wallet,1,52.96
g7wnEJLlGLZ3,1,credit_card,8,422.25
bFPyDdiX2mnX,1,credit_card,1,93.02
1g07yr1uDv4v,1,credit_card,1,721.74
X7WiacTQ097Z,1,credit_card,1,213.11
6FnChfAz8ih8,1,wallet,1,82.35
SofniodVu05s,1,credit_card,2,65.44
0bR3iunG7kz8,1,credit_card,2,78.43
mrbRVP1ryyxg,1,credit_card,1,531.73
sOl2OGfGchZz,1,wallet,1,161.01
DnVsqXGZDiFf,1,credit_card,2,352.76
af1gxzt8EVta,1,credit_card,1,1275.39
qZdbNndTPLtm,1,wallet,1,438.52
bJFzGApz0BOI,1,wallet,1,370.1
mE04imJuVfoT,1,credit_card,1,71.63
xtdKjVXOxALU,1,credit_card,2,160.17
WJfkBcBaNBpQ,1,credit_card,1,38.3
vzyfUVe0XLs2,1,wallet,1,78.35
9NI93eAj2qAN,1,credit_card,2,335.47
59i1SbpZhdfX,1,credit_card,3,296.86
GCWUWYP8HBtM,1,credit_card,3,372.06
NPXVy6BamRQt,1,credit_card,4,164.21
pKTg1xg13OQD,1,credit_card,1,72.95
eogVqVd3URGW,1,wallet,1,813.62
EZbwl6pf1bLO,1,credit_card,4,33.65
VKXHeyRybQlA,1,credit_card,2,173.65
8Tzuvr5r2o67,1,credit_card,2,116.74
lu0Pu8BNNU1Q,1,credit_card,3,206.22
1TyZYb3lm8Om,1,credit_card,6,157.97
tccxCUa1DZiX,1,credit_card,2,320.04
7UWj7dkXkezX,1,wallet,1,110.2
DPYoUG1U9XOZ,1,credit_card,8,140.41
JuY1dCH73ek7,1,credit_card,1,0.49
TpABQgEE3zhG,1,credit_card,1,438.22
WcDPj9z0y8hY,1,credit_card,3,445.5
anRjSAHaUKQ2,1,credit_card,1,97.98
ud74nIrWvjpL,1,credit_card,2,293.98
xJx2ao3p8jJs,1,credit_card,1,216.26
Yi4q6GSmF2nj,1,credit_card,2,193.03
BD9RQxSTo912,1,credit_card,3,187.18
HpV13D4NQL0j,1,credit_card,7,174.52
EJrMKBr1t1M6,1,credit_card,2,12.99
2Ndx61DHZDjp,1,credit_card,1,156.45
1wfkZt3cg26G,1,credit_card,10,156.19
1fMcJWzF6yVw,1,credit_card,1,76.34
D3o4VQ5vw588,1,credit_card,1,505.88
07EbNaWMiwM2,1,credit_card,3,294.3
voavsDck46pL,1,credit_card,8,191.11
d8jhQyqn3tcC,1,wallet,1,175.34
2xpLDz8Iyc7n,1,wallet,1,387.24
Q6m9JZMu98aS,1,credit_card,1,245.57
2UEgVrSYh6j0,1,credit_card,1,145.45
TA0JCtengUsq,1,credit_card,3,146.4
fj8bS2lL19jL,1,credit_card,8,203.98
rTlUjDOvRRZc,1,credit_card,4,117.1
Gk3Hqo4m9vpG,1,credit_card,3,302.95
iEOfUJMQoGvx,1,credit_card,1,719.65
gXWWYVcXd7NB,1,credit_card,2,957.6
jO12VCJ41dRS,1,credit_card,8,267.4
CMGvQQLXNMxf,1,credit_card,9,242.22
F4vdk1rjhe9A,1,credit_card,10,408.18
2bEQQEKQcr7F,1,credit_card,1,257.95
9HLtnRzG4QuE,1,credit_card,4,310.3
0ZXhIUtEOswo,1,credit_card,8,59.93
XYD0CcVO8m6y,1,wallet,1,159.57
XhQMp7giUpk7,1,credit_card,2,15.2
WM87Pr7STp8f,1,credit_card,2,217.87
HOxoYpw70ku3,1,credit_card,1,194.51
VXpNeNYTNLrC,1,wallet,1,257.67
zqYaLg8O63ze,1,credit_card,2,3076.13
djPeE6MoFbBo,1,credit_card,2,56.87
UFsMXL6G7QOM,1,credit_card,6,67.44
SEHQkhTO88WG,2,credit_card,4,102.27
0qXWUNDnK0zD,1,credit_card,1,76.36
K2lHtMgKLtY3,1,wallet,1,108.74
Ya8IhOO8Wbvc,1,credit_card,1,412.16
2oQvfT8iOtZA,1,wallet,1,126.72
ZSBRYAYD1cjF,1,credit_card,1,76.5
vC9D6eXNeMv7,1,credit_card,1,264.3
ep12mYm6Z1SI,1,credit_card,5,89.24
5LceG3Db2HXu,1,debit_card,1,566.41
Q4tBz0cmfuUd,1,credit_card,1,359.56
U2eDYcuOnujC,1,credit_card,4,279.54
LOtd3TCCO8Is,1,credit_card,1,216.05
wtUIqnqcM5xE,1,credit_card,1,1325.44
Js2vukPhOxoW,1,credit_card,4,160.53
d3veOMzTdGXY,1,credit_card,1,244.06
LWLcYwB1vQts,1,credit_card,1,1603.08
ZcFZ7nnva1gV,1,credit_card,1,190.87
BpmO6FgMkMUa,1,credit_card,2,328.45
QXM6y8Dk71F0,1,wallet,1,726.71
uPGsrcAeaHhp,1,credit_card,4,243.2
KCx9USTMoLCN,1,credit_card,3,97.55
YhvBs6ihOB7K,1,credit_card,4,76.72
6vJ7kPhMWkeC,1,wallet,1,189.54
oFanyHpxQFL1,1,wallet,1,170.43
TBSyjRdkEs8g,1,credit_card,10,102.93
bZ9zibJjnGBE,1,credit_card,4,63.05
ml0cfOUKGgVa,1,credit_card,1,35.94
kmOm7ds46h14,1,credit_card,1,1.49
WOv2SqhJUZf3,1,credit_card,3,142.96
kRXZXiG81IPz,1,wallet,1,67.9
Trlj09H5AUbK,1,credit_card,8,542.81
MySHfqitkofF,1,credit_card,1,66.32
sM0rfOPsXZb8,1,credit_card,2,344.74
Qq9T73g2eknD,1,wallet,1,281.73
k7nECN4bFoZa,1,credit_card,2,84.74
7FL1vMwhAHvp,1,wallet,1,182.7
7343RyTvKl3Y,1,credit_card,2,349.78
c5pbXIjXOiJX,1,wallet,1,125.8
AqDVbKPoNOcg,1,credit_card,3,68.99
eDjREkVb7GYa,1,credit_card,4,1233.42
rQfCMUrXWZRZ,1,credit_card,2,46.4
HNE04N384mZc,1,credit_card,3,43.9
12wHCPC9nETW,1,credit_card,1,374.59
sK1Pr0bWrCdB,1,credit_card,5,274.88
CW3n4iOkoSK0,1,credit_card,5,112.76
8DG7Bo6W7Ton,1,credit_card,3,262.28
ZAx1MOeyccAO,1,credit_card,6,153.28
XWK16gIUQLs2,1,credit_card,1,277.0
3klBY8yeE44D,1,credit_card,6,305.0
2i2NTyqSkIEr,1,credit_card,1,143.34
5B5FWRzCV9o7,1,credit_card,2,698.63
FMH2N74I9IU8,1,credit_card,1,187.66
ONFl6Yyum3MB,1,debit_card,1,90.44
JmwntdH1LSXz,1,wallet,1,84.79
pXfPsdJUBaj9,1,credit_card,4,198.44
KSqXvFIT6YPT,1,credit_card,1,422.2
LArIp0dku3nk,1,credit_card,9,25.74
k9DqXlJkN3jn,1,credit_card,4,158.34
exP9oxSPTwrw,1,wallet,1,1215.42
KWsBEVuCpo4t,1,wallet,1,211.24
mq3hN9mnZrRQ,1,credit_card,10,325.1
VYNQBBj5Z88G,1,credit_card,3,15.71
HcqbLsZPxhU5,1,credit_card,8,106.22
MEoZHxKkj7iQ,1,wallet,1,52.67
F9Bq23TxuNFn,1,credit_card,5,110.21
bjdCxjEOzDg6,1,wallet,1,119.42
Agr7xedWUaRQ,1,credit_card,2,218.67
qT7CBid2ry6e,1,credit_card,1,158.48
k0qMF44JXLPl,1,credit_card,2,43.73
479cbc2fhH5L,1,wallet,1,418.9
tjq4zkSYAxub,1,credit_card,2,194.96
3Rl09Uo8QEBi,1,credit_card,6,33.57
bFinhIT3lTHP,1,credit_card,8,140.41
SJdjG45TLpkm,1,wallet,1,176.88
BeABYsMPwpoQ,1,credit_card,5,96.34
LNVlqwCWiWCx,1,credit_card,5,25.14
Ndk51TOo73LL,1,credit_card,8,72.64
JnWleP8WJnjs,1,credit_card,1,267.51
OwqJAX0HKsrY,1,credit_card,10,57.06
vlZlXVIKx265,1,credit_card,8,168.75
NWK4NmqRQXqD,1,credit_card,7,121.88
7hW7eRipD6gv,1,credit_card,1,1298.1
oerWKsffEAUD,1,credit_card,8,123.98
PSichyJVtpZz,1,wallet,1,189.34
weo1akC9yU0T,1,credit_card,1,79.65
237mCdjYLr3u,1,credit_card,2,630.06
drQKdlCEaJdi,1,credit_card,2,342.22
pIIbyok4o3Tg,1,credit_card,1,41.59
bTxj9yKWU7Zr,1,credit_card,8,172.5
be9jtQhGSxZU,1,credit_card,1,848.93
1HZyJWwOEOZe,1,wallet,1,223.14
lJIatCL75jJE,1,wallet,1,308.77
XZx4i0JvxYSK,1,wallet,1,34.64
uLbe3In4ZWOl,1,credit_card,1,387.83
RutqMUHJfuK2,1,credit_card,10,147.58
QvkRA94xmPs4,1,credit_card,2,151.96
co8cGsKLjiBO,1,wallet,1,111.4
amPZ9Q2QEjRX,1,credit_card,8,251.4
M09bF2dkh8hG,1,wallet,1,164.39
alqwMcOsbbOW,2,voucher,1,1843.85
AhZMUjW1zi6B,1,wallet,1,171.63
aNLiHKuJaOjw,1,credit_card,1,523.98
xc7pMxY5HAPJ,1,credit_card,8,192.68
rUtJWngkzZNz,1,credit_card,2,61.08
XgOmpYrLZxA1,1,credit_card,1,111.54
sEexNVZbuxEx,1,credit_card,6,718.76
eLvspMVoV3cl,1,credit_card,1,0.87
KqUGG69aYdsS,1,credit_card,8,297.27
uCfLAWdNmHyY,1,wallet,1,300.11
OMNimu5N2coX,1,credit_card,1,639.77
0EGF3qyvrOaf,1,wallet,1,665.87
KPscsCWF4yz9,1,credit_card,1,64.57
HSBTRVdgt0Ne,2,voucher,1,244.71
ZJ0cdBE7EqLi,1,wallet,1,130.82
liXqsuIqK8aw,1,credit_card,7,39.79
uAeJGEIk8dLN,2,voucher,1,98.13
a1KAtDwVi5Es,2,voucher,1,52.77
JOXpeQd21s5v,1,credit_card,10,268.18
0QLbowD4GLvu,1,credit_card,3,240.77
91J40POyxgwY,1,credit_card,2,53.13
dDfNqh54KsVh,1,credit_card,2,170.94
X7kW84w9mxZi,1,credit_card,2,84.79
