order_id,product_id,seller_id,price,shipping_charges
7okputW3Ah2S,Da0u0ygZQQR1,cUodQhgpRajF,128.99,28.93
7BjYJAJpyh2A,oW6KDobidlmB,RKad98cTxhSb,56.89,93.14
kgvJhOXiOSSc,agLeUEKbTD39,yKLv906bPfTs,491.99,61.32
8OUttLPFd3v0,bng1qJfjWdWw,4YvZWfI3A03T,410.0,7.94
MbSDl42dBXrl,MbC1bMASVAg7,ESs66EAdIPaF,692.0,64.55
BGmu9sp32SbJ,7lPzFAjT1x1Q,ux1d7N0zioFv,319.29,68.99
xjY7SgtB0yEt,6dk17NOZ57t7,Jpunzl5CGq7E,1189.0,26.14
WSh1JE383Xz3,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,61.16
aTM6e2l3x08q,TWgMSyFIorAK,V15yYSGTt7kt,59.65,17.08
AQABEmMmMoXl,6iped3gcNaVR,CmIOujRnGWTM,729.99,2.46
QlWaOuD9DRB4,YhksP0v05KtY,tNJnfkCxzhmN,134.49,54.89
ADmZbOmTaTI2,ro08JPncYzLh,r7VxefoTVHbb,692.0,46.76
kM8EhmTj5DZo,HvjquMJT3mxs,tNJnfkCxzhmN,174.33,90.98
RGZlfU1jS4NO,hL8WlOi2w9tZ,dPgh591KNQAz,58.6,55.35
Ac6OFplmN00n,AcRz2Lkxic5Q,SZ3mn0pGelM8,1375.0,52.83
ptnodikCEokH,dML22Eegctgr,tQFHgEUSAMiP,174.47,18.88
n1fdO5lUHUBM,EqJPQk3GkLcQ,24mjkJMrK51h,14.1,47.55
wdy7yDfhDvHh,AJGqvajBodFw,xqS6FkG5qqve,509.99,6.08
RyEjPGz1UMZB,IkarthqJLjvy,RKad98cTxhSb,359.6,23.17
uGDAaWmxqjr2,V8YypmqhRfaq,DFhFdU4CT4XR,113.49,0.01
1EvdPZLPW4zi,mc7kVFestrTm,9OW1ODEpHxLL,125.46,96.82
ysncpsxjeUx0,MsEZQVXeJHPN,1tQEjUJuOyJ8,319.0,110.14
dyVuCFKSBTPL,osFWnJvmKqOM,Ko3LWNo5BK3H,197.7,43.0
POejl9Z6C0Jr,tJIKN3VLKBb5,9fFFM6RBxCkT,290.47,38.66
0M42GWwvC1mc,zSUoVKvwJa8x,78sV6I5nExj0,95.03,26.97
kEiE8JI1DWUz,RlMzOxm9IOXT,ZdLx9hwnjpgD,58.1,42.92
QvgCxLVdRB72,2gGPVaqxoS46,nGPLiDJ9HdA8,29.42,88.18
TZAGaOCeR2YG,5juurZKJE2l5,tQFHgEUSAMiP,139.94,13.91
rfh3TUpSA4Gv,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76
iF47bL495qbC,MAy2OtY8yrL7,16pMg4KJ3hIj,24.1,50.28
XPDbObyzED9t,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,2.75
YockrRSsARu2,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,30.66
eTRRNmZWzYpr,g9ODoYgvX96D,QwTHQ3NRUJGs,2399.0,84.65
egnGw9WKnyEF,Hex2hx9tz44F,K0qPVGdA91KO,178.0,7.79
lYWo1rwhuGZq,1Lv85CQ00iGe,RKad98cTxhSb,259.99,163.52
QkBW7bcnUTfW,Aark4PWLirgf,16pMg4KJ3hIj,114.62,27.45
2jJDNYtEzgIC,BdOZqo6A4Xdv,gBgHBTMHA7Lo,115.52,53.01
TKVgAPd3cVyx,O7tmQHTwj2jV,NpwIgU5qC6GV,37.49,64.02
kjyuZI2RxuoX,uHcRNB7fB4zb,Q2NwKBfUdtHW,222.98,31.89
Z4Pg1Ke4Vetc,dD3zpEmXLhoG,j6ZQXHPSPppN,28.82,2.01
LOjUNqSsMVj9,fYBAwpuby5pz,BnvXJ0H2aMk7,94.19,11.58
tb7g6ZMDk8n1,b4ZsX4WRYeTv,RKad98cTxhSb,25.73,40.84
D3olX68eLMKW,WPqoHDVZs06e,j6gFSm16STZB,180.4,21.61
9JyQnA9QlYTv,P3taVwYsN2H0,dSEHH0pKrdMJ,509.99,68.5
UK6QYiUu6Gq0,UBcF4s1w7uZB,TD2AMTmc5Ixg,283.0,20.9
H6zazNtxZdDE,RXt3QHizGmki,v7C619QzbXVy,15.27,6.64
hz9xep7qbHhN,Y1GwN5UcByP4,EhGbqP9YcXAn,98.6,6.08
zbqIXYj6sUbK,pI1oHtjTUV4y,937zEpGQF2gj,114.9,10.57
KZYSgT4XqwEe,2dVY7YgyslDp,9nUFe6rMkAaw,109.15,19.59
e7JBNOJfGabI,uLtvluZgnm3F,HPuxRyj1uNUP,399.2,99.88
3RM09lxgnQzd,Eyb58gKivEmb,9IoQ4CUO45Pc,85.71,38.93
bhl1XUGQ4NwU,tPlw2QcQOvKf,r7VxefoTVHbb,4099.99,114.2
xQ3Zi3z3XpXy,BGqrFoVIBaVe,0tBoRWzPdf1v,75.25,58.92
7tA04mBTuoFN,7ymC4wrimXhe,K0qPVGdA91KO,1094.04,209.63
yxk5Pmry3NZC,ATL2XbNZjlD4,eCVvpO3y8lid,394.99,36.51
nTgSfFdGk8gm,ps29RRVLdrRi,16pMg4KJ3hIj,346.99,35.61
Ca3YodK2KhdA,3UGE93VovH0P,IWOf3FsBgQtM,31.0,77.92
YM6vUYg6h4sg,PyjlDSHRGdSt,al4fWZ5NFQzG,223.87,43.4
JRt5iLpcmToK,QRpqWJd0wDq8,atlcYs8LRIfp,820.05,44.96
2DeNVFeMrsGw,6BrCZmsBUMeQ,yKLv906bPfTs,225.75,51.69
uHKDaRJgT0gM,F7VM3KqshbPZ,j6ZQXHPSPppN,509.99,17.44
vhydHzDDSMXJ,Fn43rroPPaVv,JZPhFrxpqDgz,517.65,82.7
ZJO4F7QPDEj4,lNEL6kMlbmAk,VZmgxK6ws7Pt,387.0,22.18
yrKnN2FO6fZF,I2iZHsAO19Mq,05nIYpVrMwiz,42.89,32.34
Sn2ZxjygPdYX,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,2.75
WzarD6CXTORy,ASxIA3qyOuSi,DXEUTLuphyfj,54.95,34.33
pkjBn4QtCkwR,eeyWjfrLde8T,QBnqN8st5If7,74.9,3.44
a9qkIxnK2MhS,WWzH6bAglTBh,RKad98cTxhSb,179.38,6.77
HBPaQoj5LWbA,iEMA56ZsPmgI,AtrLVfFKyuAA,515.0,39.75
yzEWHw6uHUf6,cQGYrx1hjhZM,wHLrHzu1U5IX,170.7,15.66
AL1AWSVcXR5q,TWgMSyFIorAK,V15yYSGTt7kt,8.5,32.9
sDWuRJZMdiYU,Zc6Pf5SKXYKE,AiuMDtTqkCaX,94.99,32.95
ppfD4x6xSwTS,t2cv5m3Sgv96,K0qPVGdA91KO,1589.0,6.08
zwcEVEyuE7l4,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,2.75
xLXfLH1fJMFW,0vbEvli2JYJu,RKad98cTxhSb,95.03,12.58
6aJe1XE06YXO,884e822t3ne8,bU7LtPLabT06,49.31,28.82
TeuwaYPoNDRp,PZpF712spdUA,aJGB4B9Fdggp,128.99,77.98
IFMiwyTQYTk2,zE6NgaTBmPtu,Y6oJtGnt1biO,89.66,63.1
1uKTceZrpWXb,dFfxKVAAHzml,4mKqWzXFLaBt,310.01,45.53
7vrrZMgx2VZO,zy0DmFRBmZsh,cijw7pZK3THP,1001.0,15.88
88GuKxrziSAR,vQnxC3MAUULg,iqnZ48CFt1rm,11.97,110.61
q2V57D4vPk9H,dJvnVBZuZges,3Alp7oIhUtGc,33.57,12.94
ZhunYxnDfGhL,g1v1wNt6ycaB,K0qPVGdA91KO,178.0,74.78
OFDinY40bZDb,ObiTr4HC8gG3,05nIYpVrMwiz,399.2,30.66
0djoy96aLptk,7hVu8kXoDwOa,cLUNVSgUkZHq,67.99,38.66
1O6vtcGxOp8S,7cZbECHQba7v,aDQK7ytnBMNf,518.18,13.18
D3NmridM43VX,oW6KDobidlmB,RKad98cTxhSb,56.89,7.56
J57gkgJNy0B9,7b3Q0Vhec7rz,BWczKEOZMEFy,2899.0,70.82
SPSpl00kmuZs,Y6z2ccr6ILTJ,g6AdzghqF6DD,40.5,25.51
wIh0GMj7BJQe,BJ3DfHqPt1dn,GU1IRg0p4O0N,4099.99,18.64
7kzLutcdaf5P,RmkZ2fqbmIMs,16pMg4KJ3hIj,136.89,47.55
FNGJElDkpufV,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,46.36
fu5dOhWLYo1C,NGZHK3NQRCnM,YoyX69dLeh8I,2799.65,17.44
o98suHBcGa3P,sVMD0rVkPEpp,Ko3LWNo5BK3H,72.4,48.77
a6Yx7hskeyb2,fzSHRT7wfD1T,3ujXEvDXLdVS,193.25,2.24
5xUoyTn5l7UI,EzDBxv1OnVFb,6SEfGu8XEXxz,692.0,163.52
UIJ4HKW97CBj,V9KE8mi9hguQ,1ki0AcGqBuUm,100.0,17.64
zf4UA4xQfMw6,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,47.55
vvlSU8vAIsY8,2DPyEzhRBmzu,RKad98cTxhSb,56.89,7.54
jPeKMEUHcCXv,1Sq7iZpRYbQh,tQFHgEUSAMiP,142.14,111.38
nTr9FkcxjGuo,OgduEevUVE9j,hmS6KkvxMbyF,1038.0,79.39
7l16itz73dpI,USP5aELGbwQS,dxDwXfkddQX6,193.25,16.34
kJZYn5laIazq,JMO1fdiVTpU8,ZsDn106jXrgr,71.8,49.36
Hc19ya3CQOLp,maEBWyAda6K6,2a51UHcJkdrn,215.94,47.55
5gJOXt9f4LS8,J7Qckiq1pI2T,wM1mqnqet0rU,91.3,73.09
1u784WeAyDDn,jNcr7K8h2JDo,imsQLNLuCy6l,229.89,61.02
WfAXnEmgF8m7,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,2.75
lE5bMpTU4VfZ,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.44
ZYJQPGkY75MP,uXqtt8FPcOSE,FhUPbC0FEzRW,180.4,72.34
KHWzOKi3Gzb1,T58tBW6zFi3S,K0qPVGdA91KO,1094.04,45.51
D1M0UkHdH9ka,vHnEPJP2R48s,pgzEZp7qYHHI,56.89,55.61
ScBC7IG0xF26,9NwzO0Pm0fDM,r7VxefoTVHbb,2899.0,96.55
sHGipmGW04hj,ro08JPncYzLh,r7VxefoTVHbb,509.99,14.01
Eh64OI7DZ29E,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.44
tEboGdh6Zswe,XZvluYq520eN,JcRdnPnWEDp7,114.97,6.18
Tv1xPBS9RYbh,xt8RZiiihdVP,yKLv906bPfTs,820.05,21.04
erRCIfdLjr31,hqodud6mlGbR,16pMg4KJ3hIj,475.0,38.66
S9L5GLuMv1x0,BwKWPcRWRIgs,HPuxRyj1uNUP,128.99,4.35
UnRi3Lof2pO4,q1gRJ1XgsuxM,HuJAPVPJCTBd,231.27,46.84
tdBMc1LvR2sB,VPeKM1EB7I8L,XEurPdGwwrtN,195.9,45.4
VJAeQYvl23xK,PN5kp5qPFNbr,AvTLykupHOIB,97.05,55.54
b4ybAnG38FKR,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,18.17
Z7Kyvpaame7R,Lf8weknx1osb,w44b3CnkAU44,170.7,50.28
06jLVjcEef3r,ro08JPncYzLh,r7VxefoTVHbb,4099.99,34.12
072DxqbOE4vT,9B3XKdeXyGls,V3iKL8r9W9NR,1029.0,67.11
ksNNpYqbzA5S,XW4nFGtgTJll,PYNH4MOEQaXt,749.99,52.04
HAmK1Jmj4pmE,j7unzpH85pnF,7IbYDg6GDP4I,257.6,39.79
LqQsKI5RFrrh,TJHXsNI3xu5w,BWczKEOZMEFy,125.46,15.67
6WvEt9Lfn0yS,q4kSzvXPSfjA,QVo9EUjjuncJ,34.0,23.79
QJKjXyE8yiFU,Y4GktIiKnFNx,VZmgxK6ws7Pt,15.27,17.38
szOxwjtbenbx,yoX3qrwYt5xv,RKad98cTxhSb,515.0,33.92
GfeH2q5ToQQl,rLkyneOy1Tq7,16pMg4KJ3hIj,117.56,33.82
Epe8sQlFLUZo,bXHwpSpAADYM,fCfNS3YR5pBk,11.58,59.53
pv2E0UkcnSKq,eC0DjLMv4axL,hPul3uOy9nao,509.99,6.15
UezbAwRUh9tS,2dzHGeacCgCt,XsyJ9fitrt63,344.0,142.35
SjG6VyHqz6Hi,VDEBigGAwD3J,RKad98cTxhSb,2689.0,127.22
JAty5QKbDLkF,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,61.16
9O1ngvt009IH,NkygN5yTKOgI,JcRdnPnWEDp7,599.8,17.44
sRnKHr5UntK7,ieYgMznHWall,qqtkdq0tTMEl,548.0,42.04
kB1W5dxar9wJ,iHkGa5chTaUH,RKad98cTxhSb,122.5,51.97
QKD6amFvaVcG,Rr4bjc79Exdc,ZdLx9hwnjpgD,174.44,20.94
zYByDufEXowe,FpgIAOTkXt1w,zxuW3NHLZsHD,35.79,23.6
C2uIhrvHWQNZ,Y6z2ccr6ILTJ,g6AdzghqF6DD,782.25,57.14
nNxXjkWF61yP,brKswOkWPtqO,K0qPVGdA91KO,161.0,25.87
PaY3cfLVZLrc,T1WNhSVwzY80,9nUFe6rMkAaw,12.65,32.18
gqNhqGUg1Jqs,E6P9yePc4eTD,JWYza2OJmoNl,193.25,86.46
vtGJhKCk91u5,ro08JPncYzLh,r7VxefoTVHbb,2130.0,38.6
i8kLObQxIAxe,f5ylwE9cBLCW,13SGAFbd1P23,7.09,33.84
DHKrsbdbaP7O,gIod8aZDegIa,tQFHgEUSAMiP,147.14,40.45
D8lH8dqjlObH,oK3s9TCW8Lg1,j6ZQXHPSPppN,150.82,54.84
TwgjBmpYS8it,K6JfL3L2Vi4K,g6AdzghqF6DD,10.35,11.6
90kgUp7qCz9Y,JJAvrcC8RxQS,RKad98cTxhSb,24.95,69.13
r1yWw20NKlIn,JmRT8ArO3hOU,BNMDH5cri8N5,224.5,58.14
yh73eDoqp9LK,V59IM3Iv7OY7,K0qPVGdA91KO,1589.0,38.66
1dDCwjULNDjr,cGL4vKPaiTEg,tQFHgEUSAMiP,56.89,227.57
06HtB9iWsGOB,VDEBigGAwD3J,RKad98cTxhSb,125.46,20.67
MwXQ8dbjcIJE,yzZMZT4B4wla,9fFFM6RBxCkT,79.3,60.07
gatp3HlGAcPJ,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25
SmEvccwuloqs,g0htx0WH8dg4,pPivZynq4Uf2,31.78,42.03
L95aSRkEuyLJ,WYpoxZl2lCCd,Uhxp4jLBVzJq,42.3,11.6
VQFcuYdXA0fE,tPlw2QcQOvKf,r7VxefoTVHbb,509.99,2.58
2Pq6uCTF2ROc,7xyu0SQMZd3Q,fPCae5a96bO4,399.2,55.24
M8MOfM7ExtPJ,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,27.02
mCdyXRIWlTOF,QIWECeaarI8S,EbDXxSMF3Rd4,54.45,61.44
HTyx8ftk9DC9,oyHRoKBexOF0,AvTLykupHOIB,820.05,6.15
93IVPAMiDPPH,Hsf33x9BhciO,9fFFM6RBxCkT,58.1,52.12
Y0XZ0ahPOQth,njXBXY6brn26,Ko3LWNo5BK3H,12.98,30.25
sAeoKclHOJOm,YWmXnCFsGZyv,V15yYSGTt7kt,220.99,27.74
HNqK3G331bUQ,CthGk4MUhtwz,OfafuCsnlLjb,509.99,22.18
Tvk79jKUtnQP,WViP3DK3h3Lg,pAOttUyt5jAq,42.89,47.55
5EAtMUyqzL6R,ZHpOFiDUJQcr,RKad98cTxhSb,28.82,0.65
qVL4FQD3Z7eD,fxftamqzDJFp,0tBoRWzPdf1v,231.27,36.76
NYZsgfRvxPRR,3XilMAyAACZy,ooxpSR1n0f6R,18.1,110.04
uNJZk0yyHN71,SGGufQjkuu50,K0qPVGdA91KO,1589.0,50.83
VW1NffDz3hnK,8xArtLnG8jZK,YoyX69dLeh8I,188.8,17.14
gmh7cvHrVIfo,z7aDZmyyzV41,wHLrHzu1U5IX,170.7,30.01
3Lg2C7K0WPC1,CijepgQlMjzz,RKad98cTxhSb,648.0,50.28
ulV2S67VhnAp,SuEDmmjgw1NT,r9PPtLpzZVdj,42.99,70.44
3B032Vx8RUGJ,zaAN35SKhgoa,MKi0mV44Muyo,238.4,37.81
y28JdZOykyIs,OgrO0qS7TDw3,VZmgxK6ws7Pt,111.27,38.66
3jce7S5YAJP4,2QWW0vX8cLo3,24mjkJMrK51h,135.0,76.73
MAOWmqTV7iOp,PyyTniGN10b3,BWczKEOZMEFy,2899.0,41.41
hOCTU84wQi3h,td2upDIIkGUd,3Alp7oIhUtGc,745.0,41.69
rc5Dso0lL3Ap,Gtb1P8R3CPEP,yDXyFJchpECr,99.35,58.85
H2Y2izw9uPHJ,hoBYqNvOyd5V,lAnSOSAjk3Uz,368.9,63.39
XWuxBgVtSzy7,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,82.93
nRYOHveo4KiK,X0XyLHmO7oTl,yKLv906bPfTs,24.0,33.9
r0Pp7assy9ZG,vIbBzLhIKzJT,j6ZQXHPSPppN,100.0,45.41
1oTCuTk8k916,IdNW3TEDg5mG,9fFFM6RBxCkT,26.68,14.01
Goy0epVVVzi8,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,18.17
KfnFStXcc1Fe,NMCACR8NxxDv,fPCae5a96bO4,106.74,48.59
znP1x6vzqEjy,h6vhgtPBKKxC,AtrLVfFKyuAA,37.84,40.84
iaZsL6qGjOiD,Jdy8GQXNNdgz,8mVLKV0XOTsx,111.27,27.56
ASMJCsrwxjol,5cBc4ZgWfgiO,ZsDn106jXrgr,44.98,38.66
NtyeAEw8mGBc,A7WHNtGuy5tU,pGgC36ZMWTj8,11.97,48.04
K3yGi7loyvmN,omCoNo6gBC88,RKad98cTxhSb,213.0,11.2
7PXL4teOnb4K,tPlw2QcQOvKf,r7VxefoTVHbb,509.99,17.44
fPSShFPQtGvg,kT6Uo1U3cNg5,Dq9vmUTxeFxh,83.36,13.92
L2kYhrlT2DuA,kDOkv9qZ3yYv,937zEpGQF2gj,114.9,10.57
Q2PyTjDPbl8o,UbL6ZIYzXXGE,K0qPVGdA91KO,161.0,43.34
7c25IzhBkzj7,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.38
BUeHctijVLnQ,cjZ4OtQAYbu8,VyDYXaRCd51S,198.5,7.34
F0SQScpH14Xq,E4oSqgXFKPnM,j6ZQXHPSPppN,95.03,4.33
JYexJuPPYcWE,0vbEvli2JYJu,RKad98cTxhSb,311.95,48.47
F14K64hZSaDR,Y6z2ccr6ILTJ,g6AdzghqF6DD,782.25,18.68
t2sus39K9aQi,7WqbqTFTZENw,4YvZWfI3A03T,33.0,321.46
jX6fraZDKClw,zjc3V3qPBEcW,qeM9i4J3ypy2,95.03,15.48
gcnxBFHR8d03,61sbBNBGubQl,gBgHBTMHA7Lo,2600.0,12.28
CvCrit84SMiE,jnVWddVHJAkq,2cHLHkAXYkK5,12.02,55.54
y5xP8L6vkRe8,lnMZUub09dwh,Uhxp4jLBVzJq,358.8,51.45
TtJJeXj0yxDP,aro2HMw8bF75,IVBmMqVXGzPj,55.83,40.47
KljzcTFZ1c6o,71NSrL41eqam,I1tzIpbuBorJ,389.89,22.24
6Enu0mhF0eQQ,xeFyTkl2rW35,jWzS0ayv9TGf,124.24,20.82
B10BWO7mXzdR,n9zZt83el4PL,fkt1P2AWho6E,849.5,82.48
kn9HZdk8vEp6,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,23.11
2crbqmDVRlKC,3uE60WTPOjlf,XKEYcualTYnU,198.5,58.14
361zv8aV02ko,5h3JMJWc9fcG,2cg7E5j1pzxq,151.3,98.4
HfDrvj1zA6Er,4BebsYXiNhcd,suRnvK8Z8DQd,111.27,25.87
wXokibtskIrJ,zw7j8CI8jLPS,HQ4j3Fr6B61e,164.98,110.14
fXhakadj6dvy,nbZJ3dyk05Il,rbYbnyUeaLLr,2990.0,8.81
BFBJOA0n4aBm,ZJfIEl4TCl8H,TDGU2wdDIEDR,369.0,70.05
eKyQR9iMsuV8,Biwi1BNtUB7l,r7VxefoTVHbb,4099.99,84.65
1Bcx3BPm2Blj,zfYBNcD8FEEb,yKLv906bPfTs,1775.78,34.33
CxpPuqTG5gfJ,57gxUyCSPzu6,1b6QwEUEjB7M,119.2,47.55
HkfY1QgH781G,BnkgnBM3v929,VZmgxK6ws7Pt,1849.0,63.59
kbvmtZsYgwUY,OT0ODbsMaW9Z,FlYmRQLYPlRf,106.74,14.78
aM2nJWlFtoAX,rZ18psMtovkd,aJGB4B9Fdggp,18.04,111.38
UzQovlulZZwd,EM4rVOrs2DFU,9fFFM6RBxCkT,234.9,140.4
tdjLqAHpc32M,29GdKLsj2SvD,cUodQhgpRajF,242.0,12.84
7v990UbNTIHI,8TEg4W94tIHB,tNJnfkCxzhmN,72.4,82.7
LVbvmfr2Ge5A,Sx9XdlgmwLM8,HQ4j3Fr6B61e,578.9,65.1
myzBBej3Pjgi,9cfNK2sUZdkV,qeM9i4J3ypy2,28.75,54.96
gNTx1Ioo8w9x,rgK4p7LIBoM7,TD2AMTmc5Ixg,101.08,47.55
2BGufionfY4F,gi77CAxpxlyt,h88su6Uf3rrV,19.3,108.04
9DKbd2ftWp0c,ucePnNrnkTwo,RKad98cTxhSb,128.99,27.02
4Qa8znOCK0o0,rJ66CoClSbCx,FRAkUwkY4tZy,65.06,23.6
aFNp79N1bbxr,shFkZWIOApH2,ZT2meF79O5jO,6.57,24.83
2UVhLbJhCe6z,0vbEvli2JYJu,RKad98cTxhSb,493.9,81.01
qhNFNx1IO29N,KrFDJTDwAQ5F,rH2EKLLsqvkB,162.7,29.37
Cl02US7p0Pml,3AJd0h2sh8S8,WjEwhmsH2ERN,130.0,14.52
IzBvuBTfbclp,tLzAnyYfIn2U,NFUo7mzHc8co,130.83,47.55
VSvFV2SR8RyW,V8c0GbMBkWCz,77p2EYxcM9MD,136.89,16.45
rxkf90vjPdMt,y0UvNXTRb30U,giqDC4P2HqKt,597.89,67.76
zuKmW5YjE7iM,zzKpDIgxntcg,lZIni34yuGeQ,51.92,82.84
rJXQNkLcZZKB,S7oQyuZzGZek,1tQEjUJuOyJ8,59.65,52.82
KHQT6FUopZp0,whOQcIDpLYmd,cUodQhgpRajF,692.0,52.93
EBseKCtQVcon,cbcNyM18uuQE,H9zNFo1KjoSp,692.0,64.55
1NQkU50TWY41,7Rqlkv7aaGkf,NSTd0PXlulDm,231.27,61.42
wxtHQxerGwAz,m5bqDYVPxyn8,WQVVoikIawHa,538.9,95.76
ykNjP6YnDUQP,HfDRBsKRauDn,JcRdnPnWEDp7,28.33,19.67
lSBHgd6XmTXK,Gh3tpI3CN6xA,TD2AMTmc5Ixg,109.66,36.51
7Ahn2a8N3QKl,cIAM7paebkEN,nKBsxjDoWKEM,15.32,12.28
Q9rXCfef9LZy,3AJd0h2sh8S8,WjEwhmsH2ERN,18.65,5.2
rSW4oSGCBPZO,AzF5SLbUbKWt,V3iKL8r9W9NR,34.72,110.14
qWHSk2v6YwSi,7grztYpCkySJ,K0qPVGdA91KO,161.0,17.37
ZQ8W5TqPrTqn,SlTvJUKy5mLb,tQFHgEUSAMiP,112.33,2.46
KiZYpBwrlAw5,CtIL1bAdGNzV,ZsDn106jXrgr,52.98,19.41
0fEsxjy24nFs,lNOoOWGA8OEr,VZmgxK6ws7Pt,48.99,50.28
viGU6xu9LTXQ,DnE8CuQrSSWx,24mjkJMrK51h,2130.0,339.59
MK6cg7fE1MBH,qrVKo5hvgNGK,9fjbkM2d4br4,122.5,43.43
rBJS74EAilUZ,2SNvDFzpm9Oz,AvTLykupHOIB,127.77,30.66
b2OwNSdyB216,KwBKlFxwIqVJ,RKad98cTxhSb,95.03,66.93
ISDbOcXS988N,yC8GTlBDlTbh,RKad98cTxhSb,46.2,6.87
FDwRjWXoIDP8,1pygyHBMo59v,V3iKL8r9W9NR,35.79,6.15
rccgxOIgtFqB,NkFjUfn0V7Xp,QJ3gwfhIcqes,367.0,57.19
Uqw40pTzwsEI,yfzwiSUtDWfn,ruJhmKntc1UQ,190.06,11.48
ONS1E7tAX7lj,PWt4b8TrjQyj,cVp90Zw1Snwc,37.18,3.04
I8BGkKSHjdV1,VwNyj61yJfab,xqS6FkG5qqve,509.99,20.9
t9ccKQqKifo0,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,64.09
Unn3dOgaaGnP,f6UJeM0fNMJV,1tQXSFyHrsGq,91.33,42.31
DLmkmtvzA1Lm,QBshqlH2X5i8,ZQz4n21i5rGH,0.85,47.55
CIhE5Fv9UHkn,8n3d4KzcgUOI,IVBmMqVXGzPj,31.71,29.3
hbNnKx4trVGs,eXRTuqgjODK5,RKad98cTxhSb,75.25,12.0
NAcsmrSZ8ume,nG4ODO1G82WU,ruJhmKntc1UQ,125.46,44.96
7BJgHWktZxpJ,WhlDdQRsqlZh,eCVvpO3y8lid,120.7,30.66
ZRJHKwSFemFW,coKdIh56y4qb,eCVvpO3y8lid,329.5,11.39
V08z645YJy2g,WixYLdZoMndW,YLyaKG2mxBfu,49.28,110.82
lS6e871WVaKO,McDdSVESuSG1,B6xdvm9ZtKUi,198.5,19.92
yFvcz76yI9cR,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81
4OMRnoJZjkTZ,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,46.76
rjG792AfF5AX,a3O7KWdsexjY,tNJnfkCxzhmN,117.56,29.21
PHp6Rhy2X6UZ,k1G4RHt3R7Nk,K0qPVGdA91KO,1001.0,38.66
2WlzkSSP6Eek,fcHm42Paecr9,lnvB1XSo3zwf,232.99,11.9
pS1QwS1DaFbv,YBrfIXfqyzY7,K0qPVGdA91KO,44.63,41.63
zLnEA57DNGOu,cjZ4OtQAYbu8,VyDYXaRCd51S,87.99,42.2
5glm1BIDEVpp,gzp3BRVIba8M,VyDYXaRCd51S,87.99,6.15
6KiSJ92oOfSR,x67FEdaEaRHG,yWBcmXHhf5dK,820.05,87.83
5GVSUHdnkTMG,pWaURo4UveZ3,V3iKL8r9W9NR,74.14,5.24
jL7OvqQzCfNk,ZGhPsjNgJtef,gBgHBTMHA7Lo,4099.99,63.59
NwFMivTppuFv,GcA63YUWZKF0,OfafuCsnlLjb,509.99,91.84
c3vGmlHqtsPb,gu52nUhbmETP,K0qPVGdA91KO,148.5,59.56
yOMqF5E1PcNf,5scFJOfgXebt,HQ4j3Fr6B61e,41.65,74.27
tL9sJZ7S6V80,ukWvPJsCTLos,HQ4j3Fr6B61e,1094.04,24.57
HAG807BQFMbk,FfeUwHiAgOED,Cyl6PGvB25KG,164.98,54.99
2ED9gdH8aVeY,2CFWDttFNz4M,vdQsCEgrH1Nk,3.5,6.15
ynM1OIoXyZP3,IbmSEhCHVMfu,16pMg4KJ3hIj,24.1,24.63
ywBFvgYPJ5kF,lP1cbku5iFmK,7IbYDg6GDP4I,77.68,6.87
URi05vdfCA6R,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76
k04CcjsdePyh,jfIq6O2uLgpu,RKad98cTxhSb,112.33,30.66
oWDiQBRB3Cw7,ABWOwrsr6PBk,V3iKL8r9W9NR,72.4,94.93
l130aKNShYPa,b5PPuieg4oSR,AtrLVfFKyuAA,37.84,50.74
0qBmw7nUNtUS,iWra7VeyNBtp,24mjkJMrK51h,23.1,44.33
n4cYyQ1oLdwg,0vbEvli2JYJu,RKad98cTxhSb,493.9,18.31
4e5mYUB2olzz,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,20.49
55jfeiGzQnFJ,68lnV6hidO6O,BNMDH5cri8N5,1298.99,10.54
Z7dZNTvE0AMp,y7YwcXlGPGyy,TD2AMTmc5Ixg,637.0,32.34
