order_id,payment_sequential,payment_type,payment_installments,payment_value
COLVlp8CwIJi,1,credit_card,2,152.11
qhRVrwuF86mw,1,credit_card,10,32.05
FR5wlNJvwUhK,1,wallet,1,218.22
ZTV4eGvuSYbe,1,credit_card,1,22.77
EEJptKOoDtGa,1,credit_card,1,55.88
sa6fTwMmg8qx,1,wallet,1,233.92
XKWvW0lAwv4f,1,credit_card,2,226.66
BrnDZ0k00PFs,1,wallet,1,89.58
qbn58w0i8Yiu,1,credit_card,9,87.62
PpgFyfFpYzsb,1,credit_card,7,276.49
qnZUNp1TpZYN,1,credit_card,8,301.49
gUruTCKRQZlE,1,credit_card,1,267.49
CdD8Opkuvtcu,1,credit_card,3,181.59
ZPWjbShXJxek,1,credit_card,1,1816.34
DotOO6N0b56E,1,voucher,1,55.82
aldGNyV7gGzO,1,wallet,1,828.65
Mhu4WWyxHuSL,1,credit_card,1,1083.78
u949qN60oyVo,1,wallet,1,588.66
q0Fr3Bq19g3o,1,credit_card,2,247.93
6xYOB0i5OWVr,1,credit_card,4,125.69
l4vKV5mTauYu,1,credit_card,1,139.99
FHUsQ8VpHPTW,1,credit_card,10,486.56
8UW0wOpS22g6,1,credit_card,3,122.51
z7JgFAgs3eKY,1,credit_card,4,222.1
gWxrvtwgZapt,1,credit_card,4,93.21
1FocMBdH78V6,1,credit_card,2,219.21
4iSIFp8pSOA8,1,credit_card,1,35.01
vtXDmQYpE1jc,1,credit_card,1,114.79
oWNOLCiX9STN,1,credit_card,6,121.67
J9rheEPyfr6q,1,credit_card,1,11.0
TSt94NGaIBX3,1,credit_card,4,178.97
ydkC17FiPdQg,1,credit_card,7,104.15
AonwsY7Fo7V0,1,wallet,1,329.65
kG0WcDvuFSdm,1,credit_card,1,241.27
fUtA1ErHm5hd,2,voucher,1,328.63
EZQpj2U2zEff,1,credit_card,1,501.45
WBFp7vRl5Qi1,1,wallet,1,192.42
LOkKCMGNtMbe,1,credit_card,1,100.21
hKWw4teLJsh5,1,credit_card,1,421.12
WANy0oZmZrLY,1,credit_card,3,354.53
HMwgm9AH5Adq,1,credit_card,5,90.33
03o2d6TYHB0l,1,credit_card,1,261.35
nzKvnEWQXBpF,2,voucher,1,122.8
rRC5rAzVZVuZ,1,credit_card,10,1381.31
0NM4bqcMlZx4,1,credit_card,1,60.01
Ju1WFrPEvME8,1,credit_card,8,45.23
qhFU3N56Bhcc,1,wallet,1,214.54
AkFAytfirvtq,1,credit_card,2,154.7
ycSm1jQCe967,1,wallet,1,30.55
HVh3BVAKmSGw,1,credit_card,1,23.68
8xLWBiwvEcl1,1,credit_card,8,2759.95
QM29fJNyRbk2,1,wallet,1,15.69
Jm2p7aiWuB9p,1,credit_card,6,212.18
24j5tbHGkSH8,1,credit_card,3,97.69
yVwHboqpfgzJ,1,credit_card,3,152.24
JQNSbZvNGIjy,1,credit_card,3,178.26
Jufq7u3liPcU,1,credit_card,6,54.25
oAEI3eIbP4la,1,wallet,1,18.06
LewEBN8D6Q0C,1,credit_card,6,37.0
UBkRIZAy7YP9,1,credit_card,1,288.43
3cGSjZsyKAZw,1,credit_card,2,320.07
2Fu2gwrMNTKv,1,voucher,1,25.58
7xPXDs3UHdaP,1,wallet,1,159.15
RgdXXYqNZ2Mf,1,credit_card,10,140.32
X5SKGqBH4x5N,1,credit_card,3,35.91
mXvwSyYV9DJB,9,voucher,1,405.35
F5v4PULbx7Mx,1,credit_card,1,301.49
wZdc94NFv5nk,1,credit_card,4,116.8
q9G294VBWhZL,1,credit_card,3,214.16
QV4WjEJ4PM5n,1,credit_card,10,211.44
CZj0pzgkbs5H,1,wallet,1,303.68
Wr05wzGDRLUw,1,credit_card,4,90.96
5nN0tD3OR63y,1,credit_card,10,387.67
Wi0oKAMDJtzy,1,credit_card,1,24.51
IvxPlJwQlo5v,1,credit_card,10,188.64
bzHksHfZ085u,2,voucher,1,47.52
b8tD0DX5Cc9e,1,credit_card,1,82.66
T6kLpmvhBbH2,1,credit_card,1,52.91
JF2WDMWAMgNd,1,credit_card,4,267.61
0896ym0Irk95,1,credit_card,1,161.08
HXEqXTnoOVKR,1,wallet,1,58.28
mvaW4zK4hlGE,2,voucher,1,205.81
wzO853fC7JY7,1,credit_card,3,908.43
uCO51x566gkz,1,credit_card,3,339.49
CAFL3WrR8uKP,1,credit_card,1,42.16
qCqwJmss6OJo,1,credit_card,1,126.58
OpxnOLgmlMQq,1,wallet,1,1053.84
eNwJc0h6NSxD,1,credit_card,4,118.22
t4iZCtGhTFVa,1,credit_card,3,104.91
uBzGPZ9e6zO7,1,credit_card,1,159.51
IKCC7rZ8yYks,1,credit_card,3,536.53
vsPsAbkR8CxP,1,credit_card,1,56.58
5wgufnisqFxt,1,credit_card,2,111.09
788K1Q4GczsN,6,voucher,1,517.72
BoJLMVI2ddQS,1,wallet,1,25.32
1VFTq14jnnYH,1,credit_card,6,282.87
sSZHkCrgq0Pw,1,credit_card,9,281.87
jVumKz7pG44M,1,credit_card,2,185.69
TvPVCcHvmLqH,2,debit_card,1,64.78
BUAf8IhSD10g,1,credit_card,3,411.16
LILYMxPYiLpy,1,credit_card,8,127.76
wzMQOtQtTbuP,1,credit_card,10,293.89
01kDoOVYtxiO,1,credit_card,1,1.77
zJ8m9clxWQ0I,1,credit_card,3,536.6
n6jH8tHfOqZD,1,credit_card,7,56.72
63EsKxXt4bq6,1,credit_card,3,197.45
X1HMjmgWxPii,1,credit_card,5,335.32
9sIaL1MbkDEH,1,credit_card,3,122.51
pfEIxKHg2hHb,1,wallet,1,403.24
dYBMuNBVvwPP,1,wallet,1,148.14
r08YgaRfXvf8,1,credit_card,8,79.87
xnBU9k4KkDyh,1,credit_card,4,1035.55
vwyHpBpqyNLl,1,wallet,1,67.72
N83pjEiGgbgR,1,credit_card,1,180.34
XDOjnQtM4cr5,1,credit_card,4,106.86
qEBqEQuHRdk3,1,credit_card,6,73.81
Nf6FMkqwuTcH,1,credit_card,4,385.13
xHFa7ia2S5BF,1,wallet,1,904.8
D7UlrqQZd9Rc,1,wallet,1,1044.03
1U6myMA7fyL1,1,credit_card,4,375.04
O9bLfT7sLY49,1,wallet,1,305.65
DvfQF80dtme2,1,wallet,1,520.0
sc80R8ORRmOc,1,credit_card,5,95.43
hBUedRuSWBRn,2,voucher,1,418.91
uxs5jXKAcsbh,1,credit_card,9,88.1
kBdxDapfbUeS,4,voucher,1,344.07
enzNIBBoJ8qz,1,credit_card,3,100.92
AJyVJW3LZ47k,1,credit_card,1,146.5
Ja7GqU1HTGCK,1,credit_card,5,48.63
phw8M5MxXtix,2,voucher,1,170.65
kMEud2Sv6WJb,1,credit_card,2,276.25
7Nn8T1OyB3W3,1,credit_card,1,5.78
k1cqsTNv8lay,1,voucher,1,45.96
dSyfIVDgJcju,1,wallet,1,106.87
xJutaOpOSL9g,1,credit_card,4,536.6
P2moZk0HbPxN,1,wallet,1,81.94
2tU5Fuz5KIeS,1,credit_card,8,85.38
RJUEWC1BrCH5,1,wallet,1,821.35
HHAyHciUFBAs,1,credit_card,5,197.84
7rjwNKv6K16R,1,credit_card,2,294.69
ZsQs33hI7Xhv,1,wallet,1,225.84
RDlode89VuN2,1,credit_card,8,299.37
egIoTq0EwW73,1,credit_card,3,111.6
2JESneUbqtrv,1,credit_card,10,166.56
ufZ1sSAkXMZG,1,credit_card,4,24.7
dZdQqOXbhqwo,1,credit_card,1,178.02
Nr19WZFol0a6,1,credit_card,1,89.6
v3dB8papwB45,1,credit_card,6,102.84
rYanJfiPqs4y,1,credit_card,3,225.32
kZEY78oREZL1,1,credit_card,5,138.53
Y1T3uTCNlunl,1,credit_card,1,26.38
yHillEmSrsvZ,1,credit_card,10,83.22
1Vpa7A4yk9ef,1,credit_card,6,405.57
quP0fQFO8WhB,1,credit_card,1,323.38
s0nNlEQg0dVi,1,credit_card,1,132.61
WKBPM1TgZS2T,1,credit_card,9,217.52
1mF9Dh0G57Mc,1,credit_card,1,37.36
mINAJQlpYK1C,1,credit_card,3,138.52
RdFw5r8PU17v,1,credit_card,1,8.26
8KHAEYN1osfr,1,credit_card,10,487.86
8Ug4axH8Z092,1,wallet,1,147.02
4VwzE7eYJCnA,1,credit_card,8,135.84
VMCZ4dOQj7uY,1,credit_card,10,107.87
b0R0rCNApoY1,1,credit_card,7,191.19
vmzR7WLbzJgq,1,credit_card,10,86.46
2eJOLEbmdvSC,1,credit_card,6,255.99
bBE4tMzJE03k,1,credit_card,3,281.52
BTrMWLru81tR,1,credit_card,1,286.9
PI9pm23lZxGN,1,credit_card,1,75.26
K2wcsVVBE5Jp,1,credit_card,2,283.91
01EeySXxU0M5,1,credit_card,4,24.97
ZzwZrhF2WXTd,1,credit_card,1,851.73
HeaYasQNq2Q8,1,credit_card,3,21.97
p3D0hwTdPxun,1,credit_card,2,164.04
TEZI3crsd53Z,1,credit_card,5,202.05
6KxE2j6NuNpm,1,wallet,1,43.07
lolwhLCO91mW,1,credit_card,8,88.1
9FWGPRqJ6bgs,1,wallet,1,891.86
xuem4qO2cVDU,1,credit_card,2,215.6
MZ7jwOT1wkZu,9,voucher,1,139.6
xMexCn8YdyNF,1,wallet,1,413.81
vSJE4PgKrV09,1,credit_card,4,475.35
n2Z7FwoB7UcB,1,credit_card,10,164.67
XoAuYArHyRkO,1,wallet,1,3.84
7jCyAlYZ3S7K,1,wallet,1,47.86
hJDe8gI05zDQ,1,wallet,1,145.09
GxRWKVoeDbUB,1,wallet,1,839.49
q9BCdRRIoPUx,1,credit_card,5,55.72
mHlnbGvdfTY6,9,voucher,1,139.6
ERaa9fqnwYk8,1,credit_card,8,308.61
RjIZggib5DL3,2,voucher,1,64.56
Y6J5u6tLd3cG,1,credit_card,10,1698.56
xA5JNoqRjNao,1,debit_card,1,32.68
Dnsq8G9lmKsd,1,credit_card,10,193.96
e8S70QiYmaud,1,credit_card,5,118.6
y1OyJEzToUyX,1,credit_card,8,110.48
6jYJsMyp4qNM,1,credit_card,3,296.81
ubuajlpnzIIU,1,credit_card,2,200.08
sRbkPFbv5Ziz,1,credit_card,10,300.22
5HzCFWbXmmTz,1,credit_card,8,313.99
ofMEbJ9DZb0Z,1,credit_card,6,381.88
Yg8vAu3DAJYm,1,credit_card,1,254.45
68QubNVfApG3,1,credit_card,4,389.45
IF0JPBrVOuvc,1,credit_card,1,351.5
5I9OkxxjYwLD,1,credit_card,2,215.99
DuJaXRTe8dog,1,credit_card,10,608.2
1rSKqjHQX0WL,1,credit_card,8,299.37
PPiKc7A5cy76,1,wallet,1,286.32
NgCmCJ3tFvso,3,voucher,1,729.7
wv8McgvCQixg,1,wallet,1,403.26
8AePZPLCdjIX,1,credit_card,1,31.53
3ilCFqcfyfzQ,1,credit_card,10,511.38
536eok9ZXPzg,1,credit_card,4,131.45
AxTT9WBJqyqE,1,credit_card,7,192.23
8sBvFcYinB4Y,1,credit_card,10,860.66
V1wJ1n5GF2Nw,1,credit_card,7,1415.8
LJxEYMEoTMgn,1,credit_card,10,104.07
2LV0WYXE7qWv,1,credit_card,5,165.39
pKg0dUIflyyY,1,credit_card,5,100.15
PKZe29lI7p19,1,credit_card,8,60.62
Uj7wGinSlmlA,1,credit_card,5,274.06
L70EKXuVazoy,1,credit_card,10,29.75
V2rsjpGpHAHU,1,credit_card,2,31.51
TQI8cyV30Cl6,1,wallet,1,180.03
iM87SAdiwESd,1,credit_card,8,173.98
TBgAMuhirI6p,1,credit_card,4,141.9
ve8wCTiYb1BF,1,credit_card,5,380.74
npegjInLSxEi,1,credit_card,10,8.78
ePTE8U1Q3ygp,1,credit_card,2,147.37
gId3PpNpTG68,1,credit_card,10,2032.04
CXX3Ue5iseAJ,1,credit_card,1,56.09
wTbfINNRiUbZ,1,credit_card,1,53.22
i7MIEmCQqzs9,1,credit_card,7,36.41
FYSvia15MvhJ,1,wallet,1,123.97
1MwAYbb3wGgj,2,voucher,1,406.58
orwGti0L3mZi,1,credit_card,4,158.47
o4kR859o33Fb,1,credit_card,1,97.85
onI3gDVlp8Jf,1,credit_card,1,44.38
BnGBuLBMU6g5,1,credit_card,4,153.99
LO6xbp0yyjzW,1,credit_card,2,68.37
ZnpmN9BYOMpU,1,credit_card,3,828.22
VX2LoacZJtVr,1,wallet,1,127.37
E1IWlES1LaUZ,1,credit_card,4,386.5
X3xgMhE1dugO,5,voucher,1,57.51
RJ9sMRuKs4yC,1,credit_card,3,156.27
DnC9E81UWRTW,1,credit_card,2,38.51
6yBSoq2JQBa1,1,credit_card,10,65.51
FByAiXNdKVCJ,1,wallet,1,321.38
sbuhCjj5k9fE,1,credit_card,10,183.53
FEo5pP92QpSq,1,credit_card,4,40.21
gsMNXpaA9jlg,1,credit_card,1,436.31
eAHysszMbta1,1,credit_card,8,40.67
xZTUERmXVErO,1,credit_card,4,375.04
RFJNQYDNbRbQ,1,credit_card,6,312.52
ySrD2wckX5RH,1,credit_card,1,143.67
6oc2rDfakhH3,1,wallet,1,112.93
PyQjaAFfsIBi,1,credit_card,5,6.08
eaoIv0JuLlt3,1,credit_card,4,368.75
yudORIdjnuAD,1,credit_card,4,771.69
r6Se6mqg0Ah5,2,voucher,1,115.81
rEFzuiQKfFJo,1,credit_card,1,104.89
t1UKBKUX9OF0,1,credit_card,3,292.42
89JG97Iou0Kb,1,credit_card,4,261.09
oluacJtKyFWt,1,credit_card,5,255.88
2cw8qWMNRH1j,1,credit_card,2,206.65
hvM7OcTeAl9E,1,credit_card,1,271.89
bm1qjFR83iX7,1,credit_card,10,277.8
pl9182hx5dzQ,1,credit_card,1,505.68
M0CwGWVLu2Nf,1,wallet,1,88.1
RtYNYiZNrrEb,2,voucher,1,145.48
sxQq91cVwl8p,1,credit_card,3,84.82
Jgj8DopslpMG,1,credit_card,1,6.66
spHDyDzUVArh,1,credit_card,1,213.21
BvHAN9eIKdsb,1,credit_card,5,214.5
1JbIOKCLUZJr,1,wallet,1,23.68
ocXZZKjEOq4I,1,wallet,1,26.73
yVY2FtwcDZnC,2,voucher,1,6.86
2t9JkGBLT3w7,1,wallet,1,120.48
jcWUR7MQzpCW,1,credit_card,5,158.52
1GgcI4oFLX7Y,1,wallet,1,25.86
YHbncP6nUzCg,1,credit_card,3,271.83
j4W1PjFsCyyS,1,credit_card,1,111.77
IkUvn4s4HL5s,1,credit_card,1,372.28
LdBp0uifBEfo,1,credit_card,2,137.92
Sug4uqbsr8lb,1,credit_card,2,656.72
ILgW6IDxeBb1,1,credit_card,3,538.07
RtNNS3ccfUXl,1,credit_card,6,31.88
KX6Bj9N7zTfQ,1,credit_card,3,813.41
27rYVbZDEkD2,1,credit_card,8,171.49
OiGjjh3VjGRk,5,voucher,1,251.66
0SluumHggLO1,1,credit_card,1,1002.79
P62YojSxGjzW,1,wallet,1,12.21
h0CzPa7WL0jK,1,credit_card,1,506.84
hKVq4FkCvWj5,1,credit_card,6,102.41
KcamzLg6QsvT,1,credit_card,6,167.99
vPKrDbEiGZP4,1,voucher,1,121.38
nClbmQUskxXJ,1,credit_card,1,26.74
LSdhFVzlvcnr,2,voucher,1,57.3
fWDiORKCxRJu,1,wallet,1,252.32
YNM9NchfaWMp,1,credit_card,2,14.27
lWLEZoYU7kiN,2,voucher,1,64.6
uYL73XSYkMT5,1,credit_card,3,297.95
ypZLWvOCVeiv,1,credit_card,9,28.56
IUZx0klQrH0n,1,credit_card,1,49.73
vNkTLP22sjue,1,credit_card,3,124.82
LhAgFfIJREOP,1,credit_card,1,196.6
iUpfz7VPaKdU,1,credit_card,10,319.88
yon5KL8j6JAR,1,debit_card,1,116.51
gajqA3huj6aP,1,wallet,1,203.82
yE8rbMqHeFRG,1,wallet,1,67.31
wW2KhFWXrl0X,1,credit_card,1,68.91
l5NVvMHYiSCB,1,debit_card,1,179.94
ZXQeAiii7GJV,1,wallet,1,1.7
oCe78rq8mk6z,1,credit_card,5,106.08
WI4QnJVtI1Jp,1,credit_card,11,213.62
228ozcxwhP4W,1,credit_card,8,233.38
trkCUwqe5Zug,1,credit_card,1,411.6
KSnqG7uuF1Ck,1,credit_card,1,83.22
tEVXzfsOZDay,1,credit_card,5,293.76
ic1nAexL3le2,1,credit_card,4,196.9
ygM0GBsyJ0uK,1,credit_card,4,14.52
IiXb00eXTAnx,1,credit_card,1,5.78
0YLgYQYjKc0S,1,credit_card,10,460.18
4f7u11wWULtw,1,credit_card,4,43.01
Kw6RBD0bfC8i,1,credit_card,1,258.98
Mqh4tmYyMkrK,1,wallet,1,25.32
NJQ1ZiJTIJSs,1,credit_card,10,999.68
F4lrXzdYl04P,1,wallet,1,665.87
U2n0cQSH78FG,1,credit_card,2,180.02
015OBelTVU3R,1,credit_card,3,93.94
EL7kL89rfPM9,1,credit_card,1,127.74
sPJb0P2Lk71q,1,wallet,1,217.82
3yXvgmZkZ61v,1,credit_card,3,162.75
wMAJgCSmuc9t,1,credit_card,6,55.86
brctPtBOtUIw,1,credit_card,5,209.27
8VuNsOcA8QiA,1,credit_card,1,77.61
DrALJpkMPvHh,1,credit_card,2,817.61
BgyWgleCoeSb,1,wallet,1,313.93
fY0IA0QisdHb,1,credit_card,2,1117.99
cwky1WUwg4RZ,1,credit_card,5,40.11
lMsGqAYkZNIG,1,credit_card,3,216.32
TfTRFzCT4u4K,1,credit_card,1,972.48
znDXw6b8oY0a,1,debit_card,1,51.42
n0TJfMLw1FLZ,1,credit_card,3,208.1
rToEAa8cDdif,1,credit_card,1,252.1
GDbsQqAHGAVC,1,wallet,1,224.7
vk76PoPyKEHm,1,wallet,1,259.96
zLfIMLVWhvQS,1,credit_card,1,738.0
K3POh7ovCb0T,20,voucher,1,5.79
HCLCikPSeNDO,1,credit_card,6,129.94
UwR7hVDFYF8o,1,credit_card,8,42.83
aVXjBAe0HzxL,1,credit_card,1,313.09
Eux6k5r7HmZ1,1,credit_card,2,24.13
CZWFkV9mgCoK,2,voucher,1,988.48
y0I592wXr23r,1,credit_card,2,266.51
obmlScJBguK7,1,wallet,1,1.53
CNpCjDSMnCUb,1,credit_card,10,557.87
fcIzCKlCBI0t,1,credit_card,6,182.36
3VQbvitWLa04,1,wallet,1,1245.09
i5L4tvzPzwHE,1,wallet,1,375.93
8JgO3C3Qbf8I,1,credit_card,1,48.05
go3YdSM2mULI,1,credit_card,3,92.55
vumMXtDVS2lh,1,wallet,1,421.12
U1chmsi2nVGp,1,credit_card,4,670.99
sWJxsEKFMN6W,1,credit_card,1,199.8
3fLbmld1Pqw3,1,credit_card,10,484.25
wmx0tmF3dYqh,1,wallet,1,186.74
dAdAgf4yJuGu,1,credit_card,4,74.47
HixLoed8Paei,1,credit_card,3,840.63
kCH4fZcFyB7v,1,credit_card,7,83.54
rgfHMJSsnJdQ,1,wallet,1,199.03
3zrKYscgFXQq,1,credit_card,6,66.18
BF4npZY0rKbr,1,credit_card,6,18.59
vEdeZ4bNplb4,1,credit_card,1,308.6
WSDdyftdU1eu,1,credit_card,4,453.5
flZLw4N8wV4K,1,credit_card,3,83.43
3nwygIPnhWrq,2,voucher,1,202.42
EH3825WUeBR4,1,credit_card,3,157.34
g43B8gPb0jx3,1,credit_card,2,211.44
Ydxf1RnIpKt3,1,credit_card,8,458.46
fPWvMItj4Skd,1,credit_card,1,244.18
d7luhmPQkgJz,1,credit_card,2,193.65
wKyrFOigLiMq,1,credit_card,2,966.48
XYE0eUb2I5eN,1,wallet,1,209.54
ZsmGiGefGbRf,1,credit_card,4,184.39
pV3eO3BmXcBE,1,credit_card,4,236.37
h3QgoDk24so9,1,credit_card,4,268.46
8CkmvFYtEOh3,1,credit_card,6,71.64
joWc6VLAeWHj,1,wallet,1,156.08
1ACNqyNV4cOc,1,credit_card,10,359.5
2kqOJREcqRT1,1,credit_card,5,32.89
QT2ZHiRQ8KDq,1,debit_card,1,90.45
IS9a6weAA9kS,1,credit_card,10,38.47
z6vuPjf3o6z8,1,credit_card,2,68.74
R4KnVFTF42wz,1,credit_card,2,8.96
4HVIT88aiKpA,1,credit_card,1,409.79
2aScdy97zKTI,2,voucher,1,5.99
ek49eH7XMncT,1,credit_card,1,206.65
a0PEGemBjXRX,1,credit_card,1,104.54
hsvcysZKVdzz,1,credit_card,5,1.53
ln3MWrm3lxLQ,1,credit_card,1,231.96
W0PX5OF1KHqi,1,wallet,1,220.46
hKwh9Jk4IepL,1,credit_card,4,627.65
ShghRvs7qQs7,1,credit_card,1,828.74
XLhJaTDxPHCb,1,credit_card,5,85.08
xLFBMDdJEDfe,1,credit_card,1,546.03
jbV2vQXV2QKE,1,credit_card,1,35.44
NzjciBA8iSym,1,credit_card,6,50.84
BdaRGKl3iL1v,1,wallet,1,69.86
GaHljVtwqpxe,1,credit_card,10,379.84
kM4XI3GAnUoJ,14,voucher,1,534.25
SC0ijhTrfIOY,1,wallet,1,699.72
qRAXECx8osMV,1,credit_card,2,372.54
jmOCx27QTA8c,1,credit_card,10,116.85
ypmlht5cE8gp,1,credit_card,7,2039.2
oERwGsvh2EdQ,1,wallet,1,162.62
h95gzhNyzTsx,1,voucher,1,55.82
3QYnV9201kFo,1,credit_card,6,21.31
8wJMJzZ6RCxm,1,wallet,1,576.2
OXvyvgmtG4tj,3,voucher,1,197.23
8JeQHYJvlFSt,1,credit_card,10,117.56
Iq5sRU9IIcEI,1,credit_card,1,1992.42
w7JUIrm7GTFR,1,credit_card,1,250.58
77Cfmhkq9p9d,1,credit_card,1,37.05
NEap54FZTTQ7,1,credit_card,5,59.69
Y5deoxnqwqPl,1,credit_card,3,42.55
Lq4ef3TlW5mC,1,credit_card,2,165.25
EW3uD1Z9gP8j,1,credit_card,1,347.24
mXzZ9ieYtkOa,1,credit_card,4,185.64
xyhkiWZ6arbC,1,credit_card,2,38.51
aLiQoz3HSfSd,1,credit_card,3,43.89
APJ1zRs7WDp0,1,credit_card,5,258.38
I7UXB4vXtvRX,1,credit_card,4,26.86
QfkPEhgLN7Dd,1,credit_card,6,288.37
3lv99FfaLjYU,1,credit_card,6,274.19
Suv0c9RXEh43,1,credit_card,10,80.35
dDP0a9dyYKAp,1,credit_card,10,373.73
PATyM5rHumQn,1,credit_card,10,329.32
y2lhsbgmlL12,1,credit_card,1,87.06
mGdlwJn2dx83,4,voucher,1,366.51
YnU6ukng8uPI,1,wallet,1,293.26
IEj6HIll7gGu,1,credit_card,2,767.33
gOWy7KoRgqaP,1,credit_card,7,751.08
RIm7Pp7fEfQY,1,credit_card,3,97.19
tlWtGPlpsAF1,1,credit_card,10,209.23
prniNDAzYTiA,1,credit_card,4,1127.5
rngFwObaDEPh,1,credit_card,3,175.99
JrDJ3kQGDra2,1,credit_card,10,834.94
lbydg15IUuq9,1,wallet,1,20.76
nG0f7F4hWCNB,1,credit_card,8,38.85
ktci57AbNWIU,1,credit_card,8,522.64
ddGnJwXfNmW9,1,credit_card,2,38.45
jUV4FEjAsvys,1,credit_card,4,219.17
S1dLsRw3GsOz,1,credit_card,2,132.84
hv9jnjJLKtEH,1,credit_card,3,157.21
irwoSmQ2wCJF,1,credit_card,1,53.19
QHT1gfdoSsu8,1,wallet,1,25.86
kXmmJjTQqVrf,1,credit_card,8,363.51
Cklb5w0tBXwo,1,credit_card,3,228.67
N50kK2fNXhNc,1,credit_card,2,225.32
ATxhSeN6KT3b,1,credit_card,3,287.61
s2n6WgdCuL24,1,credit_card,1,50.14
xIdizBMx68AP,1,credit_card,5,173.15
cXPkAU0rMvUl,1,credit_card,10,110.3
Se0KTWT1MW68,1,credit_card,1,126.72
LLq2XEEeTDll,1,wallet,1,306.54
THTBj6reiqh5,1,credit_card,1,158.23
9hb0uR1aIT6g,1,wallet,1,511.37
dDHxRlSheIjH,1,credit_card,1,195.42
YP2uUYhOCXVw,1,credit_card,4,256.45
AA0jP9nq253r,1,credit_card,3,126.72
uprztt7SWCXb,1,credit_card,3,432.32
Ya6Cd4Hw5EWP,1,wallet,1,209.51
PmRtm0lOo7f1,1,wallet,1,169.88
Hh8JnNQYDrFn,1,wallet,1,50.39
EA9pU8JKAny1,1,credit_card,6,56.36
4g6ljbzVpVCB,1,credit_card,3,378.18
XoOBcoPtWDmk,1,credit_card,1,284.81
MFuXu0e0Emw7,1,credit_card,2,255.04
UlGn8txs9A5t,1,credit_card,1,188.9
6XTxDNNiKiXV,1,credit_card,3,11.49
co31oKetITL8,1,credit_card,1,12.68
TjWIFgshkPwB,1,credit_card,7,106.97
hc4HyICapm6O,1,credit_card,3,60.53
aaiWimjYfel4,1,credit_card,1,362.93
U8KA11vwB8no,1,voucher,1,87.62
XLwNrPbIzZ3Q,1,credit_card,6,92.59
6fJBmRln4RQ1,1,credit_card,6,247.97
AD9A7FqYVYHA,1,credit_card,5,246.87
5MXPcC17lP4B,1,credit_card,2,106.48
nZkP5RFIFot6,1,credit_card,10,232.59
AFQMTSHQ7EXG,1,credit_card,3,211.44
ofTGs3cqj6kA,1,credit_card,2,144.74
Wgk7Z7V9YXHE,1,credit_card,1,103.83
jQ27qB5ca5Fk,1,debit_card,1,173.89
0sqS0Fsw0UWv,1,credit_card,8,21.76
VzHnXY33yMWV,1,credit_card,2,136.92
97Kzyc4jQQKb,1,wallet,1,125.85
VSerMzT5qkWU,1,wallet,1,116.79
x9izILBWbn0D,1,credit_card,3,371.79
u2779MxoZWYB,1,wallet,1,257.19
hJEN214zmaTP,1,credit_card,4,3.72
8KX96Fepra7C,1,wallet,1,74.16
f2RzBQnMJPgs,1,credit_card,2,20.7
nucFHp6FmjPB,1,credit_card,10,107.95
ouXzZxyaNhjW,1,wallet,1,127.23
F8UW3MH7iCXS,1,credit_card,3,479.5
gLZbMUA3mZtV,1,credit_card,10,313.93
tNS7XrA3ZWi0,1,wallet,1,79.99
TBxqEODkwArE,1,credit_card,1,59.26
3fTVIXDIF0VA,1,credit_card,3,19.86
ETjmNS2p5F4f,1,wallet,1,575.68
GyaooSyrd7bv,1,credit_card,6,127.76
NKYmq1vwegeU,1,credit_card,5,80.51
Tf3EvPxVt0dR,1,credit_card,1,27.45
js5SvOmDIDrb,1,credit_card,10,55.2
SqDMO5ubHCto,1,credit_card,5,475.95
p1SJM4NdnLVL,1,credit_card,6,872.17
HNaG4Z7rc15V,1,credit_card,4,637.55
7PTiH0e54FVD,1,wallet,1,242.23
A5BDmxxqBnra,1,credit_card,10,659.41
MSwwzW7RoT8s,1,wallet,1,194.99
7pFf6w7zTgiE,1,wallet,1,21.06
3cnMvRxuxnnB,1,credit_card,6,50.48
hFyKTNXxbwyh,1,credit_card,1,95.22
eMgWBHqya7pd,1,credit_card,4,499.5
vFKq3dYgDxJE,1,wallet,1,246.87
LtxtRxhK8O2Y,1,credit_card,3,109.31
oUjwKhdW78ZT,1,credit_card,5,166.47
ZXEZLBahe95p,1,credit_card,2,747.25
JuUbLxXHM3U8,2,voucher,1,145.48
axQeyJoEDsu4,1,wallet,1,607.87
lCa5C8KvZMgV,1,wallet,1,195.51
cvAzpJNDwr4b,1,credit_card,3,27.89
OLts3IfSsgMG,1,credit_card,8,162.6
zpkDOkutw8pT,1,credit_card,2,11.3
FG0TgcBUokim,1,credit_card,4,1570.79
fMCiM7s5vT5n,1,credit_card,2,73.4
qhZU8Rel2qZ5,1,credit_card,1,451.94
wBhlP9Ov6gu9,1,credit_card,10,205.9
Po8gVCiKNg5q,1,credit_card,1,5.78
Vb1BH5UejXBB,1,credit_card,2,470.01
lJpSyioNr3el,1,credit_card,1,373.73
U3FIXv9Pw2Fo,1,wallet,1,97.23
001gkk6BwKEB,1,credit_card,2,265.9
murJ8K3LIbDg,1,credit_card,6,111.38
8YnDLhnDoX1L,1,credit_card,4,68.33
QCHOMei9tnFa,1,credit_card,8,237.97
rukZRvUlrgIg,1,wallet,1,1.07
yytbPkiZnRr0,1,credit_card,1,177.12
N2tPeKZcR4cx,1,wallet,1,135.13
