order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
dskr0sbrXGye,hM3tciLSO1eP,tPNOMqIxsdYf,38.95,29.18,fYRjLSpyrNlT,,2018-04-01 20:47:22,2018-04-01 21:30:26,,,2,2,0,4,0,4,2,1,-13.2,furniture_decor,64578,belo horizonte,MG,1,credit_card,10,68.13,600.0,60.0,7.0,14.0,1
YOjqPdoWgCfN,piK5Fc20GSIz,DXEUTLuphyfj,137.99,29.27,IiMfSQ0pWXL8,,2018-06-04 15:29:14,2018-06-04 15:51:50,,,1,3,0,4,0,4,1,2,-25.83333333333333,housewares,97040,sao paulo,SP,1,credit_card,1,167.26000000000002,400.0,25.0,10.0,36.0,1
F3BqxdvEktNv,oP7rtHxpnMSV,JWYza2OJmoNl,78.73,25.09,ZdHJeD5SOLyZ,,2017-10-30 19:03:45,2017-10-30 20:31:37,,,3,1,0,4,0,4,0,3,-1.0,toys,72017,santo andre,SP,1,credit_card,5,103.82000000000001,10700.0,100.0,55.0,16.0,1
mwGkwXRYLKLl,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,28.61,I1VZt3GQe8zv,,2018-05-06 00:32:29,2018-05-06 00:54:35,,,2,2,1,3,1,3,2,1,-9.825065274151436,toys,66025,rio de janeiro,RJ,1,credit_card,2,4128.599999999999,1550.0,30.0,22.0,30.0,1
27EcZMAocFNt,nZGmYnvk0ZJu,Ko3LWNo5BK3H,132.9,6.87,PwiYSwnBzBMx,,2018-06-10 11:41:07,2018-06-12 04:35:48,,,1,3,0,4,0,4,1,2,-23.0,bed_bath_table,37485,sao paulo,SP,1,wallet,1,139.77,225.0,21.0,10.0,14.0,1
n8J25GAAKOwB,VNtgXEXDTqwy,s9Ap66XXdU8V,509.99,2.74,oET6bXe2lFOh,,2018-07-28 04:57:48,2018-07-31 04:31:39,,,1,3,0,4,0,4,2,1,-6.0,toys,68618,pelotas,RS,1,wallet,1,512.73,450.0,35.0,2.0,25.0,1
mSz7Ug8450mK,lNVG5bOa02bw,NSTd0PXlulDm,18.04,72.64,c3tuP53mGzXa,,2018-04-21 18:16:05,2018-04-24 19:24:26,,,1,3,0,4,0,4,2,1,-16.666666666666668,toys,17860,santo andre,SP,1,wallet,1,90.68,3200.0,19.0,35.0,31.0,1
ISEpeH9YsjdE,zj1qZieNxcYG,p2CXmXZgANxg,189.4,38.64,81u2oTMsMpQM,,2018-03-25 10:50:20,2018-03-27 04:08:47,,,1,3,0,4,0,4,2,1,-15.583333333333334,toys,35340,serra,ES,1,wallet,1,228.04000000000002,1250.0,23.0,30.0,15.0,1
TMxbg1We5roX,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,64.09,rPigogbhRiQq,,2018-03-25 14:07:31,2018-03-25 14:27:41,,,1,3,2,2,2,2,2,1,-9.890282131661442,toys,8795,santo antonio de padua,RJ,1,credit_card,10,4164.08,1750.0,37.0,22.0,40.0,1
tnYYGCk25bOM,P9WEQ0qqxnHP,RKad98cTxhSb,125.89,88.24,eRIChiOcJ4d1,,2018-01-29 19:05:16,2018-01-29 19:31:46,,,3,1,0,4,0,4,0,3,-5.0,toys,1307,brasilia,DF,1,voucher,1,214.13,1350.0,45.0,15.0,35.0,1
5G4QuXfJVLiP,X9sl5gbsIDb6,RKad98cTxhSb,95.03,12.58,5RypygFnFDKZ,,2017-07-20 05:01:48,2017-07-20 05:15:06,,,0,4,3,1,3,1,2,1,-9.398601398601398,toys,78665,sao paulo,SP,1,credit_card,2,107.61,1825.0,53.0,10.0,40.0,1
kSJqkIVlmvJ1,qks67WgQUHeH,V3iKL8r9W9NR,966.9,90.26,Tse4Z0CmfvDT,,2017-11-06 23:40:20,2017-11-07 06:31:29,,,3,1,0,4,0,4,0,3,0.0,toys,74633,rio de janeiro,RJ,1,credit_card,5,1057.16,2800.0,36.0,11.0,26.0,1
YWfubN3XIo2Q,isl6cv0zJAdO,9fFFM6RBxCkT,198.95,50.83,hWou0WPeSqzN,,2017-11-25 00:13:14,2017-11-25 02:59:31,,,3,1,0,4,0,4,0,3,0.0,housewares,35613,sao paulo,SP,1,credit_card,8,249.77999999999997,6150.0,35.0,35.0,35.0,1
ZitsDRE7m4SJ,Sx9XdlgmwLM8,HQ4j3Fr6B61e,749.0,96.61,bEWk2H2peVjS,,2018-01-12 13:44:28,2018-01-12 13:54:25,,,3,1,3,1,3,1,2,1,-8.159090909090908,toys,83824,ibira,SP,1,credit_card,1,845.61,7625.0,61.0,14.0,61.0,1
t92YzhGos8DX,TRuUv4C3z7GI,tQFHgEUSAMiP,142.14,34.75,YgJw3cQkA76d,,2017-05-03 13:59:16,2017-05-03 14:10:19,,,0,4,0,4,0,4,0,3,0.0,bed_bath_table,37560,rio de janeiro,RJ,1,credit_card,2,176.89,3300.0,34.0,10.0,41.0,1
5wrD1mMsgPz0,BmjUe7oGnhet,tQFHgEUSAMiP,142.14,111.38,zgESAamn3uxT,,2017-05-28 20:38:09,2017-05-28 20:45:16,,,2,2,0,4,0,4,0,3,0.0,toys,6386,santa barbara d'oeste,SP,1,credit_card,4,253.51999999999998,17400.0,50.0,30.0,40.0,1
gZnqCIYKYGC6,CtPf7ja4C7yf,mtGQqVEpW6z5,10.35,29.04,sMyTsnmapdn0,,2018-07-09 11:28:58,2018-07-09 11:45:13,,,1,3,0,4,0,4,2,1,-16.5,toys,20040,tubarao,SC,1,credit_card,10,39.39,1000.0,40.0,11.0,15.0,1
pvgelpcQUdhf,DxX5QX9ETjTg,8bsbnzA2PWbd,42.9,65.47,RVDdYqRnAW74,,2017-11-14 16:45:22,2017-11-14 17:11:23,,,3,1,0,4,0,4,2,1,-16.142857142857142,toys,15953,osasco,SP,1,credit_card,4,108.37,4000.0,46.0,9.0,32.0,1
6K67QpZJudO2,YLYPEDYgvdfH,3e9JGBdDRF6C,318.33,51.48,SSqm79WcqMGY,,2018-04-08 16:24:24,2018-04-08 16:49:26,,,1,3,0,4,0,4,0,3,0.0,toys,53433,feira de santana,BA,1,credit_card,6,369.81,250.0,23.0,13.0,21.0,1
ImjbH2dbl4LF,jBddIdpxYxHP,6F1OutNfSmRE,128.99,14.08,oUg86JOMKrJJ,,2018-07-14 14:08:11,2018-07-17 04:31:33,,,1,3,0,4,0,4,0,3,0.0,home_confort,76387,sao paulo,SP,1,wallet,1,143.07000000000002,1500.0,45.0,30.0,45.0,1
3Z8ojgNE0PTt,0WtrYAoU5kel,NYvU1i0tMdDR,127.77,133.15,7PnahfQ9i7OF,,2018-07-24 20:48:52,2018-07-24 21:04:15,,,1,3,0,4,0,4,0,3,0.0,housewares,44571,dois vizinhos,PR,1,credit_card,1,260.92,450.0,20.0,10.0,20.0,1
k8eP8Gwlr7MV,Lf8weknx1osb,w44b3CnkAU44,170.7,50.28,NEsUrPOxnVHF,,2018-05-08 16:05:31,2018-05-08 16:18:20,,,1,3,0,4,0,4,2,1,-10.0,toys,68633,paraibuna,SP,1,credit_card,1,220.98,61.0,21.0,2.0,15.0,1
TQ83uJN8Y6lf,HdDbKRa1doWL,bZ34cS1Dgq6i,78.73,89.82,FL4Nn2efB7aX,,2017-04-09 22:47:00,2017-04-09 22:55:14,,,0,4,0,4,0,4,1,2,-18.875,garden_tools,5641,catende,PE,1,credit_card,5,168.55,2300.0,23.0,22.0,19.0,1
0VCJYk4HRsFo,eOGpBh6MUrOe,AjPmjQtmNN9h,346.99,45.33,BGUhO68drpbK,,2018-06-10 20:41:15,2018-06-10 20:57:50,,,1,3,0,4,0,4,0,3,0.0,toys,31814,bertioga,SP,1,credit_card,1,392.32,16750.0,37.0,30.0,39.0,1
BJJLBFZG7S3J,x89X1du5NvfG,ftbUjJ6Gsazg,966.9,66.03,bAMCR5b4Zdke,,2018-05-20 19:46:42,2018-05-20 20:18:48,,,1,3,0,4,0,4,0,3,0.0,toys,6010,uberlandia,MG,1,credit_card,4,1032.93,6011.0,56.0,20.0,50.0,1
4wWEQztZpDIs,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,26.48,c3hCy0SRuq05,,2017-04-19 03:08:08,2017-04-19 03:15:05,,,0,4,3,1,3,1,2,1,-9.847457627118644,toys,2926,londrina,PR,1,credit_card,1,337.47,4105.0,67.0,10.0,67.0,1
NsP3oYdiVXwt,DYO658IJ4i8h,YyL84Vm0srCc,989.1,27.77,q0GqEKeE4gbX,,2018-07-26 13:59:24,2018-07-26 14:40:05,,,1,3,0,4,0,4,0,3,0.0,toys,22231,betim,MG,1,credit_card,2,1016.87,2200.0,26.0,20.0,26.0,1
jxn8TDlSUcTJ,XpLlbxJHwhdb,9fFFM6RBxCkT,54.98,6.08,QUTaTf0KMQeA,,2017-11-12 18:30:43,2017-11-12 18:46:19,,,3,1,0,4,0,4,2,1,-14.666666666666666,toys,25802,sao paulo,SP,1,credit_card,3,61.059999999999995,500.0,30.0,30.0,30.0,1
35pDgxI00E9k,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,54.34,Zg2KJzlcdryH,,2017-06-24 20:03:04,2017-06-24 20:10:29,,,0,4,2,2,3,1,2,1,-10.906976744186046,toys,72255,santo amaro,BA,1,credit_card,8,746.34,7000.0,26.0,47.0,27.0,1
SbJJb1h86b8L,ro08JPncYzLh,r7VxefoTVHbb,692.0,20.91,phF2EIFJNMSt,,2017-11-05 18:27:48,2017-11-07 02:31:12,,,3,1,2,2,2,2,2,1,-10.751724137931037,garden_tools,20261,curitiba,PR,1,credit_card,2,712.91,1650.0,30.0,22.0,30.0,1
GXJYQW0v8QNJ,vC31PIpM4kXO,iqnZ48CFt1rm,23.9,63.19,eyrCtB8sFpFr,,2018-01-13 12:21:27,2018-01-14 12:11:27,,,2,2,0,4,0,4,0,3,0.0,auto,35146,cachoeira paulista,SP,1,credit_card,7,87.09,27100.0,50.0,50.0,50.0,1
m0P4AzErliu3,VJMBOpqKYzfd,1b6QwEUEjB7M,246.97,23.97,oSMqT9fh1Q9L,,2018-02-22 23:13:55,2018-02-22 23:28:21,,,3,1,0,4,0,4,2,1,-9.0,toys,90200,taboao da serra,SP,1,credit_card,3,270.94,9950.0,40.0,20.0,30.0,1
WGMZZEB0jLBp,24Or2y9DyuBR,htfLa5LKJYWU,274.49,20.87,tKST6ecXSGIL,,2018-08-01 19:50:09,2018-08-02 19:45:21,,,1,3,0,4,0,4,2,1,-8.0,toys,70833,belo horizonte,MG,1,credit_card,1,295.36,2600.0,24.0,19.0,24.0,1
Z2YnbOsZ11PC,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,4.62,Qr8RrW9mnPjz,,2017-04-19 19:34:01,2017-04-20 02:50:48,,,0,4,3,1,3,1,2,1,-9.461538461538462,toys,18307,itaborai,RJ,1,wallet,1,754.52,6400.0,63.0,11.0,63.0,1
OGVAzYgca5hi,6zUARqcDy3iI,fBHtndjqwueV,318.33,33.9,rppo4sLmqtSu,,2018-05-04 18:44:15,2018-05-04 19:10:01,,,1,3,0,4,0,4,2,1,-11.25,toys,15160,sao paulo,SP,1,credit_card,1,352.22999999999996,11500.0,20.0,50.0,28.0,1
SkoTArc1auTi,7grztYpCkySJ,K0qPVGdA91KO,161.0,0.99,1Ku7sqgiQJbP,,2018-08-03 21:45:27,2018-08-03 22:23:57,,,1,3,2,2,3,1,2,1,-12.842105263157896,toys,37855,itarare,SP,1,credit_card,1,161.99,850.0,20.0,25.0,20.0,1
NlSVPEZ3wUog,ZNl6BY792DHN,2cg7E5j1pzxq,252.99,31.98,jXBdhMFmgzt1,,2017-08-23 16:56:54,2017-08-23 17:32:36,,,2,2,0,4,3,1,2,1,-14.37037037037037,toys,13092,sobral,CE,1,credit_card,3,284.97,2500.0,60.0,12.0,20.0,1
LPlyvTeyKMyx,towCly5Ovo0S,16pMg4KJ3hIj,24.79,7.56,gCJwvkjpkoZe,,2018-01-15 16:47:06,2018-01-15 16:58:24,,,3,1,0,4,0,4,2,1,-8.88888888888889,toys,3171,riacho dos machados,MG,1,credit_card,3,32.35,850.0,45.0,15.0,30.0,1
U9PSBeKOwmiS,sZNatUSe0zxZ,rbYbnyUeaLLr,266.0,36.95,wKuP04VZpdRL,,2018-08-04 08:57:37,2018-08-04 09:10:12,,,1,3,0,4,0,4,0,3,0.0,toys,73700,recife,PE,1,credit_card,1,302.95,1650.0,42.0,22.0,32.0,1
l7UJoh0Cfhv3,IbmSEhCHVMfu,16pMg4KJ3hIj,24.1,24.63,XPkfYykXl7dX,,2017-10-18 13:34:48,2017-10-20 02:49:40,,,3,1,0,4,0,4,2,1,-12.0,bed_bath_table,36328,ribeirao preto,SP,1,wallet,1,48.730000000000004,250.0,16.0,10.0,16.0,1
uXa8KZ7WrOT7,HRXu29GwfAUj,Uhxp4jLBVzJq,100.0,34.24,oS3tb9MEjJPj,,2018-06-11 23:13:13,2018-06-13 02:37:04,,,1,3,0,4,3,1,2,1,-12.945945945945946,toys,97650,sao paulo,SP,1,wallet,1,134.24,1100.0,45.0,8.0,35.0,1
YMjrWGgn1ZBs,SbHhSeYqBwxZ,ux1d7N0zioFv,150.52,24.97,5zCSpW8A4A5f,,2017-12-10 20:42:05,2017-12-10 20:50:26,,,3,1,0,4,0,4,0,3,0.0,toys,63610,rio de janeiro,RJ,1,credit_card,10,175.49,1600.0,40.0,6.0,30.0,1
bXXbbwH949GM,lQEh7inQgq77,3hxLpogKUphW,156.3,3.66,8lIAwIJDTH8t,,2017-08-10 11:58:33,2017-08-11 15:50:23,,,0,4,0,4,0,4,2,1,-10.0,toys,48370,rio de janeiro,RJ,1,credit_card,2,159.96,10250.0,36.0,47.0,36.0,1
TGEkVXAwbDtJ,flopj5WpBSRZ,u21eiL7sTZHB,125.46,44.77,C1OkEUOV0H1f,,2018-01-15 17:09:11,2018-01-15 17:18:23,,,3,1,0,4,0,4,0,3,0.0,toys,3122,cuiaba,MT,1,credit_card,1,170.23,1500.0,20.0,65.0,20.0,1
V0v5aUxhlDn3,mijXgidgD3aS,ZT2meF79O5jO,197.9,105.62,r79YfqBeMpMh,,2018-06-07 11:29:13,2018-06-07 11:58:30,,,1,3,0,4,0,4,2,1,-10.0,toys,16500,nova iguacu,RJ,1,credit_card,1,303.52,2100.0,16.0,29.0,36.0,1
44OUTYPpVYil,tPlw2QcQOvKf,r7VxefoTVHbb,4099.99,34.29,rhzi6KYPngeY,,2018-05-02 22:36:14,2018-05-03 00:30:38,,,1,3,3,1,3,1,2,1,-12.175824175824175,garden_tools,87390,sao jose dos pinhais,PR,9,voucher,1,4134.28,1800.0,37.0,22.0,40.0,1
jFSd0Mml7g0I,6zkj9P91yTn5,eoYO9MccUByn,198.5,41.41,VgyMSg2kq4qu,,2018-01-21 15:35:37,2018-01-22 13:52:28,,,3,1,0,4,0,4,2,1,-13.25,toys,2467,joinville,SC,1,credit_card,5,239.91,1700.0,50.0,10.0,40.0,1
9rImYBJkMLS7,1J0f1v57Nl6Q,TD2AMTmc5Ixg,152.37,41.41,F4P3hDDJnlmc,,2017-11-21 23:33:51,2017-11-21 23:46:46,,,3,1,0,4,0,4,2,1,-13.0,auto,98801,recife,PE,1,credit_card,1,193.78,100.0,16.0,5.0,16.0,1
VtrB4D5YN2xL,Hv6ZJlqxm5I8,1KZwJ21l1h3h,692.0,38.53,xV3Edo9t9ubP,,2018-01-18 15:17:55,2018-01-19 02:37:54,,,3,1,3,1,0,4,0,3,3.333333333333333,baby,4439,sao paulo,SP,1,wallet,1,730.53,500.0,25.0,4.0,18.0,1
HaQsBlOL6fkd,Ln1mJ1Ztx2o9,v7C619QzbXVy,109.6,6.08,vEsRu6wY2vjf,,2018-02-22 07:57:07,2018-02-22 08:10:27,,,3,1,0,4,0,4,0,3,0.0,toys,2939,sao paulo,SP,1,credit_card,1,115.67999999999999,900.0,40.0,5.0,40.0,1
JK3VXKXfUeoy,v8HNXuRC693v,yo6SlGtzTnHr,314.91,2.01,xc54FPGK5lPf,,2018-05-23 08:18:35,2018-05-24 08:19:41,,,1,3,0,4,0,4,2,1,-6.0,toys,76926,florianopolis,SC,1,credit_card,2,316.92,300.0,39.0,12.0,39.0,1
vXvH6rwukvPa,17gYhYlCCRNq,9gxQOgjadyeX,59.6,55.54,XZ8foZSEI0Bt,,2017-03-04 09:55:08,2017-03-07 04:05:14,,,0,4,0,4,0,4,2,1,-9.0,toys,23081,sao paulo,SP,1,wallet,1,115.14,400.0,30.0,4.0,20.0,1
Wtk7m5NNOJmH,j62UOLBanbqw,HQ4j3Fr6B61e,38.6,1.05,ybxuYr9Yp1J8,,2018-03-18 15:50:21,2018-03-18 16:05:33,,,1,3,0,4,0,4,2,1,-11.5,toys,4474,sao roque,SP,1,credit_card,2,39.65,7200.0,64.0,9.0,64.0,1
jBWEv5U2Egr2,ahvLHagsHv9K,2a51UHcJkdrn,836.99,30.66,WvyBDJJlIeyn,,2018-01-24 00:29:42,2018-01-24 00:38:24,,,3,1,3,1,0,4,0,3,-0.3636363636363636,toys,95020,presidente prudente,SP,2,voucher,1,867.65,100.0,80.0,10.0,60.0,1
T46uIrPhvl3b,2md9xBPjUApo,V3iKL8r9W9NR,35.79,30.66,yYPfuFEdGpWu,,2017-12-18 18:13:16,2017-12-18 20:30:40,,,3,1,0,4,0,4,2,1,-16.53846153846154,toys,95334,cubatao,SP,1,credit_card,6,66.45,400.0,25.0,9.0,19.0,1
GroGbYACtf5Z,ZJ8Ejr5EJygG,VyDYXaRCd51S,36.3,69.82,YKchqWyKMcLP,,2017-03-05 17:09:24,2017-03-05 17:15:12,,,0,4,0,4,0,4,2,1,-7.0,toys,46880,vitoria,ES,1,credit_card,2,106.11999999999999,500.0,20.0,8.0,14.0,1
tVkw1TEkpU5j,TMNURt42MyVa,CKebxAVNA584,87.99,25.85,P8rrcOw3cI5c,,2018-06-19 08:56:08,2018-06-19 09:18:25,,,1,3,0,4,0,4,1,2,-18.0,furniture_living_room,6097,guarulhos,SP,1,credit_card,1,113.84,1350.0,64.0,13.0,18.0,1
6h0VAOL69rHW,K6JfL3L2Vi4K,g6AdzghqF6DD,10.35,0.07,hnzS1u0ic0Vh,,2018-04-16 21:07:33,2018-04-16 22:10:26,,,1,3,0,4,0,4,0,3,8.625,toys,64047,jandira,SP,1,credit_card,3,10.42,3000.0,35.0,12.0,30.0,1
3haZ3pM4UHg0,NQ1txPzrJPyB,wYEsFwaY8Gxa,154.88,76.5,n1r7juteC7R7,,2018-06-30 15:57:49,2018-06-30 16:30:12,,,2,2,0,4,0,4,0,3,0.0,toys,14804,natal,RN,1,credit_card,4,231.38,950.0,30.0,20.0,40.0,1
PZk5ZkJoOzvq,rMMnof84GR6T,VYAwLo2gLIyv,100.0,24.11,qPKr6rs4Ykbj,,2017-03-11 18:34:44,2017-03-11 18:34:44,,,0,4,0,4,0,4,2,1,-11.125,toys,66635,guarulhos,SP,11,voucher,1,124.11,1100.0,19.0,50.0,20.0,1
rh5oJIUXcPId,7b3Q0Vhec7rz,BWczKEOZMEFy,2899.0,12.28,f8PmzE0byE5X,,2018-05-10 06:47:13,2018-05-10 07:09:43,,,1,3,0,4,0,4,2,1,-7.0,toys,4466,ferraz de vasconcelos,SP,1,credit_card,7,2911.28,350.0,69.0,11.0,11.0,1
o5EV764JHg20,Da0u0ygZQQR1,cUodQhgpRajF,128.99,9.84,tBdzPJrOBrmm,,2018-02-06 21:44:06,2018-02-06 21:55:32,,,3,1,0,4,0,4,2,1,-10.666666666666666,toys,15704,taquaritinga,SP,1,credit_card,3,138.83,817.0,33.0,22.0,39.0,1
J2hgSgZVZ4S8,D4JJA8q5JMq2,l9QnrxMcO4tI,163.69,11.79,ye5EB16y9und,,2018-07-21 19:34:46,2018-07-21 19:50:16,,,1,3,0,4,0,4,0,3,0.0,toys,25887,sao paulo,SP,1,voucher,1,175.48,650.0,30.0,10.0,25.0,1
urNfeAGBWxb0,R5SvfucVZD4d,ftbUjJ6Gsazg,966.9,39.75,qS2FSZfA9V5c,,2018-06-28 20:53:25,2018-06-28 21:11:05,,,1,3,3,1,0,4,0,3,-5.285714285714286,bed_bath_table,5367,sao bernardo do campo,SP,1,credit_card,1,1006.65,3875.0,46.0,12.0,43.0,1
5X6pl60en8np,rzGq0lXJzP38,ux1d7N0zioFv,140.0,76.05,vmXZeYbTbkUL,,2017-10-01 13:25:48,2017-10-01 13:35:17,,,3,1,0,4,0,4,0,3,0.0,toys,5444,ourinhos,SP,1,credit_card,10,216.05,2146.0,42.0,11.0,36.0,1
EZYnfY30QxT7,qMxA35uSoApt,MdWxBEep7ZnV,509.99,54.8,BCNzvxlZOV2i,,2018-07-26 20:20:14,2018-07-26 20:30:13,,,1,3,0,4,0,4,1,2,-26.666666666666668,housewares,62190,niteroi,RJ,1,credit_card,1,564.79,1950.0,40.0,16.0,16.0,1
WbFJQseUNoLS,Jayhvu9MxSQD,2a51UHcJkdrn,97.05,30.66,S0kmJaUm1y6Z,,2017-07-11 12:22:25,2017-07-11 12:30:15,,,0,4,0,4,0,4,2,1,-15.5,toys,12530,arandu,SP,1,credit_card,4,127.71,8050.0,80.0,10.0,60.0,1
vM9il37ONkMl,PAVPTqsPtBL6,RKad98cTxhSb,95.03,71.17,MjzjGNvrqW2c,,2017-09-02 19:28:03,2017-09-05 04:35:57,,,0,4,0,4,0,4,1,2,-19.166666666666668,toys,76700,macapa,AP,1,wallet,1,166.2,2050.0,45.0,15.0,35.0,1
RSiOcsVrvHce,SCM7nSsO5WUM,xVfP70zFc2ga,899.0,64.83,ofO12Q2g8TvH,,2018-02-18 18:26:06,2018-02-18 19:30:31,,,3,1,0,4,0,4,2,1,-7.5,toys,69067,feliz,RS,1,credit_card,1,963.83,28300.0,87.0,45.0,42.0,1
ewVuyUEdqoKA,a3O7KWdsexjY,tNJnfkCxzhmN,117.56,29.21,tqpq0vv53r1n,,2017-11-06 10:29:49,2017-11-06 11:31:01,,,3,1,0,4,3,1,2,1,-10.052631578947368,toys,6470,cruzeiro,SP,1,credit_card,1,146.77,875.0,25.0,18.0,40.0,1
BUjjDwZ4BZpL,Jy6QPH1UxlMd,ESs66EAdIPaF,399.2,2.46,uYNoER0HBvLx,,2017-05-05 20:43:13,2017-05-05 20:55:20,,,0,4,0,4,0,4,0,3,0.0,baby,37880,curitiba,PR,1,credit_card,1,401.65999999999997,350.0,65.0,11.0,11.0,1
pg9GnYhQqF66,FvWpEmzNE5w1,giqDC4P2HqKt,144.49,100.84,zO8f4KLiDfVR,,2017-10-13 18:46:27,2017-10-14 18:34:41,,,3,1,0,4,0,4,0,3,0.0,toys,4068,rio de janeiro,RJ,1,wallet,1,245.33,1200.0,54.0,8.0,11.0,1
Cf1QTs22qQeh,hADeDybAHcvi,BNMDH5cri8N5,314.8,34.33,1ljqKAX3wG4b,,2018-03-31 15:01:43,2018-03-31 15:47:48,,,1,3,0,4,0,4,0,3,0.0,art,99145,sao paulo,SP,1,credit_card,1,349.13,150.0,25.0,2.0,19.0,1
hLCJjXakFGcL,F0pwxF7r5Q17,AlwaQrfO6sZF,26.89,65.14,un5PpoTix7Ji,,2018-04-06 17:22:37,2018-04-06 17:35:21,,,1,3,0,4,0,4,0,3,0.0,furniture_decor,36165,curitiba,PR,1,credit_card,10,92.03,6350.0,51.0,13.0,51.0,1
yWJn6KLUp1HL,m8HhYxS2C3aN,dPgh591KNQAz,58.6,22.0,uTrU0iUsti3T,,2018-05-09 13:33:16,2018-05-09 13:51:24,,,1,3,0,4,0,4,2,1,-12.0,toys,29120,palmas,TO,1,credit_card,6,80.6,550.0,16.0,21.0,18.0,1
W7IXJJYBqIh6,Sum3kdQAhuf0,QVo9EUjjuncJ,33.41,59.91,DuGgNdpfljHO,,2018-08-22 16:38:09,2018-08-22 16:50:19,,,1,3,0,4,0,4,0,3,0.0,toys,5059,sao paulo,SP,1,credit_card,10,93.32,6350.0,30.0,30.0,30.0,1
JbjOsOrvzDEU,OapNVya68h2A,dPgh591KNQAz,58.6,3.81,UaVqshTndjdC,,2018-04-30 01:03:56,2018-04-30 01:15:18,,,1,3,0,4,0,4,2,1,-7.5,auto,91540,brasilia,DF,1,credit_card,1,62.410000000000004,550.0,16.0,21.0,18.0,1
9CfWhYOlwTqr,v6AvN009S7hP,4mKqWzXFLaBt,92.5,28.79,bfW2qzfnlyPV,,2017-10-05 22:11:35,2017-10-05 22:24:45,,,3,1,0,4,0,4,0,3,-2.6666666666666665,toys,25770,sao paulo,SP,1,credit_card,4,121.28999999999999,9750.0,92.0,15.0,27.0,1
RoXfTxP6LOPt,ZhblVPyyX17G,7ENBvme4I0PJ,679.0,1.06,suYSqbzgMDQD,,2018-08-19 11:25:16,2018-08-20 11:32:03,,,1,3,0,4,0,4,2,1,-14.5,toys,17010,santana de parnaiba,SP,1,credit_card,3,680.06,12800.0,74.0,20.0,50.0,1
fR3BdXyS0jwV,cfRdloJej9e9,fCfNS3YR5pBk,39.29,21.54,wSBo4zSWBomh,,2018-04-30 20:24:53,2018-05-01 03:15:13,,,1,3,0,4,0,4,2,1,-17.0,toys,91150,santo andre,SP,1,credit_card,2,60.83,1900.0,40.0,10.0,30.0,1
v9shwCtV6hbO,KN8Ob6TakVOr,9fFFM6RBxCkT,274.49,44.23,DePE11VUFLXW,,2017-09-01 10:07:32,2017-09-05 04:24:41,,,0,4,0,4,0,4,0,3,6.0,housewares,8773,marau,RS,1,wallet,1,318.72,1900.0,30.0,30.0,30.0,1
6mkVcF6jjdAI,OmnkHcbq5qfs,BNMDH5cri8N5,18.1,70.2,hgus8vjTCDph,,2018-08-25 00:26:53,2018-08-25 00:35:12,,,1,3,0,4,0,4,0,3,0.0,toys,88351,sao paulo,SP,1,debit_card,1,88.30000000000001,50.0,16.0,6.0,11.0,1
V2vUnP9FAy8U,N6w5sp14LqYs,AtrLVfFKyuAA,49.38,28.96,LUL9Z079nmmf,,2018-07-05 11:10:10,2018-07-05 16:40:33,,,1,3,0,4,0,4,2,1,-14.4,toys,21630,rio de janeiro,RJ,1,credit_card,4,78.34,1550.0,32.0,10.0,28.0,1
L20nU4y3jEMg,OufPTFnIpDLs,lAnSOSAjk3Uz,75.25,23.75,C0FRTWs6FO32,,2017-03-31 14:54:12,2017-03-31 15:05:10,,,0,4,0,4,0,4,2,1,-17.5,toys,82980,redencao,PA,1,credit_card,6,99.0,1650.0,45.0,8.0,40.0,1
DFFFhxWMvB7u,VTBi2Rvyc7an,ftbUjJ6Gsazg,424.2,33.9,NfekArJMOBlV,,2018-02-07 12:28:30,2018-02-09 10:11:40,,,3,1,0,4,0,4,2,1,-16.833333333333332,toys,23030,braganca paulista,SP,1,wallet,1,458.09999999999997,1475.0,38.0,11.0,30.0,1
k8tOzp1e2BtV,JmRT8ArO3hOU,BNMDH5cri8N5,224.5,38.63,mP0Dk9n1XG60,,2018-05-22 19:36:59,2018-05-22 19:58:06,,,1,3,0,4,0,4,2,1,-11.8,stationery,40440,sao paulo,SP,1,credit_card,1,263.13,200.0,16.0,6.0,11.0,1
uAxMb5RllsYa,yHw8ElTAnDqC,VyDYXaRCd51S,692.0,63.92,8vl2snIVqWEn,,2017-11-17 19:49:17,2017-11-17 21:26:28,,,3,1,0,4,0,4,2,1,-10.583333333333334,toys,35181,ribeirao preto,SP,2,voucher,1,755.92,700.0,21.0,10.0,15.0,1
