year,week_of_year,city_rank,category_rank,quantity,price,ProductSeasonalPriority,ProductSalesPriority,delivery_delay,is_holiday_season,product_weight_g,product_length_cm,product_height_cm,product_width_cm
2018,11,124,1.0,2,579.41,2.5,4.0,-9.0,0.0,725.0,28.0,13.0,25.0
2018,11,125,1.0,3,449.7266666666667,1.0,1.6666666666666667,-6.333333333333333,0.0,5070.0,39.666666666666664,17.666666666666668,20.0
2018,11,127,7.0,1,29.6,4.0,4.0,-17.0,0.0,1200.0,27.0,18.0,23.0
2018,11,129,1.0,3,66.36333333333333,2.0,3.0,-48.0,0.0,1683.3333333333333,19.666666666666668,31.0,16.333333333333332
2018,11,129,12.0,1,24.66,3.0,2.0,-128.0,0.0,15350.0,47.0,40.0,47.0
2018,11,129,16.0,1,77.07,3.0,2.0,-17.0,0.0,11875.0,57.0,55.0,22.0
2018,11,130,1.0,3,114.09666666666665,3.6666666666666665,2.3333333333333335,0.6666666666666666,0.0,4358.333333333333,42.0,20.0,33.666666666666664
2018,11,132,1.0,4,568.895,3.75,3.0,-3.5,0.0,3051.5,27.0,13.0,25.75
2018,11,133,1.0,2,231.975,2.5,2.0,-68.5,0.0,3642.5,28.5,20.5,28.0
2018,11,134,1.0,2,669.2,2.5,4.0,-11.0,0.0,1675.0,28.0,25.5,15.5
2018,11,134,25.0,1,11.49,4.0,4.0,3.0,0.0,800.0,38.0,38.0,22.0
2018,11,135,1.0,2,145.585,4.0,2.5,-73.5,0.0,1150.0,18.0,53.5,20.0
2018,11,136,1.0,2,45.83,4.0,4.0,-10.0,0.0,350.0,20.0,16.0,20.0
2018,11,137,1.0,1,52.39,4.0,4.0,-13.0,0.0,525.0,29.0,17.0,19.0
2018,11,138,5.0,24,252.99,4.0,1.0,-46.541666666666664,0.0,2550.0,30.0,35.0,30.0
2018,11,138,8.0,1,345.6,3.0,3.0,4.0,0.0,350.0,16.0,14.0,11.0
2018,11,139,1.0,2,161.0,4.0,1.0,-7.0,0.0,100.0,20.0,20.0,20.0
2018,11,139,8.0,1,148.5,2.0,2.0,8.0,0.0,584.0,16.0,11.0,13.0
2018,11,141,1.0,3,231.62666666666667,3.6666666666666665,2.0,-89.66666666666667,0.0,1150.0,39.0,15.0,19.666666666666668
2018,11,142,1.0,1,493.9,2.0,2.0,-7.0,0.0,1383.0,50.0,10.0,40.0
2018,11,143,8.0,2,1122.3,3.0,3.5,-3.0,0.0,300.0,16.0,8.0,11.0
2018,11,144,11.0,1,181.56,4.0,4.0,-128.0,0.0,250.0,20.0,4.0,16.0
2018,11,145,1.0,2,99.29499999999999,3.5,1.0,1.0,0.0,7975.0,43.0,52.5,17.5
2018,11,148,1.0,1,58.1,3.0,1.0,-128.0,0.0,9200.0,53.0,52.0,17.0
2018,11,151,1.0,1,509.99,4.0,1.0,-14.0,0.0,150.0,16.0,16.0,11.0
2018,11,151,22.0,1,127.0,4.0,1.0,-128.0,0.0,950.0,46.0,10.0,33.0
2018,11,153,40.0,1,37.55,4.0,4.0,-16.0,0.0,6550.0,21.0,41.0,31.0
2018,11,154,1.0,1,820.0,3.0,1.0,-21.0,0.0,150.0,16.0,16.0,16.0
2018,11,154,35.0,1,2070.0,1.0,1.0,-2.0,0.0,2800.0,27.0,19.0,24.0
2018,11,155,1.0,4,275.995,4.0,2.5,-39.5,0.0,1862.5,21.0,25.0,20.5
2018,11,157,1.0,1,182.9,1.0,4.0,-128.0,0.0,100.0,17.0,6.0,11.0
2018,11,157,4.0,1,30.8,4.0,1.0,-18.0,0.0,2152.0,26.0,24.0,21.0
2018,11,157,9.0,1,42.89,4.0,1.0,-128.0,0.0,200.0,22.0,8.0,15.0
2018,11,159,1.0,4,1082.0,2.5,2.5,-70.0,0.0,1300.0,20.5,13.5,17.0
2018,11,160,1.0,3,411.71333333333337,3.6666666666666665,2.0,-125.0,0.0,5766.666666666667,42.666666666666664,21.333333333333332,34.333333333333336
2018,11,160,4.0,3,136.28,4.0,4.0,-55.666666666666664,0.0,516.6666666666666,37.0,18.666666666666668,39.333333333333336
2018,11,161,1.0,1,664.0,3.0,3.0,1.0,0.0,180.0,17.0,10.0,13.0
2018,11,163,1.0,3,199.95333333333335,3.6666666666666665,3.0,-3.3333333333333335,0.0,277.6666666666667,18.666666666666668,9.666666666666666,13.0
2018,11,164,1.0,3,82.31666666666666,3.0,1.3333333333333333,-5.666666666666667,0.0,1866.6666666666667,60.0,7.333333333333333,42.0
2018,11,164,15.0,1,144.97,4.0,4.0,-3.0,0.0,175.0,22.0,11.0,15.0
2018,11,165,1.0,1,2899.0,2.0,2.0,-8.0,0.0,250.0,16.0,2.0,11.0
2018,11,167,18.0,1,167.0,4.0,1.0,-128.0,0.0,300.0,25.0,10.0,25.0
2018,11,170,1.0,1,153.78,4.0,4.0,0.0,0.0,1200.0,16.0,33.0,19.0
2018,11,171,1.0,1,75.25,3.0,1.0,-128.0,0.0,1650.0,46.0,3.0,34.0
2018,11,172,1.0,2,86.965,2.0,3.0,-60.5,0.0,269.0,19.0,16.5,16.5
2018,11,173,1.0,1,107.63,4.0,1.0,-7.0,0.0,1200.0,28.0,10.0,18.0
2018,11,174,1.0,1,889.9,3.0,3.0,-128.0,0.0,450.0,16.0,4.0,20.0
2018,11,175,4.0,1,199.96,4.0,1.0,4.0,0.0,3050.0,62.0,10.0,22.0
2018,11,176,1.0,1,210.99,4.0,4.0,-128.0,0.0,6700.0,28.0,40.0,28.0
2018,11,177,1.0,1,56.89,1.0,2.0,-11.0,0.0,2600.0,50.0,10.0,30.0
2018,11,177,9.0,1,91.33,4.0,1.0,40.0,0.0,350.0,16.0,6.0,11.0
2018,11,178,1.0,1,125.46,4.0,4.0,-18.0,0.0,300.0,16.0,16.0,16.0
2018,11,179,1.0,3,403.1166666666666,3.3333333333333335,3.3333333333333335,-49.666666666666664,0.0,1866.6666666666667,37.666666666666664,22.333333333333332,20.666666666666668
2018,11,179,15.0,1,77.08,4.0,3.0,-13.0,0.0,1250.0,26.0,10.0,18.0
2018,11,180,1.0,3,346.8433333333333,4.0,3.0,-9.666666666666666,0.0,766.6666666666666,24.333333333333332,8.0,17.0
2018,11,180,4.0,1,170.7,4.0,4.0,-128.0,0.0,240.0,17.0,11.0,14.0
2018,11,181,1.0,4,669.5925,3.5,1.75,-71.0,0.0,591.75,20.0,15.0,15.25
2018,11,182,1.0,7,170.65714285714284,4.0,3.142857142857143,-41.142857142857146,0.0,903.5714285714286,54.57142857142857,14.714285714285714,48.42857142857143
2018,11,183,1.0,4,58.935,4.0,4.0,-39.0,0.0,7200.0,62.5,8.5,62.5
2018,11,183,19.0,1,84.2,4.0,4.0,-15.0,0.0,4600.0,46.0,27.0,28.0
2018,11,184,1.0,3,302.01,3.6666666666666665,1.3333333333333333,-51.666666666666664,0.0,427.6666666666667,18.666666666666668,8.333333333333334,14.666666666666666
2018,11,184,5.0,1,37.88,4.0,4.0,-5.0,0.0,2450.0,53.0,3.0,48.0
2018,11,185,1.0,1,215.42,1.0,3.0,-8.0,0.0,175.0,23.0,21.0,21.0
2018,11,186,1.0,3,48.99,4.0,4.0,-50.666666666666664,0.0,600.0,22.0,4.0,28.0
2018,11,186,3.0,3,48.99,4.0,4.0,-50.666666666666664,0.0,1150.0,22.0,4.0,28.0
2018,11,187,1.0,3,325.62666666666667,3.3333333333333335,3.3333333333333335,-8.0,0.0,870.0,20.666666666666668,16.0,18.0
2018,11,188,1.0,2,107.63,4.0,1.0,-67.0,0.0,1500.0,40.0,20.0,20.0
2018,11,190,1.0,3,214.03333333333333,3.0,4.0,-49.333333333333336,0.0,1358.3333333333333,30.666666666666668,12.666666666666666,29.333333333333332
2018,11,192,1.0,1,1449.5,3.0,4.0,-128.0,0.0,150.0,25.0,7.0,16.0
2018,11,192,4.0,1,2689.0,3.0,1.0,-12.0,0.0,145.0,22.0,18.0,14.0
2018,11,193,15.0,1,42.89,4.0,4.0,12.0,0.0,100.0,23.0,8.0,18.0
2018,11,193,32.0,1,188.8,4.0,4.0,5.0,0.0,5650.0,40.0,16.0,50.0
2018,11,195,1.0,1,1899.0,2.0,3.0,-128.0,0.0,200.0,16.0,2.0,11.0
2018,11,196,1.0,1,114.9,4.0,4.0,5.0,0.0,14400.0,52.0,83.0,20.0
2018,11,197,1.0,1,148.5,2.0,3.0,-11.0,0.0,3500.0,36.0,25.0,21.0
2018,11,199,9.0,1,332.64,4.0,1.0,-128.0,0.0,150.0,19.0,8.0,16.0
2018,11,200,1.0,1,79.3,4.0,4.0,-7.0,0.0,500.0,100.0,20.0,11.0
2018,11,202,1.0,2,411.54999999999995,1.5,2.5,-6.0,0.0,1246.5,34.5,10.5,29.0
2018,11,202,3.0,1,107.63,4.0,1.0,-5.0,0.0,1700.0,34.0,7.0,32.0
2018,11,203,1.0,1,27.4,4.0,4.0,-6.0,0.0,7050.0,88.0,29.0,29.0
2018,11,204,1.0,5,1240.998,2.2,2.4,-26.0,0.0,985.0,42.6,10.4,21.4
2018,11,206,1.0,1,182.9,1.0,4.0,-9.0,0.0,100.0,17.0,6.0,11.0
2018,11,207,1.0,2,22.09,4.0,3.5,-69.5,0.0,4125.0,42.5,17.5,26.5
2018,11,209,1.0,1,1055.9,4.0,1.0,-11.0,0.0,8500.0,50.0,10.0,41.0
2018,11,210,2.0,4,56.89,3.0,1.0,-20.75,0.0,1200.0,21.0,13.0,19.0
2018,11,211,19.0,1,1520.88,1.0,1.0,-128.0,0.0,30000.0,79.0,2.0,63.0
2018,11,214,1.0,4,197.9775,1.75,3.25,-31.25,0.0,231.25,17.75,8.5,12.5
2018,11,217,1.0,2,269.195,2.5,4.0,-3.0,0.0,450.0,16.0,13.0,18.0
2018,11,218,1.0,1,495.95,4.0,1.0,-128.0,0.0,5400.0,42.0,21.0,36.0
2018,11,219,1.0,1,17.99,4.0,4.0,-128.0,0.0,650.0,27.0,13.0,17.0
2018,11,220,1.0,1,45.9,4.0,1.0,-5.0,0.0,167.0,16.0,16.0,11.0
2018,11,221,1.0,1,2689.0,2.0,1.0,-128.0,0.0,1550.0,44.0,14.0,34.0
2018,11,222,1.0,1,692.0,2.0,3.0,2.0,0.0,200.0,16.0,16.0,11.0
2018,11,224,1.0,1,274.49,3.0,3.0,-8.0,0.0,150.0,16.0,13.0,14.0
2018,11,227,1.0,2,39.79,2.5,3.5,-61.5,0.0,1546.0,24.0,16.5,22.5
2018,11,228,1.0,1,56.89,4.0,4.0,-9.0,0.0,2200.0,20.0,20.0,20.0
2018,11,229,1.0,1,282.0,4.0,1.0,5.0,0.0,431.0,20.0,11.0,13.0
2018,11,231,1.0,2,131.815,4.0,2.5,-10.5,0.0,275.0,16.0,11.5,20.5
2018,11,233,56.0,1,320.99,4.0,1.0,-128.0,0.0,5217.0,48.0,36.0,16.0
2018,11,234,1.0,1,95.03,4.0,4.0,-7.0,0.0,2550.0,24.0,23.0,27.0
2018,11,235,1.0,2,110.86,4.0,2.5,-71.5,0.0,350.0,18.0,11.5,17.5
2018,11,236,1.0,6,54.95000000000001,4.0,4.0,-16.0,0.0,150.0,20.0,10.0,15.0
2018,11,237,1.0,2,66.735,4.0,2.0,-57.5,0.0,425.0,22.0,9.5,13.5
2018,11,240,1.0,3,679.0,2.0,2.0,-49.333333333333336,0.0,1000.0,53.0,8.0,18.0
2018,11,242,1.0,2,505.5,1.0,1.0,-15.0,0.0,1375.0,63.0,11.0,16.0
2018,11,243,1.0,3,243.74333333333334,3.3333333333333335,3.6666666666666665,-47.333333333333336,0.0,200.0,19.666666666666668,15.0,16.333333333333332
2018,11,244,1.0,4,280.1,4.0,4.0,-67.0,0.0,675.0,60.0,8.5,50.0
2018,11,245,1.0,1,28.82,4.0,4.0,15.0,0.0,4600.0,32.0,37.0,21.0
2018,11,246,11.0,1,109.82,4.0,4.0,24.0,0.0,200.0,20.0,6.0,17.0
2018,11,249,1.0,1,107.63,3.0,2.0,-128.0,0.0,1700.0,34.0,7.0,32.0
2018,11,250,1.0,1,17.68,4.0,1.0,-3.0,0.0,300.0,20.0,9.0,15.0
2018,11,258,1.0,2,53.99,4.0,1.0,-69.5,0.0,750.0,20.0,13.0,13.0
2018,11,259,1.0,1,495.95,3.0,4.0,-128.0,0.0,4650.0,37.0,20.0,34.0
2018,11,259,6.0,1,517.65,3.0,2.0,-7.0,0.0,6550.0,20.0,20.0,20.0
2018,11,260,1.0,1,245.99,4.0,1.0,-1.0,0.0,128.0,16.0,16.0,12.0
2018,11,260,7.0,1,730.0,3.0,4.0,-7.0,0.0,750.0,35.0,15.0,35.0
2018,11,260,16.0,1,18.04,1.0,2.0,-128.0,0.0,16133.0,63.0,59.0,25.0
2018,11,261,1.0,1,399.2,4.0,1.0,-5.0,0.0,250.0,28.0,6.0,31.0
2018,11,261,6.0,1,1298.99,1.0,1.0,-128.0,0.0,167.0,16.0,14.0,13.0
2018,11,262,1.0,1,779.9,1.0,1.0,-14.0,0.0,125.0,17.0,6.0,13.0
2018,11,262,4.0,2,252.99,4.0,1.0,-74.5,0.0,450.0,30.0,10.0,30.0
2018,11,263,1.0,1,820.05,4.0,4.0,-12.0,0.0,8750.0,45.0,28.0,45.0
2018,11,264,1.0,1,10.35,3.0,3.0,-6.0,0.0,7650.0,20.0,20.0,20.0
2018,11,265,1.0,6,483.85999999999996,1.6666666666666667,3.0,-54.0,0.0,166.66666666666666,21.333333333333332,9.666666666666666,12.333333333333334
2018,11,265,16.0,4,58.1,4.0,2.0,-42.5,0.0,11880.0,50.0,60.0,27.0
2018,11,269,15.0,3,97.44,4.0,1.0,-49.333333333333336,0.0,75.0,18.0,13.0,16.0
2018,11,270,1.0,4,1341.8975,2.75,2.75,-35.75,0.0,2312.5,34.0,17.75,24.25
2018,11,273,3.0,1,459.0,4.0,4.0,1.0,0.0,1500.0,40.0,15.0,32.0
2018,11,273,9.0,1,779.9,1.0,1.0,-128.0,0.0,350.0,17.0,4.0,12.0
2018,11,275,1.0,1,36.3,4.0,4.0,-128.0,0.0,2100.0,16.0,26.0,26.0
2018,11,276,1.0,1,125.46,4.0,1.0,6.0,0.0,1050.0,21.0,10.0,16.0
2018,11,277,4.0,1,266.55,1.0,3.0,-128.0,0.0,150.0,16.0,16.0,11.0
2018,11,279,1.0,2,131.44,2.5,1.5,-59.0,0.0,8050.0,27.0,34.0,34.0
2018,11,285,1.0,1,152.49,4.0,4.0,-128.0,0.0,28450.0,105.0,65.0,25.0
2018,11,288,1.0,1,60.09,4.0,4.0,1.0,0.0,5417.0,47.0,44.0,44.0
2018,11,290,1.0,3,54.583333333333336,3.6666666666666665,3.0,-42.0,0.0,1419.3333333333333,35.333333333333336,13.0,18.666666666666668
2018,11,291,11.0,1,15.27,4.0,4.0,-239.0,0.0,5500.0,28.0,32.0,40.0
2018,11,293,1.0,3,172.32666666666668,1.6666666666666667,1.6666666666666667,-90.66666666666667,0.0,5872.0,42.333333333333336,45.0,24.666666666666668
2018,11,294,1.0,1,114.38,4.0,4.0,18.0,0.0,600.0,16.0,11.0,11.0
2018,11,295,2.0,1,128.99,4.0,2.0,-128.0,0.0,1250.0,42.0,11.0,12.0
2018,11,297,1.0,1,4099.99,3.0,3.0,-128.0,0.0,1550.0,30.0,22.0,30.0
2018,11,299,2.0,1,59.21,1.0,2.0,-21.0,0.0,100.0,20.0,15.0,15.0
2018,11,300,17.0,1,411.0,4.0,1.0,-1.0,0.0,3474.0,31.0,28.0,30.0
2018,11,301,1.0,1,849.5,4.0,4.0,-128.0,0.0,4200.0,105.0,3.0,70.0
2018,11,301,18.0,1,13.97,4.0,1.0,-16.0,0.0,2250.0,22.0,15.0,20.0
2018,11,304,1.0,2,2312.9849999999997,3.0,3.0,7.0,0.0,1950.0,31.5,24.0,31.5
2018,11,305,1.0,1,58.1,1.0,3.0,-128.0,0.0,550.0,21.0,12.0,20.0
2018,11,306,43.0,1,597.89,4.0,4.0,14.0,0.0,1050.0,16.0,19.0,16.0
2018,11,308,1.0,2,4099.99,3.0,3.0,4.0,0.0,1550.0,30.0,22.0,30.0
2018,11,309,24.0,1,43.92,4.0,1.0,-19.0,0.0,200.0,38.0,5.0,11.0
2018,11,310,1.0,1,37.39,4.0,4.0,12.0,0.0,8900.0,32.0,49.0,34.0
2018,11,311,1.0,2,1002.87,3.0,3.5,2.0,0.0,225.0,19.0,8.0,11.0
2018,11,311,16.0,1,33.57,4.0,4.0,-34.0,0.0,9350.0,52.0,51.0,17.0
2018,11,316,1.0,1,60.09,4.0,4.0,-24.0,0.0,5400.0,20.0,60.0,50.0
2018,11,317,1.0,1,1.2,4.0,4.0,-128.0,0.0,200.0,16.0,13.0,13.0
2018,11,318,1.0,1,34.36,4.0,4.0,-5.0,0.0,10900.0,39.0,12.0,42.0
2018,11,319,1.0,1,142.14,3.0,1.0,-8.0,0.0,2450.0,41.0,8.0,36.0
2018,11,324,1.0,1,779.9,1.0,1.0,-1.0,0.0,250.0,18.0,4.0,12.0
2018,11,325,1.0,1,91.33,4.0,1.0,-19.0,0.0,3110.0,33.0,24.0,43.0
2018,11,328,1.0,3,142.14,4.0,1.0,-52.0,0.0,2533.3333333333335,41.0,8.0,36.0
2018,11,328,3.0,2,289.98,4.0,4.0,-14.0,0.0,8800.0,33.0,12.0,33.0
2018,11,329,1.0,1,34.0,4.0,4.0,-128.0,0.0,6000.0,60.0,20.0,29.0
2018,11,331,1.0,2,478.565,4.0,4.0,-74.5,0.0,2950.0,30.0,20.0,20.0
2018,11,332,1.0,1,13.7,4.0,3.0,11.0,0.0,400.0,34.0,4.0,22.0
2018,11,332,11.0,1,57.52,4.0,4.0,-7.0,0.0,6900.0,65.0,13.0,65.0
2018,11,335,23.0,1,37.84,2.0,4.0,-128.0,0.0,250.0,16.0,7.0,15.0
2018,11,337,1.0,1,34.7,3.0,3.0,5.0,0.0,444.0,20.0,14.0,16.0
2018,11,339,1.0,1,136.9,4.0,1.0,-128.0,0.0,450.0,20.0,15.0,25.0
2018,11,339,3.0,1,2249.0,4.0,4.0,-128.0,0.0,1575.0,41.0,6.0,31.0
2018,11,348,1.0,2,407.49,2.5,4.0,-2.0,0.0,1150.0,40.0,20.0,21.0
2018,11,348,14.0,1,849.5,4.0,1.0,-128.0,0.0,3600.0,60.0,20.0,50.0
2018,11,348,23.0,1,145.6,4.0,1.0,-11.0,0.0,50.0,16.0,39.0,11.0
2018,11,349,1.0,5,158.792,1.6,2.6,-84.0,0.0,1700.0,24.8,16.8,16.2
2018,11,350,48.0,1,820.05,1.0,4.0,-128.0,0.0,200.0,16.0,16.0,16.0
2018,11,351,1.0,1,17.95,4.0,3.0,14.0,0.0,400.0,20.0,12.0,15.0
2018,11,358,1.0,1,24.18,4.0,4.0,-128.0,0.0,1350.0,36.0,8.0,29.0
2018,11,358,10.0,1,4099.99,2.0,2.0,-6.0,0.0,1650.0,30.0,22.0,30.0
2018,11,360,1.0,1,49.5,4.0,4.0,-8.0,0.0,1250.0,26.0,16.0,11.0
2018,11,361,1.0,1,62.9,4.0,1.0,-128.0,0.0,150.0,25.0,7.0,16.0
2018,11,363,1.0,2,266.55,1.0,1.0,-67.0,0.0,7050.0,50.0,21.0,21.0
2018,11,365,3.0,1,127.77,4.0,1.0,-128.0,0.0,250.0,20.0,2.0,15.0
2018,11,371,1.0,1,475.0,4.0,4.0,-8.0,0.0,800.0,16.0,20.0,28.0
2018,11,373,1.0,1,48.99,4.0,1.0,-16.0,0.0,100.0,19.0,3.0,11.0
2018,11,374,1.0,1,359.6,4.0,1.0,1.0,0.0,6200.0,75.0,15.0,50.0
2018,11,382,8.0,1,90.98,4.0,4.0,-9.0,0.0,263.0,17.0,12.0,13.0
2018,11,386,4.0,2,190.06,4.0,4.0,-193.5,0.0,725.0,19.0,14.0,15.0
2018,11,387,1.0,1,36.5,4.0,4.0,-8.0,0.0,167.0,17.0,13.0,17.0
2018,11,389,1.0,1,820.0,4.0,4.0,5.0,0.0,550.0,16.0,10.0,16.0
2018,11,392,1.0,1,13.7,4.0,3.0,-128.0,0.0,400.0,34.0,4.0,22.0
2018,11,393,1.0,1,107.63,3.0,2.0,-12.0,0.0,1700.0,34.0,7.0,32.0
2018,11,396,1.0,1,820.05,1.0,1.0,-19.0,0.0,650.0,32.0,2.0,22.0
2018,11,397,1.0,2,76.975,3.5,3.5,-128.0,0.0,3394.0,31.0,13.0,24.0
2018,11,398,15.0,1,77.08,4.0,3.0,-128.0,0.0,1250.0,26.0,10.0,18.0
2018,11,401,1.0,1,254.97,4.0,4.0,-128.0,0.0,2500.0,36.0,38.0,36.0
2018,11,402,1.0,2,283.27000000000004,3.5,1.5,-12.5,0.0,430.0,18.0,8.5,14.5
2018,11,403,1.0,2,500.15999999999997,4.0,4.0,-64.0,0.0,1625.0,25.0,8.5,26.0
2018,11,405,1.0,1,44.6,4.0,1.0,-128.0,0.0,11700.0,36.0,54.0,35.0
2018,11,407,1.0,1,453.7,1.0,4.0,-128.0,0.0,300.0,16.0,16.0,16.0
2018,11,411,1.0,1,0.85,4.0,1.0,-2.0,0.0,550.0,25.0,15.0,15.0
2018,11,415,1.0,1,122.3,1.0,3.0,-128.0,0.0,175.0,20.0,20.0,20.0
2018,11,417,1.0,1,309.9,4.0,4.0,-14.0,0.0,350.0,20.0,20.0,21.0
2018,11,421,1.0,1,55.83,4.0,4.0,-242.0,0.0,1500.0,50.0,15.0,30.0
2018,11,425,5.0,1,692.0,4.0,4.0,-128.0,0.0,1700.0,80.0,20.0,20.0
2018,11,426,7.0,1,89.21,4.0,4.0,3.0,0.0,5675.0,25.0,25.0,60.0
2018,11,427,1.0,1,38.48,4.0,4.0,6.0,0.0,700.0,16.0,26.0,11.0
2018,11,431,3.0,1,189.9,1.0,4.0,-7.0,0.0,4150.0,26.0,26.0,36.0
2018,11,434,1.0,2,707.5,2.5,4.0,-12.0,0.0,5625.0,32.5,24.0,27.0
2018,11,435,8.0,1,90.98,4.0,4.0,-128.0,0.0,263.0,17.0,12.0,13.0
2018,11,437,1.0,1,465.52,2.0,3.0,-15.0,0.0,900.0,25.0,12.0,38.0
2018,11,443,1.0,2,324.99,1.0,4.0,-14.0,0.0,200.0,22.0,11.0,16.0
2018,11,443,8.0,1,77.08,4.0,1.0,-13.0,0.0,850.0,33.0,17.0,12.0
2018,11,444,1.0,2,100.0,4.0,1.0,-1.0,0.0,350.0,45.0,30.0,30.0
2018,11,445,1.0,2,323.435,2.0,1.0,-13.5,0.0,6402.5,34.5,21.5,30.0
2018,11,452,1.0,2,217.99,4.0,1.0,-1.0,0.0,1825.0,44.0,14.0,34.0
2018,11,454,1.0,1,55.83,4.0,4.0,-9.0,0.0,950.0,55.0,20.0,22.0
2018,11,461,1.0,1,148.5,4.0,1.0,-2.0,0.0,350.0,16.0,4.0,11.0
2018,11,463,1.0,1,56.89,1.0,2.0,4.0,0.0,2600.0,50.0,10.0,30.0
2018,11,464,1.0,4,400.28999999999996,3.0,3.0,-38.5,0.0,2963.75,26.0,16.5,19.0
2018,11,466,1.0,1,52.14,4.0,1.0,-128.0,0.0,300.0,27.0,13.0,17.0
2018,11,469,1.0,3,284.87333333333333,4.0,2.0,-49.666666666666664,0.0,4666.666666666667,32.0,23.666666666666668,30.666666666666668
2018,11,471,1.0,4,161.0,1.0,4.0,-100.25,0.0,750.0,20.0,35.0,20.0
2018,11,472,1.0,1,109.82,4.0,1.0,-6.0,0.0,3700.0,32.0,22.0,46.0
2018,11,477,1.0,1,849.5,4.0,4.0,1.0,0.0,12250.0,62.0,27.0,47.0
2018,11,478,1.0,1,329.2,1.0,3.0,0.0,0.0,1110.0,19.0,11.0,18.0
2018,11,480,1.0,4,213.0,4.0,4.0,-72.5,0.0,2000.0,35.0,10.0,50.0
2018,11,482,1.0,2,28.39,4.0,1.0,0.0,0.0,100.0,16.0,18.0,16.0
2018,11,488,1.0,2,516.495,2.5,2.5,-69.5,0.0,312.5,17.5,11.5,13.5
2018,11,489,11.0,1,28.82,4.0,4.0,-7.0,0.0,1400.0,30.0,30.0,30.0
2018,11,492,1.0,3,238.15666666666667,3.0,3.0,-17.333333333333332,0.0,233.33333333333334,21.333333333333332,9.0,15.333333333333334
2018,11,496,1.0,2,42.89,4.0,1.0,-7.0,0.0,100.0,31.0,6.0,31.0
2018,11,512,1.0,1,56.89,1.0,2.0,13.0,0.0,2600.0,50.0,10.0,30.0
2018,11,513,1.0,1,13.1,4.0,4.0,-7.0,0.0,1050.0,37.0,22.0,26.0
2018,11,514,4.0,1,919.9,3.0,1.0,-20.0,0.0,250.0,16.0,15.0,16.0
2018,11,515,1.0,1,4099.99,4.0,4.0,-14.0,0.0,1250.0,19.0,17.0,22.0
2018,11,515,3.0,1,4099.99,4.0,4.0,-128.0,0.0,1225.0,19.0,17.0,22.0
2018,11,516,1.0,1,31.5,4.0,4.0,2.0,0.0,9400.0,35.0,45.0,45.0
2018,11,518,1.0,3,258.49666666666667,3.0,2.0,-21.0,0.0,1400.0,45.666666666666664,11.333333333333334,14.0
2018,11,518,11.0,1,467.0,4.0,4.0,19.0,0.0,5350.0,91.0,19.0,33.0
2018,11,520,1.0,1,649.49,4.0,1.0,-128.0,0.0,8950.0,41.0,40.0,40.0
2018,11,522,8.0,1,345.6,3.0,3.0,-128.0,0.0,350.0,16.0,14.0,11.0
2018,11,524,4.0,2,432.0,4.0,1.0,-62.0,0.0,150.0,45.0,10.0,11.0
2018,11,527,1.0,1,24.79,4.0,4.0,1.0,0.0,1900.0,35.0,45.0,35.0
2018,11,539,1.0,1,820.0,4.0,1.0,-128.0,0.0,313.0,24.0,15.0,14.0
2018,11,546,1.0,1,495.95,3.0,4.0,-19.0,0.0,4650.0,37.0,20.0,34.0
2018,11,551,44.0,1,34.0,4.0,1.0,-2.0,0.0,7225.0,16.0,103.0,25.0
2018,11,554,7.0,1,57.89,4.0,4.0,-1.0,0.0,3750.0,20.0,40.0,40.0
2018,11,555,1.0,1,9.6,1.0,4.0,-24.0,0.0,167.0,16.0,11.0,15.0
2018,11,556,1.0,1,548.35,4.0,4.0,2.0,0.0,1000.0,24.0,24.0,24.0
2018,11,564,1.0,1,55.83,4.0,1.0,-128.0,0.0,950.0,20.0,5.0,20.0
2018,11,574,1.0,1,75.25,4.0,4.0,8.0,0.0,1600.0,45.0,15.0,35.0
2018,11,577,1.0,1,132.9,4.0,4.0,-13.0,0.0,200.0,51.0,15.0,15.0
2018,11,580,1.0,1,71.25,4.0,1.0,-1.0,0.0,7150.0,35.0,35.0,35.0
2018,11,581,1.0,1,13.1,3.0,3.0,-128.0,0.0,1050.0,36.0,24.0,22.0
2018,11,590,1.0,1,144.97,1.0,3.0,-128.0,0.0,200.0,25.0,7.0,16.0
2018,11,591,1.0,1,257.6,4.0,1.0,-128.0,0.0,450.0,35.0,15.0,13.0
2018,11,602,1.0,5,185.714,3.4,3.8,-85.0,0.0,693.6,46.6,19.8,48.8
2018,11,602,11.0,2,142.14,4.0,4.0,0.0,0.0,3350.0,35.0,20.0,20.0
2018,11,604,1.0,1,1815.91,3.0,4.0,-5.0,0.0,200.0,22.0,14.0,17.0
2018,11,605,1.0,1,749.99,3.0,2.0,-28.0,0.0,11325.0,18.0,105.0,30.0
2018,11,607,30.0,1,403.9,4.0,1.0,-8.0,0.0,500.0,22.0,3.0,13.0
2018,11,609,1.0,1,159.9,4.0,4.0,-4.0,0.0,1350.0,69.0,11.0,11.0
2018,11,613,1.0,2,125.89,4.0,4.0,6.0,0.0,1372.0,28.0,12.0,26.0
2018,11,615,1.0,1,23.1,4.0,4.0,4.0,0.0,150.0,23.0,7.0,12.0
2018,11,616,20.0,1,16.89,4.0,1.0,-1.0,0.0,100.0,30.0,10.0,15.0
2018,11,629,8.0,1,13.97,2.0,2.0,10.0,0.0,584.0,16.0,11.0,13.0
