order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
t4lE4PezA7Tc,8EMcxO7AFhVP,vlLUp3U56e8x,149.08,57.11,WQpbN4bgCe8p,,2018-07-10 09:00:06,2018-07-10 09:15:08,,,1,3,1,3,1,3,0,3,-12.16551724137931,toys,59350,sao paulo,SP,1,credit_card,1,206.19,180.0,17.0,10.0,13.0,1
QwTNA0cVgwrp,Ic3iXOMk8YNd,IfkTaAAVww4a,625.6,7.52,3Z0JZcxiK3Iz,delivered,2018-07-10 09:31:47,2018-07-10 09:45:13,2018-07-12 22:18:30,2018-07-18,1,3,0,4,3,1,1,2,-19.0,toys,83840,contagem,MG,1,credit_card,1,633.12,100.0,40.0,2.0,24.0,1
QF0wuaKB0RUC,Ejcp8dzwIfYL,yGbPyLPc8PmT,2899.0,68.17,itSq5cQ5DTyS,delivered,2018-07-10 09:46:48,2018-07-10 09:55:16,2018-07-13 00:06:52,2018-07-18,1,3,3,1,0,4,0,3,-8.8,toys,56317,sao paulo,SP,1,debit_card,1,2967.17,300.0,16.0,2.0,11.0,1
UcAqFNh011N0,GjfkBrAS75q4,yGbPyLPc8PmT,106.74,68.17,kgj3hWeOc9FU,,2018-07-10 09:46:48,2018-07-10 09:55:16,,,1,3,0,4,3,1,0,3,-12.571428571428571,watches_gifts,56317,sao paulo,SP,1,debit_card,1,174.91,250.0,16.0,2.0,11.0,1
V9P1WCwKvu5Q,iO86ZFTuZiND,yGbPyLPc8PmT,131.1,68.17,8c2NOuLVjHkc,delivered,2018-07-10 09:46:48,2018-07-10 09:55:16,2018-07-13 00:06:52,2018-07-18,1,3,0,4,3,1,0,3,-6.25,watches_gifts,56317,sao paulo,SP,1,debit_card,1,199.26999999999998,200.0,16.0,2.0,11.0,1
wCJ2PJqwb8u6,uznylvUySTix,hkcqRQwoNTgQ,184.9,36.37,aFC7GIG3jhOt,,2018-07-10 10:13:03,2018-07-11 03:45:50,,,0,4,0,4,3,1,1,2,-18.63636363636364,toys,5527,belem,PA,1,wallet,1,221.27,19150.0,87.0,76.0,16.0,1
kzi6uMDKQFSL,lDC15W44Edx5,A7s2wiNKJ3HW,24.28,16.53,JJB5uELy1pYy,,2018-07-10 10:18:39,2018-07-10 20:30:59,,,1,3,0,4,3,1,2,1,0.0,home_appliances,49009,vargem grande paulista,SP,1,wallet,1,40.81,300.0,18.0,8.0,13.0,1
e7UtL9y43HaO,Ps4Mith6PxlB,BYzpmiTcWbDr,37.84,90.06,5mKswKcy5vQI,,2018-07-10 10:30:04,2018-07-10 10:45:32,,,1,3,0,4,3,1,2,1,0.0,toys,87005,curitiba,PR,1,credit_card,1,127.9,800.0,45.0,5.0,15.0,1
uoNtc9Cw00y0,unyXXeCSrRdJ,CCXtpNND4xcS,14.1,10.18,N110EZUKINgA,delivered,2018-07-10 10:33:17,2018-07-10 10:45:32,2018-07-12 21:12:49,2018-07-18,1,3,0,4,3,1,2,1,-6.0,toys,79640,paulinia,SP,1,credit_card,1,24.28,264.0,17.0,14.0,16.0,1
ZGYGg5cQyYYG,LLYwa7VvMe9u,NPzG9GmZi6FT,55.83,17.47,RWiDaGJpaXrO,,2018-07-10 10:38:05,2018-07-11 03:30:22,,,1,3,0,4,3,1,2,1,0.0,toys,6223,sao paulo,SP,1,wallet,1,73.3,400.0,23.0,20.0,20.0,1
EO27BKdYr9Ov,XTV2SrjZWvGU,cGYqbZqqQHjS,189.45,34.33,rxdJjRcQhJ6P,delivered,2018-07-10 10:42:17,2018-07-12 03:26:14,2018-08-21 21:41:52,2018-07-20,1,3,0,4,3,1,2,1,32.0,toys,93995,mogi das cruzes,SP,1,wallet,1,223.77999999999997,70.0,19.0,12.0,13.0,1
Q1C2sGmgwbuU,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,18.01,31nSkICfpMsF,,2018-07-10 10:43:20,2018-07-10 10:55:21,,,1,3,2,2,1,3,0,3,-14.78,computers_accessories,9920,montalvania,MG,1,credit_card,1,1609.21,200.0,41.0,2.0,29.0,1
xd1lnOiHATmL,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,18.01,7iCoCKyePMOt,delivered,2018-07-10 10:43:20,2018-07-10 10:55:21,2018-07-21 00:18:41,2018-08-01,1,3,2,2,1,3,0,3,-14.78,computers_accessories,9920,montalvania,MG,2,credit_card,2,1609.21,200.0,41.0,2.0,29.0,1
vMU1lipT3yUK,hZtcmR7bqtvt,yrRN2gKIgYet,820.0,133.37,ffRXOdNvjJNV,,2018-07-10 10:49:09,2018-07-10 11:05:36,,,1,3,0,4,3,1,2,1,0.0,toys,88351,sao paulo,SP,1,credit_card,1,953.37,217.0,20.0,16.0,18.0,1
4xzay216dGhs,kMBlgMbEWjj8,BxFCXjoY4962,101.75,82.19,BMdbe2PlxsgD,,2018-07-10 11:29:48,2018-07-10 11:45:32,,,1,3,0,4,3,1,2,1,-6.0,toys,37855,itarare,SP,1,credit_card,5,183.94,300.0,16.0,10.0,11.0,1
DFJtb4hzzmHX,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,qXd5XyJFHOOH,,2018-07-10 11:36:10,2018-07-12 04:06:10,,,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
VXhSPdp7Ux6b,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,ZPmUdMqJFLT5,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
uSW8GoyZBnCf,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,zLGhHkDA5ieZ,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
VL62VmIaF45K,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,rknQDQ1bsrh8,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
wg0Jz8TLZrzz,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,EknodapddoXS,,2018-07-10 11:36:10,2018-07-12 04:06:10,,,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
Dk9BLbhopMKX,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,6LgrKnRA3vIV,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
UrY1y2x0FGhS,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,z6XlkMVsAmUz,,2018-07-10 11:36:10,2018-07-12 04:06:10,,,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
PgpvMFlMIA6e,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,oMyMzOnqrBy7,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
NFSYParNbdSO,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,OWprO6nBqCJo,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
U62cw7iwech3,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71,C1YsaFRRPSeM,delivered,2018-07-10 11:36:10,2018-07-12 04:06:10,2018-07-20 15:46:36,2018-08-03,1,3,2,2,0,4,0,3,-8.041666666666666,telephony,65950,ponta grossa,PR,1,wallet,1,843.71,325.0,20.0,15.0,14.0,1
mt0RDHpW2Qr8,Lw4U68e0gJPs,UOGIrJtSldvd,45.83,70.54,2LrtflVMD3UB,delivered,2018-07-10 11:49:29,2018-07-11 03:30:13,2018-07-12 16:12:43,2018-07-18,1,3,3,1,0,4,0,3,-9.448275862068966,toys,25045,sao paulo,SP,1,wallet,1,116.37,317.0,22.0,14.0,22.0,1
ELrmGZ3E2yRT,g394eVId6zv7,ofUVXpojTbjD,116.99,31.07,ojVQ6FVcLAuJ,,2018-07-10 11:55:36,2018-07-10 12:05:30,,,1,3,0,4,3,1,0,3,-11.0,musical_instruments,7064,diadema,SP,1,credit_card,3,148.06,700.0,17.0,8.0,12.0,1
RwQO5V1JOmfJ,EmMR6ar6GKbt,l1pYW6GBnPMr,48.99,6.77,GH3UhW9jeBH5,delivered,2018-07-10 12:18:25,2018-07-10 12:30:19,2018-07-18 19:50:55,2018-08-01,1,3,3,1,0,4,0,3,-12.482758620689657,telephony,78195,santa cruz do sul,RS,1,credit_card,1,55.760000000000005,300.0,17.0,4.0,12.0,1
JH5otY34YLk6,VWfATX5vLdyv,KMUPLmVqQPcw,79.89,44.76,rmt0aLJCSb2R,delivered,2018-07-10 12:29:11,2018-07-10 12:45:39,2018-07-23 18:32:20,2018-08-14,1,3,3,1,3,1,0,3,-17.0,toys,38182,joao pessoa,PB,1,credit_card,2,124.65,475.0,20.0,11.0,19.0,1
gPOuZpDiiV5q,0TeOsTljJM6v,tjn9TXOjEGlU,285.99,87.77,zT9qYUNNSIFk,delivered,2018-07-10 12:29:38,2018-07-10 12:45:47,2018-07-12 20:51:39,2018-07-18,1,3,3,1,0,4,0,3,-11.125,toys,29708,guarulhos,SP,1,credit_card,1,373.76,100.0,17.0,10.0,15.0,1
dUbAAxRG3AcM,pGbo9AuMqras,SixfIXbZXuJK,26.84,18.67,AiLICgCuz0SD,delivered,2018-07-10 13:05:39,2018-07-10 13:30:53,2018-07-30 20:41:49,2018-08-02,1,3,0,4,3,1,1,2,-18.8,toys,3177,brasilia,DF,1,credit_card,1,45.510000000000005,2450.0,20.0,30.0,22.0,1
hjXDSbC6fEaU,4XqgPL5M0hwX,BsfQQSDwuhso,233.91,52.64,w9Ek9LdP8k2w,delivered,2018-07-10 13:20:17,2018-07-11 03:30:28,2018-07-16 10:32:01,2018-07-31,3,1,0,4,3,1,0,3,-6.5,toys,29703,sao paulo,SP,1,wallet,1,286.55,400.0,36.0,2.0,46.0,1
w9mcl3wndkmd,nXZPk6g0AKxS,XePbD5Ocm6Yk,78.73,38.18,LSOZTJS6fGTz,delivered,2018-07-10 13:29:09,2018-07-10 13:45:23,2018-07-25 18:52:06,2018-08-09,1,3,2,2,1,3,0,3,-13.727272727272728,telephony,1543,goiania,GO,1,credit_card,2,116.91,450.0,17.0,3.0,11.0,1
uYe1bMa2wabR,Ma8mLzLpQfm4,EqPcJSwcfSMn,2062.99,6.15,0KqhgY1znaIK,delivered,2018-07-10 13:30:13,2018-07-10 13:45:28,2018-07-26 18:41:32,2018-08-09,1,3,1,3,0,4,0,3,-12.0,watches_gifts,65709,quedas do iguacu,PR,1,credit_card,4,2069.14,381.0,18.0,12.0,15.0,1
f3IqL7WDNBwK,CslIKeRExDtT,tGuxm1YQHTmY,79.0,63.1,a49m0ns3hSEG,delivered,2018-07-10 13:48:30,2018-07-10 14:05:17,2018-07-25 19:54:40,2018-08-06,1,3,0,4,3,1,0,3,-12.0,toys,3936,itamira,BA,1,credit_card,3,142.1,50.0,16.0,8.0,11.0,1
nTlmQZp7lGAc,CslIKeRExDtT,tGuxm1YQHTmY,79.0,63.1,TjmxLi8IxVwh,delivered,2018-07-10 13:48:30,2018-07-10 14:05:17,2018-07-25 19:54:40,2018-08-06,1,3,0,4,3,1,0,3,-12.0,toys,3936,itamira,BA,1,credit_card,3,142.1,50.0,16.0,8.0,11.0,1
f3tULDq92g7R,ruksAzpogPAJ,yGbPyLPc8PmT,106.74,50.91,d4p6BSJ5oAJV,delivered,2018-07-10 13:59:43,2018-07-10 14:10:13,2018-07-16 18:47:35,2018-07-30,1,3,0,4,0,4,0,3,-11.2,toys,64490,antonio prado de minas,MG,1,credit_card,3,157.64999999999998,250.0,16.0,2.0,20.0,1
420TUDPjsk8w,H9VZ60Q8Fxq5,vup1HgMM3idm,824.99,20.59,UwNE6QyRdO5B,,2018-07-10 14:05:53,2018-07-10 14:15:17,,,1,3,0,4,3,1,2,1,0.0,toys,32920,sao goncalo,RJ,1,credit_card,4,845.58,10900.0,43.0,35.0,38.0,1
1wNeH2zXT3Dn,YG7qG1MQlhjp,3t74Pe6EQyNu,206.57,0.96,J54RfEnLWACg,delivered,2018-07-10 14:49:27,2018-07-10 15:06:59,2018-07-19 23:03:13,2018-07-31,1,3,0,4,0,4,0,3,-12.06896551724138,toys,32044,brasilia,DF,1,credit_card,2,207.53,200.0,18.0,3.0,20.0,1
UfpWiqts5ezT,5l8T6qI1hWJV,7JtHJ8kiNtes,167.0,11.55,N2HZRlIOcOtv,delivered,2018-07-10 14:50:59,2018-07-10 15:07:15,2018-07-12 17:55:46,2018-07-20,1,3,0,4,3,1,1,2,-20.0,telephony,1026,sao paulo,SP,1,credit_card,1,178.55,100.0,19.0,4.0,11.0,1
vP9rMQ1c1c2j,v8wYHyjJmg7e,JX4iwTS6jjJU,181.56,34.33,noFAlhYcHZEd,delivered,2018-07-10 14:51:40,2018-07-10 15:07:12,2018-07-13 14:42:38,2018-07-19,1,3,0,4,0,4,0,3,-9.424242424242424,audio,3871,sao jose dos campos,SP,1,voucher,1,215.89,167.0,16.0,4.0,11.0,1
iPDUm6TA8AbE,wEXYeIBMtNpz,7qJpsaaCZOk2,71.8,18.4,N8ARW31WY3pA,,2018-07-10 14:56:42,2018-07-10 15:10:13,,,1,3,3,1,1,3,0,3,-10.413333333333334,toys,38160,itapecerica da serra,SP,1,credit_card,2,90.19999999999999,1700.0,65.0,6.0,50.0,1
yWu3GkUxyCkS,23AspxezOBXx,mAmnfqHkVqSt,7.49,21.91,NMFEjvd48pDm,,2018-07-10 15:07:15,2018-07-12 03:26:02,,,1,3,1,3,0,4,0,3,-10.375,housewares,12053,piracicaba,SP,1,wallet,1,29.4,750.0,35.0,15.0,35.0,1
Kr9np8LXdluG,38N57ZVMqtKU,TYulxOn6POPn,128.26,60.83,3iJFTWztUpTE,delivered,2018-07-10 15:08:54,2018-07-10 15:29:55,2018-07-12 20:47:32,2018-07-18,1,3,0,4,3,1,2,1,-6.0,toys,95990,sao paulo,SP,1,credit_card,1,189.08999999999997,150.0,16.0,6.0,12.0,1
B8CrkgjJz9eC,38N57ZVMqtKU,TYulxOn6POPn,128.26,60.83,cPxUs4ND8nxf,delivered,2018-07-10 15:08:54,2018-07-10 15:29:55,2018-07-12 20:47:32,2018-07-18,1,3,0,4,3,1,2,1,-6.0,toys,95990,sao paulo,SP,2,voucher,1,189.08999999999997,150.0,16.0,6.0,12.0,1
1zorHONzpApu,cgmw5VSUANrT,5YpZRhwM0e0V,182.9,116.88,AZzfs0d772AN,delivered,2018-07-10 15:26:07,2018-07-10 15:46:34,2018-07-13 19:31:53,2018-07-18,1,3,0,4,3,1,2,1,-5.0,toys,3410,sao caetano do sul,SP,1,credit_card,1,299.78,83.0,19.0,8.0,12.0,1
haMEmEytTqoL,5QSigweVvCCV,WG2pVERAEzeW,26.85,131.19,8DJbmZejwmDt,delivered,2018-07-10 15:33:31,2018-07-10 15:46:42,2018-07-13 18:57:41,2018-07-25,1,3,0,4,0,4,0,3,-13.8125,stationery,9792,pompeu,MG,1,credit_card,2,158.04,2283.0,27.0,35.0,35.0,1
hfzZh4evG1wV,d3ILTQE9cCuM,bHmT4AGsAi4X,517.65,59.66,UDyoUzTItUU4,delivered,2018-07-10 16:00:51,2018-07-10 16:10:18,2018-07-16 10:39:54,2018-07-26,1,3,0,4,3,1,2,1,-5.0,toys,88350,passo fundo,RS,2,debit_card,1,577.31,18100.0,45.0,65.0,40.0,1
2vnPgyoVhx1T,R5rAiyfAYcub,k1R7V9GBmI8y,780.0,22.52,djT1wVOrJNtn,delivered,2018-07-10 16:31:45,2018-07-10 20:31:23,2018-07-16 15:52:30,2018-07-26,1,3,3,1,0,4,0,3,-15.55,toys,5584,marilia,SP,1,credit_card,4,802.52,308.0,16.0,11.0,12.0,1
gtgA2AnzCZxd,IJJL2iT7InlD,m6IJZtqbZBZn,389.89,49.05,r6uuOBVG2UUd,,2018-07-10 16:34:43,2018-07-10 17:31:59,,,1,3,1,3,1,3,0,3,-11.85,toys,48480,sao paulo,SP,1,debit_card,1,438.94,450.0,16.0,4.0,20.0,1
BFYs6ZDPtdez,escgbub8c57V,I4ffj2osK42R,59.21,72.67,2DOIwrH3fmNA,,2018-07-10 16:34:55,2018-07-13 10:31:22,,,3,1,0,4,3,1,0,3,-10.25,toys,4531,curitiba,PR,1,credit_card,1,131.88,175.0,18.0,12.0,17.0,1
XM1RaohsGeZ2,hyJld9GGX3iE,1Yy6Z1b3bzM0,155.4,21.19,fjuRnOQFezkv,delivered,2018-07-10 16:55:08,2018-07-10 17:30:10,2018-07-23 22:57:31,2018-07-25,1,3,0,4,3,1,0,3,-11.6,computers_accessories,36880,diadema,SP,1,wallet,1,176.59,250.0,17.0,10.0,13.0,1
P8mcRst7DOtF,G71UOTttMgX2,SpDwPR4AwFjB,167.5,2.32,e6C3iauSZ09m,,2018-07-10 17:16:33,2018-07-11 09:30:27,,,1,3,0,4,3,1,2,1,0.0,toys,5847,brasilia,DF,1,credit_card,10,169.82,30000.0,80.0,75.0,36.0,1
QqRgmGiBeqew,GUsDxl4F2LCT,hW0hOWn1bvpH,18.04,81.01,yK2BEp7JJlKj,delivered,2018-07-10 18:01:12,2018-07-10 20:30:50,2018-07-20 20:06:28,2018-08-03,1,3,3,1,3,1,0,3,-10.714285714285714,toys,71931,sao paulo,SP,1,credit_card,3,99.05000000000001,500.0,24.0,10.0,14.0,1
rXhUQ3VOt1ro,TTX7CJr15NLc,kku6xzBYlORI,365.0,17.66,zONoiywYjecW,delivered,2018-07-10 19:51:58,2018-07-10 20:07:34,2018-07-20 20:11:44,2018-07-30,1,3,0,4,3,1,0,3,-8.5,costruction_tools_garden,62190,niteroi,RJ,1,credit_card,1,382.66,200.0,16.0,3.0,12.0,1
NZWsuXsJ6in5,RzeqSEMQ5lZX,kku6xzBYlORI,365.0,17.66,7W3QIImQ89Tu,delivered,2018-07-10 19:51:58,2018-07-10 20:07:34,2018-07-20 20:11:44,2018-07-30,1,3,0,4,3,1,0,3,-11.0,costruction_tools_garden,62190,niteroi,RJ,1,credit_card,1,382.66,200.0,16.0,3.0,12.0,1
yTypGEhHSX3l,PwP6Nxf4ubzt,kku6xzBYlORI,365.0,17.66,wITIx883h7nZ,delivered,2018-07-10 19:51:58,2018-07-10 20:07:34,2018-07-20 20:11:44,2018-07-30,1,3,0,4,3,1,0,3,-13.0,toys,62190,niteroi,RJ,1,credit_card,1,382.66,200.0,16.0,3.0,12.0,1
S7LwUkw7AluQ,EA6ZmPCrbZRQ,5FvGdji6skxT,820.0,8.29,s2Oc87F4bjWG,delivered,2018-07-10 20:06:29,2018-07-11 20:06:07,2018-07-24 17:32:40,2018-08-07,1,3,1,3,1,3,0,3,-13.375,toys,5650,gongogi,BA,1,credit_card,5,828.29,250.0,17.0,7.0,13.0,1
ldSrcECoQpqr,iW8It1OXALMT,UOGIrJtSldvd,223.87,12.02,snroct9fTvmv,delivered,2018-07-10 20:13:19,2018-07-10 20:25:54,2018-07-12 15:47:29,2018-07-18,3,1,0,4,3,1,0,3,-7.5,toys,74916,sao paulo,SP,1,credit_card,4,235.89000000000001,750.0,19.0,7.0,14.0,1
vhRyAcSryt9S,J0tUAHt1CNVI,KlMpKVvl8Vgq,199.97,3.4,Bz9gABXSW4G5,,2018-07-10 21:00:45,2018-07-10 21:15:16,,,3,1,0,4,3,1,2,1,-5.0,toys,4221,sao paulo,SP,1,credit_card,1,203.37,9850.0,29.0,66.0,29.0,1
KLkaw2LF6iKO,8Nt7eeXRJM7K,k1R7V9GBmI8y,41.95,55.33,TxpLXy3sZSRN,shipped,2018-07-10 21:19:18,2018-07-10 21:35:18,,2018-08-10,3,1,0,4,3,1,2,1,0.0,agro_industry_and_commerce,55038,paulino neves,MA,1,credit_card,6,97.28,250.0,18.0,8.0,12.0,1
3vxovmpH93aW,Ma8mLzLpQfm4,EqPcJSwcfSMn,2062.99,23.17,01yExsOVxdY9,,2018-07-10 22:18:36,2018-07-10 22:30:15,,,3,1,1,3,0,4,0,3,-12.0,watches_gifts,96835,campo grande,MS,1,credit_card,5,2086.16,381.0,18.0,12.0,15.0,1
IoNcL9ZDz8Y8,82DpsHGTLkGB,EqPcJSwcfSMn,162.7,82.01,oNzZOd1d4hNk,delivered,2018-07-10 22:18:36,2018-07-10 22:30:15,2018-08-01 21:58:43,2018-08-10,3,1,1,3,1,3,0,3,-8.98876404494382,toys,96835,campo grande,MS,1,credit_card,5,244.70999999999998,444.0,20.0,14.0,16.0,1
FFYBk6T2dxww,e3lz5eU8UHJd,DhnYfWO3PJ5F,194.87,98.34,NmKlTlvIcnQs,,2018-07-10 22:34:38,2018-07-12 03:06:13,,,1,3,0,4,0,4,0,3,-18.2,toys,14169,araruna,PR,1,wallet,1,293.21000000000004,5575.0,60.0,22.0,47.0,1
2ZqcphZCYF6e,VyvqSoUrvQ46,EqPcJSwcfSMn,142.14,68.69,1zq17hklDihq,,2018-07-10 23:46:28,2018-07-12 03:26:16,,,1,3,1,3,1,3,0,3,-11.789473684210526,toys,93995,mogi das cruzes,SP,1,wallet,1,210.82999999999998,363.0,18.0,13.0,13.0,1
KRhK9qxcinxs,2Sht5Ify9u5z,mFvZj7UmZKhl,146.3,39.91,gn5ZXlSAJ3hf,,2018-07-10 23:57:20,2018-07-11 00:10:13,,,1,3,2,2,1,3,0,3,-11.431372549019608,toys,89669,salvador,BA,1,credit_card,4,186.21,541.0,19.0,12.0,16.0,1
3o9IezbDNSwY,ScFUWpyXQ3MK,8LI433LuGPcs,669.9,7.91,H8e575WBAHfs,delivered,2018-07-11 00:17:44,2018-07-11 00:25:52,2018-07-13 17:08:41,2018-07-26,1,3,0,4,3,1,0,3,-12.75,toys,4567,itanhaem,SP,1,credit_card,5,677.81,6038.0,49.0,19.0,44.0,1
vUJ2ZIGatvly,XDe8PqiTuZcg,RurnXCJX0idB,223.87,19.45,cnJBrwbQq23j,,2018-07-11 00:47:20,2018-07-11 00:55:22,,,1,3,0,4,3,1,2,1,0.0,toys,70765,urbano santos,MA,1,credit_card,2,243.32,250.0,16.0,6.0,11.0,1
8iL6wIHBWuUu,XDe8PqiTuZcg,RurnXCJX0idB,223.87,19.45,nh2FX0EZEmVo,,2018-07-11 00:47:20,2018-07-11 00:55:22,,,1,3,0,4,3,1,2,1,0.0,toys,70765,urbano santos,MA,1,credit_card,2,243.32,250.0,16.0,6.0,11.0,1
5DwSew8BOO7x,Vj66uNwwNNw3,mFvZj7UmZKhl,38.9,133.15,U1zRPjIFjwpC,,2018-07-11 01:12:39,2018-07-11 01:25:47,,,1,3,0,4,3,1,1,2,-18.5,telephony,15320,uberlandia,MG,1,credit_card,1,172.05,125.0,17.0,10.0,14.0,1
p1mkjV40d2Gu,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,6.46,tyUAP9Aj8p8A,delivered,2018-07-11 01:56:33,2018-07-11 02:10:08,2018-07-13 01:27:40,2018-07-19,1,3,0,4,0,4,0,3,-11.24,toys,38405,osasco,SP,1,credit_card,5,119.94999999999999,350.0,16.0,2.0,20.0,1
8a9Ht42ke4hn,bmkUZT17QunN,A7s2wiNKJ3HW,61.45,47.5,O9jLamrCtG7C,delivered,2018-07-11 07:33:55,2018-07-11 07:45:58,2018-07-26 16:16:46,2018-07-30,1,3,0,4,3,1,0,3,-8.0,toys,3043,vila velha,ES,1,debit_card,1,108.95,15225.0,31.0,14.0,22.0,1
MfQglT0SU6B5,bf5tfNjcgzR7,IfkTaAAVww4a,38.48,13.17,jvTUM913cWLx,,2018-07-11 08:13:31,2018-07-11 09:26:06,,,1,3,0,4,3,1,2,1,0.0,toys,18560,caratinga,MG,1,credit_card,1,51.65,100.0,40.0,2.0,24.0,1
3QCZxRrdLs2V,XCwlDbn6Sc02,OnC6iPAbNc8Z,72.4,46.44,3yIoaD6bdSVd,delivered,2018-07-11 08:17:08,2018-07-11 08:30:08,2018-07-31 15:27:56,2018-08-08,0,4,0,4,3,1,0,3,-12.11111111111111,toys,60355,carajas,PA,1,credit_card,2,118.84,175.0,25.0,3.0,19.0,1
9rr54A4CZAy5,VyvqSoUrvQ46,EqPcJSwcfSMn,142.14,104.0,rC2XHnCTisvs,,2018-07-11 08:56:54,2018-07-11 09:10:10,,,1,3,1,3,1,3,0,3,-11.789473684210526,toys,6045,serra,ES,1,credit_card,8,246.14,363.0,18.0,13.0,13.0,1
PF1ncoGiMArA,VyvqSoUrvQ46,EqPcJSwcfSMn,142.14,104.0,Sjv0pTDt2Sh6,delivered,2018-07-11 08:56:54,2018-07-11 09:10:10,2018-07-27 13:16:38,2018-08-06,1,3,1,3,1,3,0,3,-11.789473684210526,toys,6045,serra,ES,1,credit_card,8,246.14,363.0,18.0,13.0,13.0,1
0xYma9PrKoWk,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,116.88,ahtdhGk0aWoJ,delivered,2018-07-11 09:02:55,2018-07-11 09:15:20,2018-07-12 20:32:20,2018-07-19,1,3,1,3,1,3,0,3,-11.15686274509804,auto,86036,sao paulo,SP,1,credit_card,1,536.78,50.0,17.0,10.0,15.0,1
HQf56tE2eUy7,Y9RZLlJmz7ht,8rHUnSQeQcMj,63.5,89.34,UCX8pLqB5eET,delivered,2018-07-11 09:20:53,2018-07-13 03:04:22,2018-07-23 19:09:13,2018-08-13,1,3,1,3,0,4,0,3,-10.795454545454543,toys,50070,cordeiropolis,SP,1,wallet,1,152.84,125.0,16.0,12.0,12.0,1
NLkk0vtzKiW9,n4d5M2lWrgvW,nThsSwpZKfjz,259.91,48.58,dFfxdAQEDTjk,canceled,2018-07-11 09:55:49,2018-07-11 10:06:23,,2018-07-25,1,3,0,4,3,1,2,1,-6.0,toys,29490,rio grande,RS,1,credit_card,6,308.49,900.0,35.0,15.0,24.0,1
dftjuJGsqgh1,qICpdmVR3TuN,vjJ7Vc2lwVIM,291.5,4.05,R6CPfoGbWviZ,delivered,2018-07-11 10:10:01,2018-07-11 10:26:31,2018-07-27 16:51:14,2018-07-30,1,3,0,4,3,1,0,3,-10.25,computers,4317,teresina,PI,1,credit_card,5,295.55,14150.0,52.0,27.0,52.0,1
