product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
vcwG9M8D6LL2,toys,2300.0,40.0,8.0,40.0
6Y2j9RT9SY1W,toys,225.0,19.0,12.0,15.0
nXZPk6g0AKxS,telephony,450.0,17.0,3.0,11.0
YTrwhmC9Bom0,toys,415.0,29.0,18.0,22.0
RmITi75QP8CT,toys,1200.0,16.0,49.0,32.0
nK1KgRA4x7Su,toys,500.0,36.0,10.0,22.0
KVWfcApWMsPn,toys,725.0,25.0,8.0,24.0
ezFgSgFLGzVz,telephony,300.0,17.0,4.0,12.0
XbE8ih1rKfEl,toys,28750.0,40.0,62.0,22.0
dn3NNzacaEsw,toys,250.0,23.0,16.0,16.0
ZXJfLVgHRvL4,toys,50.0,19.0,5.0,11.0
gcJHHAxSCrrX,toys,4550.0,55.0,10.0,35.0
ytQJ68MDnYeH,telephony,133.0,18.0,5.0,13.0
q7Ar5fCLTU3a,toys,500.0,17.0,11.0,11.0
QCAiaLSyGTa2,toys,375.0,29.0,14.0,20.0
b73bpEzJgugQ,toys,275.0,18.0,4.0,12.0
PJUa7vn6UiJw,toys,350.0,16.0,16.0,16.0
tGwhBepPZ45x,toys,1700.0,16.0,32.0,34.0
irsoRgxBlMQk,baby,1400.0,40.0,30.0,30.0
PeAgPPv8Vyis,toys,150.0,16.0,5.0,11.0
Kqgfn2UCqWA7,toys,10225.0,19.0,11.0,11.0
bmkUZT17QunN,toys,15225.0,31.0,14.0,22.0
Q0Hpbrvf3ybm,toys,300.0,16.0,3.0,11.0
Amo5hpDtPLHr,toys,292.0,17.0,8.0,12.0
knZmXk7wzXxJ,toys,750.0,18.0,30.0,11.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
BLDFhuxk0p1D,toys,920.0,28.0,29.0,33.0
o3bZCzEpjfFl,toys,600.0,23.0,25.0,20.0
y7dHNMTJXu2R,toys,346.0,18.0,10.0,13.0
0XyYmaoLSH4j,computers_accessories,180.0,16.0,9.0,16.0
KGk0po8NO3MF,computers_accessories,484.0,18.0,11.0,15.0
LqNug3U6tUf0,toys,1310.0,60.0,12.0,24.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
aJHKnGgHIaTy,musical_instruments,300.0,30.0,7.0,30.0
hCfGNkgPhzke,computers_accessories,475.0,19.0,5.0,15.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
m6CdWPBtgaGK,toys,200.0,19.0,4.0,11.0
ub4TPAuQAGDb,toys,1285.0,46.0,10.0,30.0
k3lIglg00yyz,toys,400.0,20.0,15.0,15.0
5p34yHlx2OtC,toys,800.0,42.0,8.0,26.0
w1vIpoEYJCU4,toys,300.0,25.0,15.0,25.0
65KgTVVI1VFl,electronics,200.0,20.0,20.0,20.0
XEKbCXtyela2,toys,650.0,18.0,8.0,15.0
Wj3TSSbbXlHl,toys,150.0,24.0,12.0,13.0
kC86sKljCh5I,electronics,113.0,16.0,10.0,12.0
rKXoWNJxVSE7,toys,6050.0,20.0,20.0,20.0
4VIws8ixtz0J,toys,200.0,25.0,7.0,16.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
Vlwbq9gogFcl,toys,325.0,27.0,8.0,14.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
1Cvjau130V63,toys,300.0,16.0,16.0,20.0
pmQFBLygQ1oH,toys,100.0,16.0,11.0,12.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
jv2s0Ut6lhXZ,health_beauty,2550.0,38.0,42.0,25.0
y9y6dBHUqHig,computers_accessories,1583.0,18.0,15.0,12.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
EYOIOI24FXE2,toys,250.0,19.0,11.0,14.0
WYjpvL9plccV,toys,10200.0,42.0,38.0,41.0
NS4MdfJWXOC3,furniture_decor,600.0,100.0,15.0,15.0
b1j5e3u6rAAN,toys,300.0,16.0,2.0,11.0
BjwiwLZDQMuY,telephony,175.0,17.0,3.0,12.0
cjdCxdcF3Kmg,toys,2933.0,39.0,27.0,33.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
IM4d4jupq1ZK,small_appliances,350.0,20.0,20.0,20.0
b0wvd0Yb54qY,toys,343.0,19.0,13.0,15.0
XwuKGHuRY8aY,perfumery,200.0,21.0,16.0,17.0
BrZzLj0E8Rv1,toys,611.0,17.0,14.0,16.0
LqemLFXtsUMx,toys,250.0,20.0,20.0,20.0
MpW00ZWvqTCK,toys,600.0,20.0,30.0,20.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
ZxctNazmv6og,toys,200.0,22.0,6.0,16.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
eKz0Cvq5kBgw,toys,330.0,20.0,15.0,16.0
EBljG4MuvRn1,toys,4550.0,40.0,10.0,40.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
VNrfn0PYs3HD,toys,100.0,17.0,5.0,14.0
ngfMyHwA26Mq,toys,1100.0,23.0,12.0,17.0
oX8dgtFlR8Vj,toys,1750.0,30.0,30.0,30.0
Wj3TSSbbXlHl,toys,150.0,24.0,12.0,13.0
dtO9EYrkTRkR,toys,1400.0,48.0,10.0,33.0
hGKuesxtqCmW,,150.0,20.0,3.0,13.0
Snyjtl0sEjnD,toys,750.0,25.0,15.0,35.0
b0C78k7q34L1,toys,200.0,16.0,2.0,20.0
gk7PRar1zN92,toys,1600.0,40.0,15.0,25.0
ojhEIMFfhe8W,toys,7900.0,79.0,3.0,63.0
C4MNIZebz8wg,toys,1582.0,31.0,31.0,35.0
v9Eij7zdC4hi,toys,3000.0,37.0,20.0,43.0
YhrIgK6wqPvT,pet_shop,682.0,25.0,35.0,27.0
MRDjBudiOHg0,market_place,200.0,46.0,4.0,11.0
h1TKi31ccmzD,toys,833.0,60.0,8.0,49.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
YG7qG1MQlhjp,toys,200.0,18.0,3.0,20.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
d6f8CERabPBQ,toys,1200.0,22.0,13.0,16.0
Kcqn7MC2IG3l,toys,225.0,17.0,14.0,13.0
nYbRx11wnEto,toys,800.0,20.0,26.0,12.0
GkFlhyB97eqI,toys,177.0,20.0,20.0,20.0
h2L3kgHs7Aaa,toys,700.0,32.0,15.0,21.0
Ic3iXOMk8YNd,toys,100.0,40.0,2.0,24.0
pCEk4VZRsaEo,toys,16050.0,70.0,102.0,12.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
mtPOWfG2Gd6v,toys,21700.0,105.0,20.0,30.0
4ReiN3Mb0zwX,toys,400.0,16.0,5.0,33.0
qrmoXZVxVFEc,small_appliances,14600.0,35.0,30.0,34.0
YQQjMcNeMwdE,sports_leisure,100.0,16.0,10.0,11.0
HcvOassQq76f,toys,292.0,18.0,10.0,15.0
F7HHIMSQE1MU,toys,400.0,20.0,10.0,20.0
diXfR20Ry7N3,computers_accessories,200.0,20.0,15.0,15.0
fYeol44GlfQe,housewares,1000.0,30.0,12.0,30.0
9YMhDcOQgh0h,toys,1925.0,40.0,35.0,19.0
HN89RThNMnXl,toys,1100.0,20.0,16.0,20.0
XbE8ih1rKfEl,toys,28750.0,40.0,62.0,22.0
221SFXjACWJz,toys,550.0,20.0,20.0,20.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
DYivWv11skRz,telephony,350.0,16.0,6.0,11.0
jqQYTA8In89E,toys,100.0,16.0,6.0,11.0
bbeo9NBnrCrH,toys,225.0,18.0,4.0,12.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
umI9DwSeHGdz,telephony,100.0,16.0,2.0,15.0
7pKhCZaNuay9,toys,100.0,20.0,20.0,20.0
BnVoVuL4N3of,toys,250.0,16.0,4.0,12.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0
DT3crpR4MvP8,auto,50.0,18.0,10.0,16.0
7ygwvbCJFuPx,toys,1200.0,40.0,22.0,30.0
AlyxmtwVNt5Y,construction_tools_construction,333.0,25.0,11.0,19.0
TNKvpHP2wbFR,toys,200.0,17.0,7.0,17.0
irsoRgxBlMQk,baby,1400.0,40.0,30.0,30.0
1LoGNpatQYCz,perfumery,400.0,18.0,11.0,11.0
LUrlhAVErTBC,telephony,350.0,17.0,4.0,12.0
mq6umwOXZx8J,housewares,800.0,39.0,6.0,28.0
wGjanpXDYnJE,toys,350.0,30.0,20.0,20.0
23AspxezOBXx,housewares,750.0,35.0,15.0,35.0
ZPFXHjrX3b8r,toys,1800.0,66.0,7.0,38.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
yGzDMdLDUyA9,toys,1450.0,30.0,35.0,30.0
aZ1aneUqyncU,toys,125.0,19.0,5.0,11.0
SRMiiPZSmENF,toys,275.0,40.0,48.0,38.0
wOYwUQP6Ucf5,party_supplies,1300.0,70.0,11.0,11.0
QR9eVEmvd74M,toys,900.0,17.0,5.0,17.0
TY2pgwfFRgSQ,toys,300.0,30.0,7.0,20.0
KNu6wFpqCyIK,toys,1500.0,45.0,10.0,35.0
Wi0gtWXV3WgV,toys,250.0,16.0,16.0,11.0
nTLCS7keuItw,toys,750.0,16.0,16.0,15.0
Cjq4di8arIUK,toys,200.0,16.0,16.0,16.0
wEXYeIBMtNpz,toys,1700.0,65.0,6.0,50.0
jrOrZ1o4LV94,toys,138.0,16.0,13.0,14.0
8kUYWjdaVCxf,toys,250.0,41.0,2.0,29.0
LCYomi3ZR4m0,books_technical,950.0,29.0,3.0,21.0
eUsLKGsE42Ck,toys,1633.0,17.0,17.0,18.0
5yZwq0DOJIXy,office_furniture,20500.0,58.0,28.0,58.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0
rh3hTuTYDCmn,toys,300.0,18.0,9.0,14.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
GB33UokfHxLv,toys,100.0,16.0,16.0,16.0
17Z2JG99syEg,toys,250.0,23.0,8.0,19.0
Baili4Bf5wly,toys,600.0,26.0,6.0,18.0
4eFJ1oV09aPQ,stationery,1900.0,49.0,12.0,36.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
RL7OKDCyY23o,toys,350.0,16.0,5.0,20.0
iXx5isihu6CK,toys,250.0,32.0,3.0,24.0
LUrlhAVErTBC,telephony,350.0,17.0,4.0,12.0
J1nt12X3KP6b,toys,1250.0,22.0,5.0,22.0
nXZPk6g0AKxS,telephony,450.0,17.0,3.0,11.0
DozNQb0ybeHX,electronics,1850.0,56.0,12.0,39.0
hfEa3c65LTA2,toys,5950.0,20.0,20.0,20.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
eLt6OcrXzyhK,toys,375.0,31.0,12.0,23.0
xAU5QJnI3NSi,toys,400.0,18.0,11.0,20.0
MoNHZRbyD4cE,toys,200.0,20.0,15.0,15.0
nVUUdBlcboP1,toys,500.0,33.0,6.0,22.0
jeYvQlPE1ubY,toys,1000.0,20.0,30.0,20.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
tlQdU5SA5dlG,books_general_interest,400.0,33.0,6.0,22.0
qckvlxv3RRPb,construction_tools_construction,400.0,27.0,5.0,16.0
dj0JydweuZ8c,toys,225.0,17.0,6.0,13.0
3XLKFJwq289w,toys,750.0,30.0,17.0,30.0
5SdTaEq1hlQh,consoles_games,706.0,32.0,8.0,38.0
eexTOkQMqdmO,toys,100.0,20.0,20.0,20.0
6lsIKONjvlrc,toys,575.0,16.0,18.0,12.0
KXYxtZd3QWs1,baby,600.0,70.0,11.0,11.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
qUtO96OOM02h,small_appliances,2900.0,16.0,34.0,32.0
7RYieb3htbjj,toys,300.0,16.0,16.0,16.0
wAqpjobOTLMo,construction_tools_construction,1200.0,16.0,11.0,11.0
Rz2wUxfmSde1,toys,650.0,25.0,11.0,15.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
ODjLJ2sHDqZ8,toys,350.0,17.0,12.0,12.0
POcHuuJyRlQP,toys,235.0,19.0,14.0,17.0
VBy6T8nuWyMy,auto,50.0,17.0,10.0,15.0
nps3fwSh233Q,toys,600.0,22.0,12.0,12.0
FMn5DwXxTpz2,computers_accessories,450.0,37.0,4.0,12.0
rzLneTyAjkOh,auto,800.0,16.0,16.0,11.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0
SHB6g9Ps7IQN,toys,900.0,23.0,7.0,16.0
4LF5aQL6MPqp,toys,200.0,16.0,12.0,11.0
P0qDDSpmwAFg,toys,1600.0,25.0,6.0,18.0
xjj1cn3j4p3B,toys,163.0,17.0,11.0,13.0
lTvhzQRh1kwJ,toys,250.0,16.0,2.0,11.0
w1vIpoEYJCU4,toys,300.0,25.0,15.0,25.0
K9inDFpRP1Y5,toys,588.0,19.0,14.0,17.0
3ipfyJQWx3eU,toys,300.0,25.0,5.0,30.0
221SFXjACWJz,toys,550.0,20.0,20.0,20.0
ICb4opztefdl,toys,1250.0,49.0,10.0,34.0
z4nIm2ZnFBjC,toys,463.0,23.0,18.0,16.0
8ZQs057Gyifd,toys,400.0,17.0,7.0,13.0
9q5PV7iAE6yI,toys,200.0,16.0,8.0,11.0
m4T0EVjCgjDz,toys,400.0,20.0,30.0,20.0
q0VJIu2kq21t,toys,1800.0,25.0,25.0,25.0
3UedjDQvCX5K,toys,813.0,32.0,16.0,16.0
JHNFHI1OMh0H,electronics,150.0,18.0,12.0,15.0
nXfjhx6KKPdG,home_appliances_2,14400.0,55.0,15.0,36.0
tVsyIsHtuPXB,telephony,150.0,19.0,4.0,11.0
1Ak6cbTO5BZF,party_supplies,1550.0,23.0,17.0,18.0
COySv0ts9Ojd,toys,2800.0,40.0,15.0,40.0
T13mhFSpsePI,stationery,1900.0,40.0,10.0,30.0
6wMcskdtR509,sports_leisure,461.0,18.0,10.0,14.0
Qsi6GtmEUMDz,toys,600.0,16.0,16.0,16.0
PSS14qFZXi59,toys,300.0,16.0,4.0,20.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
h2L3kgHs7Aaa,toys,700.0,32.0,15.0,21.0
lJ5QXXw9k2Iq,toys,425.0,19.0,13.0,16.0
MREvkZTQx7Cd,toys,1200.0,16.0,30.0,16.0
QQh3add5yA42,toys,250.0,25.0,7.0,14.0
a7rwsWtNSS8T,toys,458.0,18.0,11.0,14.0
wMuapdHXhuhT,toys,633.0,26.0,9.0,22.0
V9LxYy8n1ROx,toys,1900.0,20.0,10.0,11.0
zG3aEye7l2X0,toys,300.0,16.0,16.0,16.0
s5MkKWcRkCLi,toys,100.0,19.0,3.0,11.0
77YHWauoWSee,toys,850.0,20.0,44.0,39.0
b0Q1ZbKwgdbT,toys,4050.0,17.0,11.0,13.0
sRYP0xel4fIQ,toys,350.0,16.0,16.0,16.0
10CdCi3zYLWu,toys,150.0,17.0,13.0,13.0
HZCv4KjjiYJt,toys,250.0,42.0,2.0,30.0
D7OeHeIrEHpw,toys,350.0,18.0,9.0,14.0
q51RMQMO5odW,electronics,200.0,30.0,10.0,20.0
U2H8y16huJIi,toys,2450.0,55.0,21.0,30.0
8vyJ261SSHlu,baby,50.0,16.0,2.0,11.0
5l8T6qI1hWJV,telephony,100.0,19.0,4.0,11.0
xAU5QJnI3NSi,toys,400.0,18.0,11.0,20.0
XGtPb2KqluuP,toys,500.0,23.0,16.0,18.0
uedIMiur1ioD,electronics,700.0,21.0,8.0,18.0
lTvhzQRh1kwJ,toys,250.0,16.0,2.0,11.0
OfYbf6ptQ7S0,toys,11600.0,65.0,19.0,47.0
tz3e5KHOtJAW,toys,3600.0,36.0,10.0,23.0
A4v1XbiYTJJg,musical_instruments,200.0,38.0,5.0,11.0
PlNU0zDJAyt7,toys,600.0,38.0,16.0,25.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
eKz0Cvq5kBgw,toys,330.0,20.0,15.0,16.0
D7OeHeIrEHpw,toys,350.0,18.0,9.0,14.0
S0BLgz7RGWy2,toys,175.0,16.0,10.0,16.0
3KuLbYV9hKcv,toys,167.0,24.0,14.0,11.0
LyY4K2Gdiln2,toys,588.0,24.0,13.0,31.0
aVhYRsWIhcFH,toys,1800.0,105.0,8.0,35.0
yqf1nocMT2Mp,toys,1300.0,30.0,16.0,20.0
wawuaWg2mH11,toys,300.0,30.0,20.0,20.0
fAsQPfBoDfyl,toys,100.0,21.0,8.0,14.0
DXG0TFaZjGHO,toys,200.0,16.0,7.0,11.0
O5Gpcm92fuQ4,toys,1000.0,40.0,20.0,20.0
hfN11MP5tCjY,toys,7650.0,40.0,25.0,40.0
l2k1XPbM32KE,computers_accessories,3475.0,54.0,13.0,48.0
llrj3TdOkiZY,toys,2250.0,20.0,20.0,20.0
hoFRvSkFE7Xv,home_appliances,950.0,25.0,11.0,15.0
wBom12VYMj3F,toys,1500.0,105.0,5.0,30.0
WgBgXcIsrsm0,toys,18050.0,75.0,20.0,50.0
cUbrEiJUnIY1,toys,2300.0,30.0,24.0,30.0
mZNk30AfhBbo,toys,1000.0,20.0,30.0,20.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
a7GwjDDa4Qa0,toys,200.0,16.0,16.0,16.0
TTvQ9QK7u3rX,housewares,350.0,30.0,5.0,25.0
nt1YvFeYtcqO,electronics,385.0,20.0,8.0,18.0
aBUurXLpLIgM,toys,300.0,20.0,15.0,20.0
RGGyy4rAJqpo,toys,600.0,25.0,12.0,18.0
fNUxF7mSf2hu,toys,100.0,19.0,3.0,11.0
8EMcxO7AFhVP,toys,180.0,17.0,10.0,13.0
Nfh2FETPQOV8,toys,5000.0,45.0,27.0,36.0
CxXqILDjt7qm,toys,300.0,17.0,4.0,12.0
AX3f3Vntva8G,toys,400.0,16.0,7.0,11.0
90K0C1fIyQUf,toys,491.0,19.0,12.0,16.0
ekuNdtbHOGmA,home_appliances_2,8100.0,64.0,23.0,35.0
QqRt9fpBjLde,toys,200.0,16.0,7.0,11.0
KFgGA1aQBBoV,toys,125.0,17.0,3.0,12.0
pxkjOhlmENu8,toys,250.0,16.0,2.0,11.0
wMyDTyU58Cui,toys,300.0,17.0,16.0,12.0
ygiUeDRcViJK,toys,300.0,16.0,7.0,11.0
3ZoFoJmand6O,toys,700.0,45.0,8.0,40.0
071tg1KoPuDZ,housewares,240.0,28.0,11.0,17.0
P5UFZpVwnijk,watches_gifts,400.0,24.0,8.0,12.0
F8UivhMwpgjJ,toys,150.0,20.0,3.0,18.0
6lsIKONjvlrc,toys,575.0,16.0,18.0,12.0
htiVXvUsfePP,toys,900.0,35.0,10.0,22.0
uQua2k7yNqu2,toys,450.0,20.0,10.0,15.0
odgrVS8Yq2fd,toys,2950.0,20.0,20.0,20.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
RSt8pkZU7ppk,toys,2000.0,16.0,56.0,11.0
p1xBWA7nYOK1,toys,250.0,16.0,2.0,11.0
eKz0Cvq5kBgw,toys,330.0,20.0,15.0,16.0
JCxGpOkcBkQV,toys,900.0,25.0,10.0,11.0
QFTWw9VD2QzH,tablets_printing_image,300.0,26.0,3.0,26.0
7X5kHmZdOxLV,garden_tools,25000.0,40.0,40.0,40.0
DWI07vcxaNPj,toys,3100.0,45.0,28.0,26.0
I9VSFFdB9y8u,toys,200.0,16.0,32.0,11.0
BQCanxYKsEKG,toys,1500.0,40.0,20.0,20.0
Rqi6IUbSOLT9,toys,1225.0,27.0,35.0,15.0
JUZSyxq6s6nI,toys,400.0,20.0,12.0,15.0
nLQAuaHHCGPM,toys,800.0,50.0,12.0,31.0
G8mqZoLt77A9,toys,100.0,16.0,16.0,16.0
irsoRgxBlMQk,baby,1400.0,40.0,30.0,30.0
ioNMbrV1Btak,telephony,150.0,19.0,4.0,11.0
8ZQs057Gyifd,toys,400.0,17.0,7.0,13.0
bmxuFbair4Vg,toys,150.0,20.0,20.0,20.0
y7dHNMTJXu2R,toys,346.0,18.0,10.0,13.0
5QSigweVvCCV,stationery,2283.0,27.0,35.0,35.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
ZUgY6Jp7dYV1,toys,1600.0,20.0,15.0,20.0
COySv0ts9Ojd,toys,2800.0,40.0,15.0,40.0
hvUXlgN8Qd0h,toys,400.0,30.0,10.0,20.0
Bma2PVU1tDT2,toys,1025.0,27.0,13.0,19.0
n3OI7HZhXTf7,toys,950.0,35.0,25.0,20.0
COySv0ts9Ojd,toys,2800.0,40.0,15.0,40.0
wOXCQyEa84Wo,toys,200.0,16.0,16.0,13.0
wMzn9pb9lo5k,toys,300.0,59.0,8.0,36.0
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
ATu1RgIDA0rM,telephony,300.0,17.0,4.0,12.0
pP0Ad904OQi8,computers_accessories,200.0,41.0,2.0,29.0
hfEa3c65LTA2,toys,5950.0,20.0,20.0,20.0
YGmBOT1Elsr4,telephony,100.0,16.0,11.0,9.0
bV8NotfF226T,toys,850.0,36.0,21.0,21.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0
P6qva4mwsiGb,toys,433.0,22.0,24.0,19.0
MwbwADGcRFed,toys,350.0,30.0,5.0,30.0
krYOB8SF3dnu,toys,150.0,16.0,2.0,11.0
Uzm54ZBKr1lw,toys,250.0,25.0,9.0,20.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
0TeOsTljJM6v,toys,100.0,17.0,10.0,15.0
hoFRvSkFE7Xv,home_appliances,950.0,25.0,11.0,15.0
S7oQyuZzGZek,furniture_living_room,13800.0,59.0,17.0,58.0
XV2kKHRXjsMl,toys,400.0,23.0,3.0,16.0
Py1Z31isYZcR,electronics,150.0,22.0,11.0,16.0
Uhp8gjSHhbfW,toys,400.0,16.0,8.0,12.0
BCoe3aZQVCvR,computers_accessories,3450.0,52.0,17.0,22.0
0DGoM1aFJKQb,toys,450.0,20.0,12.0,15.0
hfEa3c65LTA2,toys,5950.0,20.0,20.0,20.0
fl380wxBI80z,toys,300.0,17.0,17.0,20.0
LtNlAvsV6CKt,toys,9200.0,31.0,31.0,31.0
10CdCi3zYLWu,toys,150.0,17.0,13.0,13.0
2z6gj8zLp491,air_conditioning,8750.0,25.0,25.0,25.0
CKTiEGaIRVPU,toys,900.0,28.0,20.0,20.0
MGYB8vGKLD0C,toys,200.0,16.0,13.0,12.0
0U8k7HXRRqYX,toys,200.0,19.0,4.0,11.0
2jAC9nGkAtfu,auto,200.0,16.0,16.0,11.0
f1T1XObxpEiv,toys,150.0,18.0,7.0,11.0
NmXJXDeHjNcb,computers_accessories,220.0,22.0,13.0,12.0
EjxDawDrnTA4,toys,100.0,60.0,16.0,11.0
QCAiaLSyGTa2,toys,375.0,29.0,14.0,20.0
l2k1XPbM32KE,computers_accessories,3475.0,54.0,13.0,48.0
zNqiLCjjKfBy,toys,2200.0,35.0,5.0,27.0
vpRaOkbWhir6,toys,3050.0,28.0,24.0,11.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0
7b6Ed2fWIBom,toys,175.0,22.0,13.0,17.0
FOJCs5W8vqYi,toys,350.0,16.0,35.0,25.0
dInklYZ5HXma,toys,50.0,19.0,3.0,11.0
1LNaDO4HzvgT,toys,100.0,26.0,9.0,36.0
8EMcxO7AFhVP,toys,180.0,17.0,10.0,13.0
NoroQpYj0Pwg,toys,350.0,19.0,4.0,11.0
1MxuZanUm0Lh,toys,250.0,16.0,2.0,20.0
2MtBZBicLvUZ,toys,50.0,42.0,9.0,25.0
mStuBcAgeKKQ,toys,200.0,16.0,2.0,11.0
8a9VQQHGkT0J,toys,16900.0,37.0,65.0,37.0
K35ErlmYxmP3,toys,150.0,17.0,8.0,14.0
HjlX52lv8KqK,toys,6300.0,35.0,35.0,30.0
Oe9RxwZQV7Ks,toys,150.0,20.0,13.0,18.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
WKXIpiy4ABxi,electronics,100.0,19.0,15.0,17.0
MKB5GESVmeP5,toys,3800.0,86.0,16.0,40.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
YlvTokwaERvT,toys,150.0,25.0,7.0,16.0
OgiDs4QhEByH,toys,9550.0,29.0,66.0,29.0
0U2d4YlBhRLm,telephony,167.0,17.0,3.0,17.0
bOUNSwAgVIzA,toys,250.0,39.0,9.0,11.0
cZuSQI8XzNzb,toys,250.0,16.0,16.0,15.0
8mH9VrhCkxAn,toys,250.0,16.0,2.0,20.0
185Rjb6Jfv2E,toys,150.0,16.0,16.0,16.0
ChLU3wTSfyBe,,300.0,78.0,10.0,22.0
Y0VdDfBpnVjC,telephony,150.0,19.0,4.0,11.0
3hr001otfd42,toys,150.0,18.0,20.0,11.0
33ggcXm3URxy,toys,365.0,20.0,10.0,20.0
MXYpoGG8IEzQ,furniture_decor,1400.0,40.0,10.0,40.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
ZDzbFumt4PjR,telephony,383.0,16.0,12.0,13.0
lyv7bqEb4rfG,computers_accessories,1225.0,43.0,15.0,21.0
LTZLlGYPc549,toys,1138.0,35.0,28.0,24.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
SHB6g9Ps7IQN,toys,900.0,23.0,7.0,16.0
Wj3TSSbbXlHl,toys,150.0,24.0,12.0,13.0
XNbBzLoST9Ul,toys,150.0,19.0,4.0,11.0
cMHVlW1zFinl,toys,550.0,28.0,15.0,20.0
gSj68ImDxHcE,toys,1800.0,26.0,26.0,26.0
WLaTGhtOIsa3,toys,375.0,17.0,11.0,14.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0
EM67oTcTgv3V,toys,300.0,16.0,7.0,11.0
zPw72O2ItPLt,toys,9750.0,27.0,31.0,16.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0
aAsTdEYzIfvv,toys,200.0,22.0,11.0,16.0
nGfHp9XQiI9T,,1200.0,25.0,33.0,25.0
uznylvUySTix,toys,19150.0,87.0,76.0,16.0
GLMDyt4bT0pn,toys,500.0,17.0,12.0,17.0
G4640SQ4F6gN,toys,459.0,18.0,13.0,14.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
10CdCi3zYLWu,toys,150.0,17.0,13.0,13.0
zuyTBzZq21cZ,toys,100.0,16.0,6.0,15.0
tSqoCxVaGV7S,toys,150.0,16.0,5.0,11.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
QJ8GvddqaXez,toys,2275.0,34.0,17.0,23.0
Y7Lyp5P9aS2m,toys,18700.0,36.0,105.0,36.0
rQIYfhHpSnd9,toys,3700.0,25.0,35.0,28.0
IRbuBtjPda48,toys,375.0,21.0,11.0,17.0
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0
AremCr2pjUBp,toys,600.0,16.0,2.0,11.0
DwErrH6eI5GJ,toys,7650.0,20.0,20.0,20.0
DLCiMy5rbzxl,toys,4867.0,70.0,16.0,50.0
T04Mxb5gFcXd,toys,300.0,23.0,8.0,19.0
LT2cOfLqmL4N,toys,200.0,16.0,2.0,11.0
wOXCQyEa84Wo,toys,200.0,16.0,16.0,13.0
qeL3E0IxNO1b,toys,200.0,22.0,14.0,17.0
z808WPCBy1TD,toys,405.0,28.0,15.0,20.0
U91gdybVGN1e,toys,13400.0,33.0,51.0,50.0
HcxzVO7t4pPL,telephony,325.0,40.0,10.0,11.0
fRYVpFQNtMAY,toys,400.0,17.0,7.0,16.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
