order_id,payment_sequential,payment_type,payment_installments,payment_value
RA9HgfMJJ4Di,1,credit_card,1,159.73
J0HD7f7QhEU5,1,credit_card,1,65.74
cHg6f9322l2r,1,credit_card,6,211.97
LRcGLlrTVsny,1,credit_card,10,72.24
2NU5qjDa9SGN,1,wallet,1,537.16
o19WhN5kGQ0n,1,credit_card,1,69.64
TzBTb5yfbhhi,1,credit_card,1,325.59
dII1URDDXSG1,1,wallet,1,53.48
mkj1nlSb1QMk,1,credit_card,1,135.8
12xE0RO1c0y9,1,wallet,1,317.76
r07UJIVLKG4Z,1,credit_card,5,433.81
yRnA9erXYkhV,1,credit_card,1,109.97
wqJ3JZdkfzer,1,wallet,1,108.68
h4ro4XPcS9E0,1,credit_card,1,31.98
DMdmt0raifUx,1,credit_card,4,182.42
KEt34448rVsz,1,wallet,1,210.2
4iA2iMkuDGNT,1,credit_card,3,203.48
mp4e0468nCAS,1,credit_card,1,199.73
vea15X6xADWw,1,credit_card,1,114.84
he8xmJrlgqRN,1,credit_card,3,406.92
ngeyrJnfT0ff,1,credit_card,1,295.81
38xU9JRa0QrI,1,credit_card,3,29.89
x8PN6ZLxVvrw,1,credit_card,5,121.85
RGf58M7vjBxE,1,credit_card,1,156.8
XuvoLvvEWpqD,1,credit_card,1,871.19
I2XMIrOwo1om,1,credit_card,2,59.73
xIvGhlXeqa26,1,credit_card,2,192.82
kJmxwAIxMQW5,1,credit_card,1,4175.26
LfPM8GzHSuVr,1,credit_card,1,14.21
IYH5t6LmD2qD,1,credit_card,2,321.69
Ogb2t57wsIiN,1,credit_card,1,111.32
0FH84HpNA4Q2,2,credit_card,5,139.49
moxmxfE4FNbZ,1,credit_card,7,693.52
ZHoFGvNLy1hj,1,credit_card,1,603.43
wQUEKe1TMOim,1,credit_card,2,456.55
SDLrKXraFPIc,1,credit_card,1,696.08
YsjLTfWJWEpO,1,credit_card,4,148.59
Ohc8iMJe71wG,1,credit_card,2,217.82
Yld0TfizO9FU,1,credit_card,3,198.38
8fOH6Pne5MHw,1,wallet,1,47.29
MUngPyYGMnCn,1,credit_card,1,8.6
TM7mnDJ5ygW8,1,credit_card,6,7.24
iD761RsDwwog,1,credit_card,1,291.74
eTLwtVvwd25j,1,credit_card,1,90.89
fpfFP4WpdPwr,1,credit_card,4,108.86
OgOmypD4Kplb,1,credit_card,2,378.09
p2hPn3rBDc4l,1,credit_card,8,44.33
v3qnddTQ2iMD,1,wallet,1,303.77
yq8JRmcg5fwV,1,credit_card,1,273.23
PjyMnJAo9dlR,1,credit_card,1,27.38
EA4A67e7PwgF,1,credit_card,1,761.95
lWAYHVuCqbIl,1,credit_card,1,332.65
I9Z7Bp19n8kZ,1,credit_card,1,800.73
OWoQMvLpERTU,1,wallet,1,88.27
H4uDzqPmMpUg,1,credit_card,1,304.74
FYxlmKJbylgj,1,wallet,1,308.64
uLugnvbXwT3k,1,credit_card,1,296.33
aYtoBmCXpRxF,1,credit_card,1,191.0
xm5r7CO9PVd0,1,credit_card,1,320.05
qhvNssWcll6f,1,credit_card,8,1629.33
kDVHK6AtwiRC,1,voucher,1,37.1
vHiJSaGkvsbp,1,credit_card,4,69.11
4dEzX27V8ezt,1,credit_card,1,277.25
ldS9aAN4V8cU,1,wallet,1,272.18
5Qgxk7Y3azmL,1,credit_card,3,188.02
KdzYd7bTCOtP,1,credit_card,2,303.77
NWvZY5GTzmVy,1,credit_card,1,22.7
bSTt9ToTHYTK,1,wallet,1,1869.8
cCj9u8O1VVe2,1,wallet,1,125.78
feynnwyLxZNB,1,credit_card,3,144.95
oROx9bSuPPLr,1,credit_card,2,137.02
ZEHUogwX4c2Y,1,credit_card,4,286.82
wRbdaMbN9m6h,1,credit_card,1,829.74
Wlcm4tTZkTJ0,2,voucher,1,83.43
x8B0DYjnJlCZ,1,wallet,1,93.36
yC6zU8uwckxW,1,credit_card,8,34.75
mdcw4HKOaF3c,1,credit_card,1,5.5
fkYyY2ATvFGb,1,credit_card,4,3.89
XIdxIDVPhLqx,1,wallet,1,88.89
o0hQnaXSJ3wt,1,credit_card,8,35.85
JtPW7uOyfsCf,1,credit_card,2,34.18
Fp0dSkup384s,1,credit_card,1,60.34
rEQD0YUdrzZG,1,wallet,1,188.01
DpcmuCHYtu9L,1,credit_card,6,218.13
omzX3VWB95vC,1,credit_card,1,862.05
9TpSNgRPa6uO,1,wallet,1,165.4
snncEZNWp8MN,1,credit_card,1,428.58
wzbhGyslVqkg,1,credit_card,3,50.29
8CAZRsToFAKL,1,credit_card,3,296.93
dCRB0EygHky8,1,credit_card,3,181.16
i5KRFUPbssIa,1,credit_card,6,56.09
tFSYkoHt4I7a,1,credit_card,3,468.24
OnCrrfoWsd4P,1,credit_card,1,399.32
I6slV06aC6GF,1,credit_card,6,248.82
zdk0PeZKvGOT,1,credit_card,1,187.04
wJg5DW4YkFpU,1,wallet,1,239.46
TDo46Ssf1H0Q,1,voucher,1,369.87
iNPdgoKcIsHy,1,credit_card,3,967.67
S5g919DO3P9s,1,credit_card,1,90.14
1nGLhaGZiAMP,1,credit_card,6,284.06
eJ7xdn16vGCg,1,credit_card,2,76.33
QIT8C4cmdUjF,1,credit_card,3,173.71
tQWMkhSBzZ3g,1,credit_card,4,2150.22
6yHgdfq6zran,1,wallet,1,182.63
LRlpZ1Yfc34q,1,credit_card,15,87.79
3B0nUhK4DEJv,1,credit_card,1,30.3
YbiXdKZsxTPX,1,credit_card,8,65.69
6f4rNIfyCNGx,1,credit_card,6,173.71
4Bd60gu3moYX,1,credit_card,8,239.9
4R1Huiv31HLl,1,credit_card,3,183.56
XCOFDhkcdunl,1,credit_card,2,67.23
NqyyasZWaj9l,1,credit_card,1,283.65
CxLdVyVMbUIb,1,credit_card,3,82.03
mUQumaksEHJK,1,credit_card,1,278.47
L5HuB6tith8Y,1,credit_card,1,89.97
gbrIEBnsgwkl,1,credit_card,4,117.62
jgAqrj9gnf8v,1,credit_card,1,89.7
NKjnB4BIIz9D,1,credit_card,1,1115.48
GHjGitOJLJoh,1,wallet,1,8.71
oa1hv19sGU8B,1,wallet,1,113.6
ETSK5UAo3vod,1,wallet,1,201.57
z0qMtHVrHRFZ,1,voucher,1,48.83
gh889CafCVMV,1,credit_card,1,33.89
mlOhePMcS0aF,1,credit_card,2,391.46
GScs5FC5uv3m,1,credit_card,6,125.42
LW5xdwiSb6h4,1,wallet,1,162.56
IC8OvztFvNSB,1,voucher,1,45.72
VzrlNHcO1hym,1,wallet,1,74.88
Rr4HrGZDglb0,1,credit_card,3,2566.9
3pkFoGHApXvs,1,wallet,1,178.32
jSPg0a3KzKpw,1,credit_card,1,150.87
jXA3Y6eDqCtw,1,credit_card,3,347.4
8V0w5tPUXJ6k,1,credit_card,3,249.72
7WA4fJkOWt2T,1,credit_card,3,313.99
K5rbu4flPDFg,1,credit_card,4,382.27
3SHqacfMYw70,1,credit_card,1,298.39
zKPlfwPvTXB5,1,wallet,1,213.46
xcvITiLozQ1v,1,credit_card,1,417.55
wOaEKehFaDGb,1,wallet,1,90.22
hOEkoT6llnR2,1,credit_card,4,53.8
pPn3E97KlkUJ,1,wallet,1,4.6
IKuFJzxdnkI8,1,credit_card,10,286.18
8nFSKqwoib3X,1,credit_card,2,236.23
rmxhl4SVtTfG,1,wallet,1,282.87
HNN40vr9BV2z,1,credit_card,1,413.97
m1vsHepJ6gOA,1,credit_card,3,93.34
nV0cONkgnH1u,1,credit_card,1,610.92
6vZK6eLzUWsH,1,credit_card,5,114.81
IOykZUF9Pgbm,1,credit_card,4,302.9
kz9Sba1MLkY6,3,voucher,1,107.08
SnnlFHJZ87Hf,1,credit_card,6,169.62
S87eRJDSFhF5,1,credit_card,2,485.51
OMUQwehS6jB6,1,credit_card,10,120.8
j9UyhLbMSnGe,1,credit_card,3,61.76
Gb1DBEU2jKtD,1,credit_card,3,188.44
t58M9UzZD62p,2,voucher,1,239.57
9tEDp9MGtBEZ,1,wallet,1,274.81
VzJSlgqmZV5N,1,wallet,1,568.85
w8zW9LPsHWja,1,credit_card,4,401.53
p2tS21PJU4lm,1,credit_card,2,308.84
iEuFXxb0dC2S,1,credit_card,3,264.95
r0bNC5QzEsNb,1,credit_card,10,161.84
aiAUqJe8Vow5,1,wallet,1,90.69
V1dHjjfAhRyA,1,wallet,1,20.96
gZ5NYEtpyLPr,1,credit_card,10,10.46
HFCzg4L6NHxQ,1,credit_card,6,300.58
OVqNFsilwxXP,1,credit_card,4,182.42
cCNpzaUTPkEr,2,voucher,1,145.48
BXZNFPNMCDj3,1,wallet,1,179.8
bXd6pD7Rp1Ds,1,credit_card,3,57.27
WCBu8XDxfUd1,1,wallet,1,371.68
emsshNRCTQvn,1,credit_card,2,249.25
U6K6ctFqNY90,1,credit_card,1,437.84
5DZCLO4b1PMS,1,credit_card,10,313.93
H3M4zB4xCHug,1,credit_card,1,479.17
eYb21sPakA8I,1,credit_card,1,190.57
hDUQPVgYYzZV,1,voucher,1,41.17
WXo2jbWAfkzD,1,credit_card,2,33.49
oEkYrW2baNFV,1,wallet,1,494.0
pWsTRwivjpoa,1,wallet,1,228.24
YoSEGhdOmo9F,1,credit_card,1,75.3
HUQzBsZECU43,1,credit_card,4,265.9
kskYoeGf9wUP,1,credit_card,3,115.08
YiDNvIs6gka9,1,credit_card,1,101.96
LRx3ezL8ajAw,1,wallet,1,448.44
JJBzxQQZW5gf,2,voucher,1,1030.83
MNs8A4Lwlji0,1,credit_card,4,83.62
skAEFoW9AyvN,1,credit_card,1,815.65
PBoszlRvrDZD,1,credit_card,10,101.03
zlAyYqCovZvk,2,credit_card,3,674.22
9k5JJPfPdix9,1,credit_card,3,8.0
SNVZFCOldzJ1,3,voucher,1,1843.85
FcLtuZiRCFFw,1,credit_card,5,54.6
Aa5dVmVI5ok2,1,credit_card,1,57.42
uIY9EPhZiyM9,1,credit_card,2,6.2
FvPB1h95lhgm,1,wallet,1,967.67
1MhzNdRh199b,1,credit_card,1,79.96
Vj0V8Ctv6OZS,1,credit_card,1,273.46
qMg5AI2ZwDcO,1,credit_card,3,218.67
Lj9wNuUfMW1N,1,credit_card,4,186.19
gVVwVAWeETkf,1,credit_card,1,287.54
e8keHvRIBsxZ,1,credit_card,6,197.43
1RF7ry8b0LLm,1,credit_card,1,46.65
LgpNzWADNFpU,1,credit_card,4,262.09
gmIVsWvtDEYe,1,credit_card,3,383.1
2rPZcXGa5plY,1,wallet,1,181.62
s3MfYekXpzeb,1,wallet,1,127.1
lGHjtAEVyz4k,1,wallet,1,243.29
jMf3WZULZX5J,1,credit_card,2,71.92
EFBGXXkKwxlR,1,wallet,1,77.61
uxifDHFtEeU0,2,voucher,1,406.58
DLNAGywCf3K5,1,credit_card,2,376.76
HMX5D8BL8Aph,1,credit_card,10,156.99
rJljlEQzerBw,1,credit_card,10,47.81
VNfqWVPmvMLc,1,credit_card,2,469.32
jgVSAu6I98yM,1,wallet,1,292.24
kx3eEvkXWKeu,1,credit_card,1,113.66
2HhHIu1RY729,1,credit_card,1,180.03
erGsi0ZzSDZ5,1,credit_card,5,335.18
SdasWRgivApy,1,credit_card,2,405.52
VLiGEJjOJ6UU,1,credit_card,1,161.88
KOWma3WStvzh,1,credit_card,2,253.8
r1Ful2bw6hMi,4,voucher,1,183.75
qlw38RdkaCLG,1,credit_card,1,911.62
5fmRLcnbwbsz,1,credit_card,1,281.52
S5paU82lNFcH,1,wallet,1,1338.41
Cv4qgVTmf6LS,1,credit_card,1,30.91
KhzwPdNc2W5I,1,credit_card,3,249.04
IsDqIhDR4lRt,1,credit_card,8,49.89
JB4Lugr9LiGO,1,credit_card,3,676.16
k6sfw5dZ20pP,1,credit_card,10,198.74
phdjDRCxMVUk,1,credit_card,3,386.0
ejOyCAcoFpdx,1,credit_card,1,182.42
Qf2BUv9vVepO,1,wallet,1,142.46
SBQm4GK1yGcM,1,wallet,1,172.49
1vJ9pGumwR4i,1,voucher,1,279.84
DZjYAjQyj3JL,1,wallet,1,726.06
gzS3YBv2TkLb,1,credit_card,1,91.19
0Nq2z8qKxPtT,1,wallet,1,322.7
HDQAgWxE7LF2,1,credit_card,1,151.87
s6RG4LzYX3eT,1,credit_card,4,67.58
XJA8GEcEjNR7,1,credit_card,2,313.99
YYHnpwSHg5H7,1,credit_card,10,111.91
yczYvoQDM8IB,1,credit_card,1,69.59
PusLPbtQhiT3,1,credit_card,10,193.02
iUp6aTt2qY8g,1,credit_card,3,168.07
RcUjo0wmtRh8,3,voucher,1,33.48
D8E3B2n0Ewt1,1,credit_card,6,331.21
7v5upc7qNReP,1,credit_card,3,106.97
NmPdThwfgUPn,1,credit_card,2,77.01
hQxPqT9DYGDI,2,voucher,1,406.58
ybZMQJRZDH3e,2,voucher,1,75.3
YMMkZfuaNWq2,1,wallet,1,248.61
mf2TvdDiAHLb,1,wallet,1,382.39
kc0G0WqfJ9oz,1,credit_card,5,118.6
ZnMj54SVE0gP,1,wallet,1,684.8
DD7fPliLGQrg,1,credit_card,7,96.31
N3GCRedagQ7v,1,credit_card,1,15.48
3I3BAWECfOis,1,credit_card,2,95.54
zAGrCqTB5Fr7,1,credit_card,1,18.6
50iMX3rfnWSx,1,credit_card,4,126.29
d0VjcQDsA4Ao,1,credit_card,4,300.55
fZ7CKnoHot2c,1,credit_card,3,196.26
uGKvoty0fOZy,1,debit_card,1,427.23
dErcTyGsRQvp,1,credit_card,1,339.8
llVtjHzLdYa4,1,credit_card,1,479.15
7aCRQaoObeu2,1,credit_card,3,1243.66
oOaFhnT3gnpH,1,credit_card,6,14.67
DAOhVW6u8QLC,1,credit_card,1,50.39
QIydeuVkosNH,1,wallet,1,126.8
2NdSGzyo8f2X,1,credit_card,1,82.32
3eyU7sHfDRny,1,wallet,1,187.06
BiTDA7uKcU2v,1,credit_card,4,184.22
zwaJQokRF1QY,5,voucher,1,328.63
Xa2KFrSR1yc6,2,credit_card,6,256.56
yKQDM16WP62m,1,credit_card,3,329.76
5PoVndKMFu6l,1,wallet,1,569.06
tyXDpyJFnCYr,1,wallet,1,74.47
hDN8BnLT0zPN,1,credit_card,1,99.62
XefmNHeXr9Rg,1,wallet,1,82.31
8UldscFKmTdu,1,wallet,1,145.74
dCW2urC2SEG1,1,wallet,1,153.17
I5owKOnJ3g4F,1,credit_card,8,229.02
77MhwpxWa8aD,1,credit_card,3,340.5
X4j7ef6BTGie,1,credit_card,1,9.16
l0UODP7D1RIc,1,debit_card,1,78.88
GxopvMSCvaEk,1,credit_card,6,544.92
faUS0GwSc4xu,1,debit_card,1,221.84
g02ge0PYkNC0,1,credit_card,2,819.32
oJMjz6eKJ3Jx,1,wallet,1,29.68
svqSrhm1ZroL,1,credit_card,3,176.76
I4OUWrvvAdEH,1,credit_card,1,1274.51
G7AI9rOX1G4x,1,wallet,1,90.79
LtwT9qCgXfKL,1,credit_card,1,431.15
7Gb7J4upMF7P,1,credit_card,10,117.2
cqUxV4brwBK2,1,credit_card,2,91.06
pj8olTRcJmoR,1,wallet,1,398.98
vYHCEYRnCVUI,2,voucher,1,33.48
GBQnk1zNe1Oz,1,credit_card,2,224.95
YL84x5zoyjm5,1,credit_card,1,151.75
tYAF0w7tNxJw,1,credit_card,10,376.61
bpWPtREiHfDa,1,credit_card,1,53.6
7PaB3S5bDEc9,1,credit_card,5,162.68
amc0UEluGahR,1,credit_card,10,300.3
5ubqZEtkuV8m,1,credit_card,4,255.47
VXsPrbqA2guF,1,wallet,1,472.02
vEmurcIJQc3h,1,credit_card,5,186.62
6NIDp4S8PqWb,1,credit_card,1,373.95
AKct1OOWZxIF,1,credit_card,4,182.42
p6KNuV7eX2oB,1,credit_card,2,41.83
TSknUbh7dce6,5,voucher,1,89.35
fiEpRmYU9RLW,1,credit_card,10,74.72
W9PKiIjFwLVU,1,credit_card,1,155.2
ShsYN09CmLa5,1,credit_card,6,381.88
T0HKWnRp0fkZ,1,wallet,1,118.82
XHvbNQJST8ce,1,credit_card,3,37.79
1QCPez7E1pd4,1,wallet,1,365.52
gh9p7r4wDUnG,1,credit_card,1,215.76
6QTGoNKnKmW0,1,credit_card,4,13.41
FP15vdLujxHk,1,credit_card,1,158.38
0SnpcW1Circ6,1,credit_card,1,23.13
kpsVFgnTRaAd,1,credit_card,1,135.15
jGQ4NNfBeF6j,1,credit_card,1,188.56
d5ZwXI6w743U,1,wallet,1,9.12
fQgwKvUslgR3,1,credit_card,3,249.72
9KgI7iUtI0nZ,1,credit_card,4,188.6
cjim1U9IaWxX,1,credit_card,5,64.44
g5ziLyDHIWbl,1,credit_card,10,11.88
HhqZwVnNpB0u,1,credit_card,1,162.8
j0PSBsJcetLx,1,credit_card,4,71.81
lRHDLkuVQDy6,1,voucher,1,364.51
rsvHeTeviIuE,1,credit_card,6,107.04
a7gGVzulNcyI,2,voucher,1,1843.85
FTj9UrJDvixw,1,wallet,1,221.13
bpQgvZEXrs2X,1,credit_card,6,424.26
IT8Mf4r5zBl9,2,voucher,1,266.92
BhK2n4CiQfji,1,credit_card,6,1015.8
f3F6vn2N6vKt,1,credit_card,2,309.61
MmRr8e4OGarz,1,credit_card,6,173.84
QBvmcG2MVs3g,1,credit_card,4,233.13
oo8SP3UUtNq6,1,wallet,1,148.65
B9TzAhRRaFaY,1,credit_card,1,463.71
xHn1HM6iEqHQ,1,credit_card,1,210.61
ZzYZXLyvfVkM,1,credit_card,2,567.34
1poANvWW1wzC,1,credit_card,2,119.88
bcqOu8be8iEU,1,credit_card,2,50.06
r9e4VpP500fa,1,credit_card,2,47.29
JkCVtaMtzqfX,1,credit_card,2,146.58
P7QNoLkT7euH,1,wallet,1,34.18
oVLM8QrXBvZr,1,credit_card,5,97.2
yW16J5tavqZU,1,credit_card,1,170.54
s3dhrIftshff,1,wallet,1,60.01
VYvf3OliiPCD,1,credit_card,1,171.1
n1HUCPGXEoI7,1,credit_card,1,183.85
ZYgXSMFOtDKx,1,credit_card,6,212.49
QvDjgESwKimF,1,credit_card,2,732.68
rvcCKoVF3vM8,1,credit_card,3,285.79
0cwW0vGPbroP,1,wallet,1,212.94
laRQcR2QcE4O,1,credit_card,3,132.53
tJpC1b1XJdfM,1,credit_card,8,407.05
cYD9lkp0fZl7,1,credit_card,1,52.56
BW5Ca9c9wd7x,1,credit_card,3,61.76
XHm3eF7qmWOc,1,wallet,1,163.03
MjZBrNkzegEb,1,wallet,1,1655.6
kDy9Z6Xc2MR8,3,voucher,1,324.32
qM4o5gMQwjAK,1,credit_card,5,170.33
lN8kGYuFgJl2,1,credit_card,5,343.54
kESyIedGdcc5,1,credit_card,1,345.98
G7AZHZbwVpOb,1,wallet,1,343.54
EhC4SuQiK3YM,1,credit_card,3,26.83
ZDFebXExGOPD,1,credit_card,2,41.91
bWsrnlhNJ9ou,1,credit_card,1,146.78
n77fN0l0br5A,1,wallet,1,338.33
WB9DZffUdwSz,1,credit_card,5,3016.01
0cdeHWH4dYiE,1,credit_card,4,658.3
wHBbYtrw6Mzv,1,credit_card,3,35.08
CRiot67ZAmFA,1,wallet,1,67.59
pKWDF3ryqzHv,1,debit_card,1,253.93
dMQuntmWlB6O,2,voucher,1,265.35
aH6x1tofz515,1,wallet,1,410.79
70I6zRh3sbHm,1,wallet,1,1635.51
inng7gM2rPzM,1,wallet,1,82.47
OUVukEQrCaIG,1,voucher,1,218.23
lhlM2UHh7S8Z,1,wallet,1,94.39
FHxQRutxKS8b,1,credit_card,4,129.32
K8e2qMIjGxa9,1,credit_card,1,56.52
WOKHQGH0rVDn,1,credit_card,5,45.42
X15n5mmpxIHL,1,credit_card,2,385.52
uCWpJheXA7eL,1,credit_card,1,271.08
Ei7QmTaDaH7E,2,voucher,1,73.06
41FxONupRGbp,1,credit_card,1,51.03
5QrGAESAVuYb,1,wallet,1,327.58
pJJ2g8WIjElG,1,wallet,1,290.33
DGrz2f60UMlt,1,wallet,1,48.53
z0bTn9nJlxBN,1,credit_card,2,78.95
aHMLBxDYAViz,1,wallet,1,121.45
k9kNB5QmjYCQ,1,wallet,1,159.52
39mD0Z3fl25Z,3,voucher,1,447.68
jQ8wYngmw3B4,1,credit_card,1,141.42
bLFFOK8SlCvV,1,credit_card,10,194.29
NhN8E6GjnSZ0,1,credit_card,2,280.32
WYiJQErmdZuy,1,debit_card,1,135.94
vECetLg1QSki,1,credit_card,1,387.83
zXFy17V3QHCY,2,voucher,1,145.48
1FF4DJzGb4sd,1,credit_card,2,54.89
DtEEgjKMXCQi,1,credit_card,5,195.63
xn3yQAsfZb5H,1,credit_card,2,161.84
0cdVU5pOfQwl,1,wallet,1,202.63
ZKTztIfl4VEx,1,credit_card,1,273.9
VS2FfGRpZOaG,1,credit_card,5,314.26
Q6X4gJjDlMqf,1,credit_card,5,35.34
JWbyess5MiKl,1,credit_card,4,103.97
y2AajQWNRniY,1,credit_card,1,955.79
QdVkSIElQO30,2,voucher,1,102.76
ZEPFJTEAZxMu,1,credit_card,3,123.31
kdqFyhI62gvt,1,wallet,1,106.05
xxjjKf43XYph,1,credit_card,1,186.14
d28RqkyZmztf,1,credit_card,1,457.86
kg1jRjlohH1D,1,credit_card,2,121.62
wqSbYbAh0JS9,1,wallet,1,364.46
10gfQrQR7GTD,1,credit_card,5,14.27
0X5Kve6LpnnH,1,credit_card,3,228.24
yoz5c0D4M6Ja,1,wallet,1,234.1
HaGIYl49Xmwa,1,credit_card,3,203.18
e2dthBK2ulm6,1,credit_card,18,95.83
mCChVAW934hf,1,wallet,1,95.7
rZlLMZNikdke,1,credit_card,1,18.3
baSKoLmmAT23,1,credit_card,8,229.53
PNjQhAtheGj3,1,credit_card,1,47.76
spIZZz3Av11x,1,credit_card,2,73.4
uICeRedsIqiU,1,wallet,1,329.47
ULngT7SIw8Mo,1,credit_card,1,36.85
dVBxsw8FRisn,1,wallet,1,138.65
25K2z3pL6sF5,1,credit_card,3,619.93
PZAaNjsu7CYE,1,wallet,1,67.36
NnumaLp8aSNo,1,credit_card,2,1034.72
ZvJJhtDCZeUW,1,credit_card,1,1342.03
hfCN3eryfuTU,1,credit_card,1,271.61
UDHt5JdxwS5w,1,credit_card,2,116.8
0UaCsFH2u1Vu,1,credit_card,8,249.16
uGnmyYwW8Dmi,1,credit_card,3,284.49
ZnNhWORBXcI9,1,credit_card,2,167.2
H6moXFG4Z70C,1,credit_card,10,167.9
8P1ypA1jfTpz,1,wallet,1,154.3
ib6wOQgm80M3,1,credit_card,2,210.81
19bzTEfwpl2w,1,credit_card,2,84.75
g6RFxMFuspQo,1,wallet,1,1293.26
g5MKfZFuIp1j,1,credit_card,4,115.81
pOaEq46s2VbC,1,credit_card,8,350.54
8NWMrgLmkjn9,1,credit_card,2,111.2
eLqX6oZhSsDe,1,credit_card,1,418.56
2wzxZNzNX0Wi,1,credit_card,3,103.75
bR4HhzVOPBBH,1,wallet,1,1830.9
YFMRTr4ltLX0,1,wallet,1,127.5
b9dNtenW3d5z,1,credit_card,2,396.35
jPA9eUND2kGX,1,wallet,1,362.38
wQF9PpwxYQLN,1,credit_card,3,199.12
DK8TaIKMgzRn,2,voucher,1,27.55
cCG3oVxiQHGy,1,wallet,1,397.34
EaUkU4Gqttzr,1,credit_card,1,126.03
bpAHMCCsYGUN,1,credit_card,10,208.51
2MOQKHGzjIaq,1,credit_card,8,187.06
lDVyZyD0WEJf,1,credit_card,3,102.03
wVy94fschVQT,1,credit_card,3,47.54
PVJiDegliJxz,1,credit_card,2,237.58
RznVA3D9zdE9,1,credit_card,2,189.92
zKJDQUs6dUya,1,credit_card,1,400.48
jBljEKVsGorY,1,credit_card,3,308.6
jb9OIQJlJC4u,1,credit_card,7,256.37
nHCG7PRDZg9e,1,credit_card,2,221.35
PO4fdxDBX2wX,1,credit_card,4,168.49
EonqqQWaKzXd,1,credit_card,2,345.98
R7LxD9IvlvbU,1,wallet,1,120.39
SqC2cKobIMdB,1,credit_card,1,293.66
We487hI51Lrm,9,voucher,1,40.78
jCrQTcYPjQYM,1,credit_card,3,73.63
seOb4P1NraXN,2,voucher,1,149.36
cH3qCmkM97Kn,1,wallet,1,65.18
OU9G5AP9u7tE,1,credit_card,2,167.72
rRQbUw8WO9q6,1,credit_card,2,96.3
QxUywt5ip01l,1,wallet,1,429.41
ZjWxjLmctoqL,1,credit_card,4,66.25
rKZNvB0u13B5,1,credit_card,1,477.09
GA7D1mp5rjKb,1,credit_card,7,312.24
dQuaocWBFFhd,1,credit_card,1,14.32
BS32CO2hT8nE,1,wallet,1,54.68
r0qMbCh5iCY0,1,credit_card,1,86.57
Ww5G5RsCkv0T,1,credit_card,10,693.06
aEmzA8Wt5R0e,1,wallet,1,163.45
Khwf5Z8LEygq,1,wallet,1,14.38
ey2zcN1VTdBe,1,credit_card,1,251.59
UlMirrxTkxMf,1,credit_card,4,2384.5
k3xu3LQSSJYT,1,credit_card,3,154.6
NZ5KUhSw3xnz,3,voucher,1,33.48
uZ7IqT1Kp1vC,2,voucher,1,172.46
ecgwKpdao1qY,1,credit_card,3,90.74
a51jpSC2yicI,1,credit_card,1,67.73
yfUYcCe90AWL,1,credit_card,1,82.01
dVG2x0gNU9yF,1,credit_card,10,67.61
auCMgyQ4DhGc,1,credit_card,12,73.27
zaCrlLgrKu1R,1,credit_card,2,43.07
yfCIFSU2LcfV,1,wallet,1,154.57
7ERIkQ1DhvFa,3,voucher,1,116.89
9F4dAbMq78dm,1,credit_card,1,43.78
WhgzuDB9QIY7,1,credit_card,3,47.62
RJkTZgd8IPCk,1,credit_card,5,477.61
sBXDq1DQ7tbC,1,credit_card,2,326.38
3o5B7hZbR4P6,1,wallet,1,189.1
H1g5d7SEq6gA,1,credit_card,3,81.9
jT1FiUV3qdKr,2,voucher,1,285.02
W7OANZDbrBWy,8,voucher,1,145.48
qEPsxh1LVtdb,1,wallet,1,63.59
ERRdghyb5iZx,1,debit_card,1,452.72
FkL7FdbTAJUz,1,wallet,1,525.98
k8EYzhPPg9cd,1,credit_card,2,100.75
Mg1itHBx1HB3,1,credit_card,1,55.88
03o3tcj7slHA,1,wallet,1,81.4
3VS1XlJNHEKK,1,credit_card,8,3.49
XjrNkL2RxecO,1,credit_card,2,7.73
2WSV1NcWu15H,1,credit_card,5,107.19
SDCGbio2AuJw,1,credit_card,4,821.93
CRhMnuTE9eEH,1,credit_card,4,201.89
tw3jagtTRsmD,1,credit_card,10,269.29
fSFjO3frVllq,1,wallet,1,649.82
gwhuRwuzzGYf,1,credit_card,1,395.5
lNFQxPIGbuBS,1,credit_card,5,155.64
AIchPQnxQeyP,1,credit_card,1,293.54
2hFp5V0YwXkF,1,credit_card,2,151.14
Ihz4Q568DNnp,1,wallet,1,53.16
JX71FwVK7fp4,1,credit_card,6,53.13
jkDC7tbx7wDS,1,credit_card,3,893.16
U4mv84DIEQJZ,1,credit_card,2,385.61
rIy1yfQ19taW,1,credit_card,4,667.71
K7zQtgGqNWsn,1,credit_card,8,494.27
gxqfYfLkn7Xp,1,credit_card,2,856.86
pfnii0vTJQa1,1,credit_card,10,17.86
6jMWgeMtEdcM,1,wallet,1,485.51
Au7a50sLAqAa,1,credit_card,1,108.67
GlLDGIxCjEuS,1,wallet,1,108.12
6cM2NwZBdEKB,1,credit_card,1,26.79
oym4xePRND7k,1,credit_card,10,88.89
LkI4rJ85fATr,1,credit_card,1,224.36
CcewXcG7xJBq,1,credit_card,2,172.36
WrQqcqMFI9Fy,1,credit_card,8,99.27
lSiSdG8LW6zE,1,credit_card,3,882.87
Srf3amdOgAZ0,2,voucher,1,79.26
u3E03TOna6m8,1,debit_card,1,210.29
IAIcWPceNbmw,1,wallet,1,712.89
VsiuDmFjBOws,1,credit_card,1,165.32
OwwgFP1BjUto,1,credit_card,4,483.43
FfnYb14XYbfA,1,credit_card,3,519.37
341G5ulNH1Ko,1,wallet,1,63.56
